pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.4,7.067,38.5,48.1,1.0,1.136,0.645,0.612,367.5,9.6,16,52,0,16,30,0,55,20,0,0,11,9,0,0,25,7,0,0,5,2,0,0,27,0,0,3.8,0.073,4,38,52.0,59.062,33.552,31.805,0.0
8.0,7.05,38.0,48.0,0.998,1.139,0.647,0.612,352.49,12.0,16,50,0,16,29,0,53,19,0,0,11,8,0,0,24,7,0,0,6,1,0,0,26,0,0,2.0,0.075,4,37,49.891,56.936,32.341,30.584,0.0
5.8,7.214,38.8,46.9,1.002,1.136,0.649,0.618,353.47,10.2,16,49,0,16,29,0,52,19,0,0,11,8,0,0,23,7,0,0,5,2,0,0,26,0,0,4.1,0.077,4,37,49.116,55.647,31.79,30.278,0.0
7.102,7.067,38.5,48.1,1.0,1.136,0.645,0.612,367.5,9.6,16,52,0,16,30,0,55,20,0,0,11,9,0,0,25,7,0,0,5,2,0,0,27,0,0,3.8,0.091,5,38,52.0,59.062,33.552,31.805,0.0
6.9,7.214,38.8,46.9,1.002,1.136,0.649,0.618,353.47,10.2,16,49,0,16,29,0,52,19,0,0,11,8,0,0,23,7,0,0,5,2,0,0,26,0,0,4.1,0.096,5,37,49.116,55.647,31.79,30.278,0.0
5.7,8.387,40.0,40.0,1.032,1.156,0.653,0.649,377.41,11.1,16,45,0,16,30,0,48,18,0,0,11,7,0,3,18,9,0,0,5,1,0,0,27,0,3,2.2,0.063,3,38,46.443,52.042,29.387,29.186,6.7
6.4,8.155,39.6,41.7,1.028,1.155,0.649,0.64,391.44,10.4,16,48,0,16,31,0,51,19,0,0,11,8,0,3,20,9,0,0,5,1,0,0,28,0,3,2.1,0.078,4,39,49.327,55.457,31.148,30.713,6.3
6.5,6.892,39.2,49.0,0.994,1.134,0.649,0.61,351.5,9.8,16,51,0,16,29,0,54,20,0,0,11,9,0,0,25,6,0,0,5,1,0,0,26,0,0,2.0,0.074,4,37,50.672,57.853,33.097,31.09,0.0
6.2,8.836,41.5,41.5,1.008,1.129,0.709,0.67,362.29,12.2,16,41,0,16,27,0,44,17,2,0,11,6,0,0,17,7,2,0,5,0,0,0,24,0,2,0.0,0.045,2,35,41.342,46.286,29.074,27.45,4.9
6.1,9.152,40.0,37.8,1.039,1.155,0.672,0.667,411.85,11.1,16,45,0,16,31,0,48,18,1,0,11,7,0,3,17,10,1,0,5,1,0,0,28,0,4,2.2,0.063,3,39,46.767,51.986,30.245,30.014,8.9
