pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.8,8.387,36.4,44.2,1.03,1.141,0.653,0.63,645.79,3.9,12,77,0,18,46,0,80,28,0,0,14,14,6,3,34,15,2,0,3,7,0,2,43,0,3,9.1,0.1,8,58.0,79.309,87.878,50.25,48.547,3.9
7.398,8.287,36.8,44.7,1.026,1.14,0.655,0.629,629.79,3.9,12,76,0,18,45,0,79,28,0,0,14,14,6,3,34,14,2,0,3,6,0,2,42,0,3,7.9,0.089,7,57.0,77.981,86.669,49.796,47.833,3.9
7.222,8.387,36.4,44.2,1.03,1.141,0.653,0.63,645.79,3.9,12,77,0,18,46,0,80,28,0,0,14,14,6,3,34,15,2,0,3,7,0,2,43,0,3,9.1,0.1,8,58.0,79.309,87.878,50.25,48.547,3.9
7.523,7.873,36.3,47.5,1.018,1.141,0.648,0.615,629.84,3.8,12,80,0,17,45,0,83,29,0,0,13,16,5,3,38,13,2,0,3,5,0,2,42,0,3,6.3,0.108,9,56.0,81.421,91.29,51.864,49.171,3.8
7.699,8.747,39.5,40.8,1.03,1.136,0.675,0.655,664.79,5.3,18,76,0,24,49,0,80,30,0,0,20,10,6,3,31,15,2,0,4,6,0,2,45,0,3,7.9,0.088,7,64.0,78.316,86.337,51.279,49.8,3.9
7.155,8.915,39.7,39.7,1.033,1.136,0.678,0.661,650.76,5.5,18,73,0,24,48,0,77,29,0,0,19,10,6,3,29,15,2,0,4,6,0,2,44,0,3,8.2,0.091,7,63.0,75.432,82.922,49.517,48.274,4.1
7.699,8.15,36.7,45.6,1.024,1.14,0.653,0.625,643.82,3.8,12,79,0,18,46,0,82,29,0,0,14,15,6,3,36,14,2,0,3,6,0,2,43,0,3,7.6,0.098,8,58.0,80.865,90.084,51.557,49.359,3.8
5.411,8.481,42.9,42.9,1.008,1.109,0.709,0.664,415.57,2.0,18,49,0,22,30,0,51,21,0,0,18,3,4,0,21,7,2,0,1,4,0,2,28,0,0,8.2,0.137,7,43.0,49.4,54.328,34.733,32.523,0.0
6.959,8.449,39.0,42.7,1.025,1.136,0.668,0.645,692.85,4.9,18,82,0,24,51,0,86,32,0,0,20,12,6,3,35,15,2,0,4,6,0,2,47,0,3,7.3,0.093,8,66.0,84.083,93.167,54.801,52.854,3.7
5.896,7.747,35.8,49.1,1.005,1.126,0.665,0.615,410.61,3.8,12,53,0,16,28,0,54,19,0,0,12,7,4,0,26,8,2,0,2,4,0,2,27,0,0,7.5,0.167,9,38.0,53.269,59.657,35.262,32.598,0.0
5.046,7.661,36.8,49.1,1.003,1.124,0.667,0.616,436.65,3.5,12,57,0,16,31,0,59,21,0,0,12,9,4,0,28,8,2,0,2,4,0,2,29,0,0,7.0,0.153,9,41.0,57.152,64.072,38.023,35.125,0.0
5.157,8.161,40.0,45.0,1.012,1.117,0.682,0.642,489.66,1.7,18,60,0,22,35,0,62,24,0,0,18,6,4,0,27,9,2,0,1,6,0,2,33,0,0,10.0,0.161,10,48.0,60.705,66.992,40.926,38.533,0.0
6.959,8.611,36.9,43.1,1.031,1.142,0.662,0.639,559.69,4.6,12,65,0,17,40,0,68,24,0,0,13,11,5,3,28,13,2,0,3,5,0,2,37,0,3,7.7,0.103,7,51.0,67.003,74.214,43.057,41.537,4.6
7.523,9.277,38.3,38.3,1.041,1.141,0.68,0.666,556.64,6.7,17,60,0,22,40,0,63,23,0,0,16,7,5,3,23,14,2,0,4,5,0,2,37,0,3,8.3,0.111,7,53.5,62.454,68.467,40.779,39.978,5.0
6.708,8.801,37.1,41.9,1.034,1.142,0.666,0.645,545.66,4.8,12,62,0,17,39,0,65,23,0,0,13,10,5,3,26,13,2,0,3,5,0,2,36,0,3,8.1,0.092,6,50.0,64.12,70.799,41.296,40.011,4.8
6.424,8.801,37.1,41.9,1.034,1.142,0.666,0.645,545.66,4.8,12,62,0,17,39,0,65,23,0,0,13,10,5,3,26,13,2,0,3,5,0,2,36,0,3,8.1,0.092,6,50.0,64.12,70.799,41.296,40.011,4.8
6.301,9.344,37.5,39.6,1.042,1.143,0.678,0.66,448.53,4.2,12,48,0,16,31,0,50,18,0,0,12,6,4,3,19,11,2,0,2,4,0,2,29,0,3,8.3,0.1,5,41.0,50.04,54.845,32.551,31.694,6.3
6.921,8.611,36.9,43.1,1.031,1.142,0.662,0.639,559.69,4.6,12,65,0,17,40,0,68,24,0,0,13,11,5,3,28,13,2,0,3,5,0,2,37,0,3,7.7,0.088,6,51.0,67.003,74.214,43.057,41.537,4.6
6.699,8.959,36.2,41.4,1.039,1.145,0.664,0.646,519.62,5.2,12,58,0,17,36,0,60,21,0,0,13,8,5,3,24,13,2,0,3,5,0,2,34,0,3,8.6,0.117,7,47.0,60.236,66.383,38.534,37.484,5.2
6.523,8.748,36.1,42.6,1.035,1.144,0.661,0.64,533.65,4.9,12,61,0,17,37,0,63,22,0,0,13,9,5,3,26,13,2,0,3,5,0,2,35,0,3,8.2,0.111,7,48.0,63.12,69.799,40.296,39.011,4.9
7.398,8.435,37.0,43.8,1.029,1.14,0.658,0.634,615.76,4.1,12,73,0,18,44,0,76,27,0,0,14,13,6,3,32,14,2,0,3,6,0,2,41,0,3,8.2,0.092,7,56.0,75.098,83.254,48.034,46.306,4.1
7.046,8.41,36.0,44.0,1.029,1.143,0.654,0.631,630.78,5.3,12,75,0,18,45,0,78,27,0,0,14,13,6,3,33,15,2,0,4,6,0,2,42,0,3,8.0,0.103,8,57.0,77.2,85.752,49.04,47.327,4.0
7.523,8.566,36.1,43.1,1.032,1.144,0.657,0.636,616.75,5.6,12,72,0,18,44,0,75,26,0,0,14,12,6,3,31,15,2,0,4,6,0,2,41,0,3,8.3,0.08,6,56.0,74.316,82.337,47.279,45.8,4.2
7.398,7.924,37.0,46.9,1.018,1.139,0.653,0.619,641.85,3.7,12,81,0,17,47,0,85,30,0,0,13,17,5,3,38,13,2,0,3,5,0,2,43,0,3,6.2,0.094,8,58.0,82.421,92.29,52.864,50.171,3.7
