pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
9.442,7.002,30.5,50.6,1.015,1.155,0.601,0.578,1883.47,10.8,12,269.0,0,33,134,0,270.0,82,0,0,33,49,21,1,136,51,0,0,29,21,0,0,133,0,1,7.8,0.244,66,161,273.053,310.609,161.763,155.462,0.4
7.0,6.977,31.6,50.4,1.012,1.151,0.607,0.582,1744.31,10.4,12,250.0,0,32,127,0,253.0,79,0,0,32,47,20,0,126,45,0,0,26,19,0,0,124,0,0,7.6,0.142,36,153,253.046,287.694,151.854,145.478,0.0
6.447,7.096,30.4,49.8,1.017,1.154,0.603,0.581,2121.73,11.0,12,299.0,0,38,151,0,300.0,91,0,0,38,53,26,0,149,59,0,0,33,26,0,0,150,0,0,8.7,0.253,76,183,304.118,344.97,180.166,173.845,0.0
8.409,7.094,30.5,49.8,1.017,1.154,0.603,0.582,1837.37,11.2,12,259.0,0,34,131,0,260.0,79,0,0,34,45,22,0,129,51,0,0,29,22,0,0,130,0,0,8.5,0.238,62,159,263.333,298.818,156.234,150.686,0.0
8.517,6.894,31.5,51.0,1.01,1.151,0.606,0.579,1730.33,10.4,12,251.0,0,31,126,0,254.0,79,0,0,31,48,19,0,128,44,0,0,26,18,0,0,123,0,0,7.2,0.142,36,151,253.602,288.9,152.161,145.29,0.0
9.218,7.13,31.0,49.5,1.017,1.153,0.606,0.585,2003.57,11.0,12,281.0,0,36,145,0,284.0,87,0,0,36,51,24,0,139,55,0,0,31,24,0,0,142,0,0,8.5,0.162,46,175,285.725,323.894,170.2,164.266,0.0
7.857,6.966,31.7,50.4,1.012,1.151,0.608,0.582,1602.13,10.4,12,230.0,0,30,117,0,233.0,73,0,0,30,43,18,0,116,41,0,0,24,17,0,0,114,0,0,7.4,0.146,34,141,232.653,264.618,139.888,133.898,0.0
7.522,7.009,31.1,50.2,1.013,1.152,0.606,0.581,1464.93,11.0,12,209.0,0,28,106,0,211.0,65,0,0,28,37,16,0,105,39,0,0,23,16,0,0,104,0,0,7.7,0.185,39,128,211.806,240.835,126.621,121.528,0.0
10.398,7.119,30.8,49.7,1.017,1.154,0.604,0.583,2078.67,11.0,12,292.0,0,36,150,0,295.0,90,0,0,36,54,24,1,145,57,0,0,32,24,0,0,147,0,1,8.2,0.169,50,180,296.991,336.977,176.428,170.251,0.3
7.405,7.013,30.6,50.4,1.015,1.153,0.603,0.579,1879.46,10.8,12,268.0,0,34,134,0,269.0,82,0,0,34,48,22,0,135,51,0,0,29,22,0,0,133,0,0,8.2,0.245,66,162,271.984,309.063,161.518,155.267,0.0
7.493,7.08,30.6,50.0,1.017,1.154,0.602,0.581,1897.45,10.8,12,268.0,0,34,135,0,269.0,82,0,0,34,48,22,1,134,52,0,0,29,22,0,0,134,0,1,8.2,0.245,66,163,272.496,309.403,161.456,155.65,0.4
6.171,7.085,31.0,49.7,1.015,1.153,0.606,0.583,1395.81,11.2,12,197.0,0,28,100,0,198.0,61,0,0,28,33,16,0,98,38,0,0,22,16,0,0,99,0,0,8.1,0.237,47,122,200.053,227.091,119.331,114.926,0.0
