pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.697,6.283,36.8,54.7,0.992,1.133,0.619,0.574,596.89,2.1,6,95,0,9,47,0,99,35,0,0,9,26,3,0,52,8,0,0,2,6,0,0,43,0,0,6.3,0.101,10,53.0,94.257,107.633,58.773,54.502,0.0
5.719,6.646,36.8,53.7,0.996,1.132,0.628,0.582,631.33,2.1,6,95,0,9,48,0,99,35,1,0,9,26,3,0,51,9,1,0,2,6,0,0,44,0,1,6.3,0.101,10,54.0,94.581,107.577,59.631,55.329,1.1
5.695,6.785,36.7,52.0,1.007,1.144,0.616,0.583,664.89,2.0,6,98,0,9,51,0,102,36,0,0,9,27,3,3,51,11,0,0,2,6,0,0,47,0,3,6.1,0.098,10,57.0,98.679,112.067,60.347,57.178,3.1
5.636,6.472,36.8,53.7,0.998,1.137,0.618,0.578,614.88,2.1,6,95,0,9,48,0,99,35,0,0,9,26,3,1,51,9,0,0,2,6,0,0,44,0,1,6.3,0.101,10,54.0,94.77,107.973,58.711,54.885,1.1
5.903,6.472,36.8,53.7,0.998,1.137,0.618,0.578,614.88,2.1,6,95,0,9,48,0,99,35,0,0,9,26,3,1,51,9,0,0,2,6,0,0,44,0,1,6.3,0.101,10,54.0,94.77,107.973,58.711,54.885,1.1
5.52,6.472,36.8,53.7,0.998,1.137,0.618,0.578,614.88,2.1,6,95,0,9,48,0,99,35,0,0,9,26,3,1,51,9,0,0,2,6,0,0,44,0,1,6.3,0.101,10,54.0,94.77,107.973,58.711,54.885,1.1
5.58,6.234,36.7,55.1,0.991,1.133,0.618,0.572,610.92,2.0,6,98,0,9,48,0,102,36,0,0,9,27,3,0,54,8,0,0,2,6,0,0,44,0,0,6.1,0.098,10,54.0,97.141,111.048,60.535,56.028,0.0
6.051,6.234,36.7,55.1,0.991,1.133,0.618,0.572,610.92,2.0,6,98,0,9,48,0,102,36,0,0,9,27,3,0,54,8,0,0,2,6,0,0,44,0,0,6.1,0.098,10,54.0,97.141,111.048,60.535,56.028,0.0
5.495,6.234,36.7,55.1,0.991,1.133,0.618,0.572,610.92,2.0,6,98,0,9,48,0,102,36,0,0,9,27,3,0,54,8,0,0,2,6,0,0,44,0,0,6.1,0.098,10,54.0,97.141,111.048,60.535,56.028,0.0
5.41,6.333,36.4,54.5,0.995,1.134,0.616,0.573,626.92,2.0,6,99,0,9,49,0,103,36,0,0,9,27,3,0,54,9,0,0,2,7,0,0,45,0,0,7.1,0.107,11,55.0,98.468,112.258,60.989,56.743,0.0
5.375,6.333,36.4,54.5,0.995,1.134,0.616,0.573,626.92,2.0,6,99,0,9,49,0,103,36,0,0,9,27,3,0,54,9,0,0,2,7,0,0,45,0,0,7.1,0.107,11,55.0,98.468,112.258,60.989,56.743,0.0
5.215,6.333,36.4,54.5,0.995,1.134,0.616,0.573,626.92,2.0,6,99,0,9,49,0,103,36,0,0,9,27,3,0,54,9,0,0,2,7,0,0,45,0,0,7.1,0.107,11,55.0,98.468,112.258,60.989,56.743,0.0
5.406,6.103,36.4,56.1,0.989,1.134,0.615,0.566,653.01,1.9,6,107,0,9,51,0,111,39,0,0,9,30,3,0,60,8,0,0,2,6,0,0,47,0,0,5.6,0.099,11,57.0,105.792,121.294,65.819,60.609,0.0
6.231,6.103,36.4,56.1,0.989,1.134,0.615,0.566,653.01,1.9,6,107,0,9,51,0,111,39,0,0,9,30,3,0,60,8,0,0,2,6,0,0,47,0,0,5.6,0.099,11,57.0,105.792,121.294,65.819,60.609,0.0
6.561,6.103,36.4,56.1,0.989,1.134,0.615,0.566,653.01,1.9,6,107,0,9,51,0,111,39,0,0,9,30,3,0,60,8,0,0,2,6,0,0,47,0,0,5.6,0.099,11,57.0,105.792,121.294,65.819,60.609,0.0
5.638,6.484,36.6,53.5,0.998,1.133,0.618,0.579,654.93,2.0,6,101,0,10,51,0,105,37,0,0,10,27,4,0,54,10,0,0,2,8,0,0,47,0,0,7.9,0.114,12,58.0,100.796,114.467,62.444,58.458,0.0
5.116,6.484,36.6,53.5,0.998,1.133,0.618,0.579,654.93,2.0,6,101,0,10,51,0,105,37,0,0,10,27,4,0,54,10,0,0,2,8,0,0,47,0,0,7.9,0.114,12,58.0,100.796,114.467,62.444,58.458,0.0
5.395,6.484,36.6,53.5,0.998,1.133,0.618,0.579,654.93,2.0,6,101,0,10,51,0,105,37,0,0,10,27,4,0,54,10,0,0,2,8,0,0,47,0,0,7.9,0.114,12,58.0,100.796,114.467,62.444,58.458,0.0
5.939,6.432,36.5,53.8,0.997,1.133,0.617,0.577,668.96,1.9,6,104,0,10,52,0,108,38,0,0,10,28,4,0,56,10,0,0,2,8,0,0,48,0,0,7.7,0.12,13,59.0,103.679,117.882,64.205,59.985,0.0
5.287,6.432,36.5,53.8,0.997,1.133,0.617,0.577,668.96,1.9,6,104,0,10,52,0,108,38,0,0,10,28,4,0,56,10,0,0,2,8,0,0,48,0,0,7.7,0.12,13,59.0,103.679,117.882,64.205,59.985,0.0
5.185,6.357,35.7,54.5,0.996,1.136,0.614,0.572,712.04,2.7,6,112,0,10,55,0,116,40,0,0,10,30,4,0,61,11,0,0,3,8,0,0,51,0,0,7.1,0.112,13,62.0,111.548,127.211,68.734,64.06,0.0
5.279,6.357,35.7,54.5,0.996,1.136,0.614,0.572,712.04,2.7,6,112,0,10,55,0,116,40,0,0,10,30,4,0,61,11,0,0,3,8,0,0,51,0,0,7.1,0.112,13,62.0,111.548,127.211,68.734,64.06,0.0
5.578,6.308,36.1,54.6,0.993,1.135,0.616,0.572,611.91,3.1,6,97,0,9,48,0,101,35,0,0,9,26,3,0,53,9,0,0,3,6,0,0,44,0,0,6.2,0.099,10,54.0,96.359,110.131,59.779,55.523,0.0
4.788,6.308,36.1,54.6,0.993,1.135,0.616,0.572,611.91,3.1,6,97,0,9,48,0,101,35,0,0,9,26,3,0,53,9,0,0,3,6,0,0,44,0,0,6.2,0.099,10,54.0,96.359,110.131,59.779,55.523,0.0
4.799,6.308,36.1,54.6,0.993,1.135,0.616,0.572,611.91,3.1,6,97,0,9,48,0,101,35,0,0,9,26,3,0,53,9,0,0,3,6,0,0,44,0,0,6.2,0.099,10,54.0,96.359,110.131,59.779,55.523,0.0
5.5,6.662,36.8,52.6,1.003,1.14,0.617,0.582,632.87,2.1,6,95,0,9,49,0,99,35,0,0,9,26,3,2,50,10,0,0,2,6,0,0,45,0,2,6.3,0.101,10,55.0,95.283,108.312,58.648,55.268,2.1
5.093,6.188,36.6,55.4,0.99,1.133,0.617,0.57,624.95,2.0,6,101,0,9,49,0,105,37,0,0,9,28,3,0,56,8,0,0,2,6,0,0,45,0,0,5.9,0.095,10,55.0,100.025,114.463,62.296,57.555,0.0
5.367,6.188,36.6,55.4,0.99,1.133,0.617,0.57,624.95,2.0,6,101,0,9,49,0,105,37,0,0,9,28,3,0,56,8,0,0,2,6,0,0,45,0,0,5.9,0.095,10,55.0,100.025,114.463,62.296,57.555,0.0
