pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.721,7.738,45.5,45.5,0.998,1.107,0.696,0.65,340.47,0.0,12,44,0,14,26,0,46,20,0,0,15,5,2,0,20,4,1,0,0,3,0,1,24,0,0,6.8,0.087,4,34.0,43.894,48.7,30.625,28.6,0.0
4.538,8.058,47.6,42.9,1.0,1.102,0.711,0.668,338.45,0.0,12,42,0,15,26,0,44,20,0,0,16,4,3,0,18,4,1,0,0,3,0,1,24,0,0,7.1,0.091,4,35.0,42.011,46.285,29.864,28.073,0.0
4.602,7.049,44.2,50.0,0.985,1.11,0.682,0.624,366.56,0.0,12,52,0,14,28,0,54,23,0,0,15,8,2,0,26,3,1,0,0,2,0,1,26,0,0,3.8,0.074,4,36.0,51.218,57.736,35.455,32.465,0.0
4.284,7.546,46.5,46.5,0.99,1.104,0.702,0.648,324.47,0.0,12,43,0,14,25,0,45,20,0,0,15,5,2,0,20,3,1,0,0,2,0,1,23,0,0,4.7,0.067,3,33.0,42.567,47.491,30.171,27.885,0.0
4.77,7.554,47.4,45.6,0.992,1.104,0.7,0.652,430.6,0.0,18,57,0,20,34,0,60,27,0,0,21,6,2,0,26,4,1,0,0,3,0,1,31,0,0,5.3,0.117,7,45.0,56.545,62.946,39.909,37.18,0.0
4.0,7.078,36.7,53.3,0.993,1.122,0.655,0.594,212.34,0.0,0,30,0,3,14,0,30,11,0,0,5,6,3,0,16,3,1,0,0,2,0,1,14,0,0,6.7,0.067,2,17.0,29.8,33.66,19.648,17.831,0.0
4.0,6.255,34.1,58.5,0.984,1.13,0.627,0.559,256.45,0.0,0,41,0,2,17,0,41,14,0,0,3,11,2,0,24,3,1,0,0,2,0,1,17,0,0,4.9,0.171,7,19.0,40.334,46.321,25.694,22.938,0.0
4.0,6.86,36.4,54.5,0.99,1.124,0.649,0.587,226.37,0.0,0,33,0,2,16,0,34,12,0,0,3,9,2,0,18,3,1,0,0,2,0,1,15,0,0,6.1,0.029,1,18.0,32.683,37.076,21.409,19.358,0.0
4.125,6.053,34.0,59.6,0.981,1.131,0.622,0.553,284.51,0.0,0,47,0,2,19,0,47,16,0,0,3,13,2,0,28,3,1,0,0,2,0,1,19,0,0,4.3,0.17,8,21.0,46.101,53.152,29.216,25.992,0.0
4.301,5.898,34.0,60.4,0.979,1.132,0.618,0.548,312.57,0.0,0,53,0,2,21,0,53,18,0,0,3,15,2,0,32,3,1,0,0,2,0,1,21,0,0,3.8,0.208,11,23.0,51.869,59.982,32.739,29.046,0.0
4.0,7.078,36.7,53.3,0.993,1.122,0.655,0.594,212.34,0.0,0,30,0,3,14,0,30,11,0,0,5,6,3,0,16,3,1,0,0,2,0,1,14,0,0,6.7,0.133,4,17.0,29.8,33.66,19.648,17.831,0.0
4.0,7.776,41.2,47.1,1.004,1.114,0.679,0.634,264.37,0.0,6,34,0,8,19,0,35,14,0,0,9,5,2,0,16,4,1,0,0,3,0,1,18,0,0,8.8,0.086,3,24.0,34.127,37.87,23.102,21.546,0.0
4.187,5.898,34.0,60.4,0.979,1.132,0.618,0.548,312.57,0.0,0,53,0,2,21,0,53,18,0,0,3,15,2,0,32,3,1,0,0,2,0,1,21,0,0,3.8,0.189,10,23.0,51.869,59.982,32.739,29.046,0.0
4.0,9.162,42.4,39.4,1.041,1.142,0.681,0.666,302.34,0.0,6,33,0,8,21,0,34,14,0,0,9,5,2,3,13,6,1,0,0,2,0,1,20,0,3,6.1,0.059,2,26.0,34.338,37.68,22.46,21.981,9.1
4.0,10.107,43.3,40.0,1.019,1.104,0.753,0.699,303.22,0.0,6,30,0,8,19,0,31,13,2,0,9,4,2,0,12,5,3,0,0,2,0,1,18,0,2,6.7,0.065,2,24.0,30.564,33.133,22.602,20.959,6.7
4.0,6.147,34.1,59.1,0.982,1.13,0.624,0.556,270.48,0.0,0,44,0,2,18,0,44,15,0,0,3,12,2,0,26,3,1,0,0,2,0,1,18,0,0,4.5,0.182,8,20.0,43.218,49.736,27.455,24.465,0.0
4.097,5.773,33.9,61.0,0.977,1.132,0.615,0.544,340.63,0.0,0,59,0,2,23,0,59,20,0,0,3,17,2,0,36,3,1,0,0,2,0,1,23,0,0,3.4,0.22,13,25.0,57.636,66.812,36.262,32.099,0.0
4.097,5.832,33.9,60.7,0.978,1.132,0.616,0.546,326.6,0.0,0,56,0,2,22,0,56,19,0,0,3,16,2,0,34,3,1,0,0,2,0,1,22,0,0,3.6,0.214,12,24.0,54.752,63.397,34.501,30.572,0.0
4.0,6.86,36.4,54.5,0.99,1.124,0.649,0.587,226.37,0.0,0,33,0,3,15,0,33,12,0,0,5,7,3,0,18,3,1,0,0,2,0,1,15,0,0,6.1,0.152,5,18.0,32.683,37.076,21.409,19.358,0.0
4.0,8.959,43.3,43.3,1.008,1.106,0.725,0.671,268.78,0.0,6,30,0,8,18,0,31,13,1,0,9,4,2,0,13,4,2,0,0,2,0,1,17,0,1,6.7,0.065,2,23.0,30.24,33.189,21.744,20.132,3.3
4.602,7.852,40.0,48.0,1.001,1.113,0.685,0.631,196.29,0.0,0,25,0,4,13,0,25,10,0,0,7,3,4,0,12,3,1,0,0,2,0,1,13,0,0,8.0,0.08,2,17.0,25.033,27.83,17.125,15.778,0.0
4.268,7.833,46.7,44.4,0.998,1.104,0.703,0.658,352.48,0.0,12,45,0,15,27,0,47,21,0,0,16,5,3,0,20,4,1,0,0,3,0,1,25,0,0,6.7,0.085,4,36.0,44.894,49.7,31.625,29.6,0.0
5.155,8.243,46.5,41.9,1.008,1.105,0.705,0.669,354.45,0.0,12,43,0,15,27,0,45,20,0,0,16,4,3,0,18,5,1,0,0,4,0,1,25,0,0,9.3,0.089,4,36.0,43.338,47.494,30.318,28.788,0.0
5.523,8.01,45.7,43.5,1.005,1.107,0.697,0.659,368.48,0.0,12,46,0,15,28,0,48,21,0,0,16,5,3,0,20,5,1,0,0,4,0,1,26,0,0,8.7,0.104,5,37.0,46.222,50.91,32.08,30.314,0.0
4.824,7.962,46.3,43.9,1.0,1.105,0.704,0.66,326.44,0.0,12,41,0,14,25,0,43,19,0,0,15,4,2,0,18,4,1,0,0,3,0,1,23,0,0,7.3,0.093,4,33.0,41.011,45.285,28.864,27.073,0.0
4.167,7.731,50.0,44.0,0.989,1.098,0.719,0.668,386.54,0.0,18,50,0,20,31,0,53,25,0,0,21,4,2,0,22,3,1,0,0,2,0,1,28,0,0,4.0,0.075,4,42.0,49.451,54.906,35.932,33.412,0.0
4.066,8.262,45.0,45.0,0.994,1.1,0.726,0.664,330.5,0.0,11,40,0,13,24,0,42,18,0,0,13,5,2,0,18,4,2,0,0,2,0,2,22,0,0,5.0,0.071,3,31.5,39.76,43.996,29.057,26.545,0.0
4.126,7.511,39.3,50.0,0.997,1.116,0.675,0.618,210.32,0.0,0,28,0,4,14,0,28,11,0,0,7,4,4,0,14,3,1,0,0,2,0,1,14,0,0,7.1,0.071,2,18.0,27.916,31.245,18.887,17.304,0.0
4.284,7.962,46.3,43.9,1.0,1.105,0.704,0.66,326.44,0.0,12,41,0,14,25,0,43,19,0,0,15,4,2,0,18,4,1,0,0,3,0,1,23,0,0,7.3,0.093,4,33.0,41.011,45.285,28.864,27.073,0.0
4.184,6.916,40.5,52.4,0.987,1.117,0.665,0.605,290.46,0.0,6,42,0,8,21,0,43,17,0,0,9,8,2,0,22,3,1,0,0,2,0,1,20,0,0,4.8,0.07,3,26.0,41.451,46.906,27.932,25.412,0.0
4.292,7.761,47.5,45.0,0.992,1.102,0.71,0.659,310.44,0.0,12,40,0,14,24,0,42,19,0,0,15,4,2,0,18,3,1,0,0,2,0,1,22,0,0,5.0,0.071,3,32.0,39.683,44.076,28.409,26.358,0.0
4.0,5.971,34.0,60.0,0.98,1.131,0.62,0.55,298.54,0.0,0,50,0,2,20,0,50,17,0,0,3,14,2,0,30,3,1,0,0,2,0,1,20,0,0,4.0,0.2,10,22.0,48.985,56.567,30.978,27.519,0.0
4.0,6.053,34.0,59.6,0.981,1.131,0.622,0.553,284.51,0.0,0,47,0,2,19,0,47,16,0,0,3,13,2,0,28,3,1,0,0,2,0,1,19,0,0,4.3,0.191,9,21.0,46.101,53.152,29.216,25.992,0.0
4.0,7.9,47.2,44.4,0.994,1.102,0.712,0.662,284.4,0.0,11,36,0,13,22,0,38,17,0,0,13,4,2,0,16,3,1,0,0,2,0,1,20,0,0,5.6,0.053,2,29.5,35.8,39.66,25.648,23.831,0.0
4.0,8.411,43.3,43.3,1.014,1.119,0.694,0.656,252.33,0.0,6,30,0,8,18,0,31,13,0,0,9,4,2,1,13,4,1,0,0,2,0,1,17,0,1,6.7,0.065,2,23.0,30.429,33.585,20.824,19.688,3.3
4.301,7.237,38.7,51.6,0.994,1.118,0.666,0.607,224.35,0.0,0,31,0,4,15,0,31,12,0,0,7,5,4,0,16,3,1,0,0,2,0,1,15,0,0,6.5,0.065,2,19.0,30.8,34.66,20.648,18.831,0.0
4.0,8.959,43.3,43.3,1.008,1.106,0.725,0.671,268.78,0.0,6,30,0,8,18,0,31,13,1,0,9,4,2,0,13,4,2,0,0,2,0,1,17,0,1,6.7,0.065,2,23.0,30.24,33.189,21.744,20.132,3.3
4.0,10.107,43.3,40.0,1.019,1.104,0.753,0.699,303.22,0.0,6,30,0,8,19,0,31,13,2,0,9,4,2,0,12,5,3,0,0,2,0,1,18,0,2,6.7,0.065,2,24.0,30.564,33.133,22.602,20.959,6.7
4.0,6.908,34.5,55.2,0.993,1.126,0.643,0.58,200.33,0.0,0,29,0,2,13,0,29,10,0,0,3,7,2,0,16,3,1,0,0,2,0,1,13,0,0,6.9,0.069,2,15.0,28.8,32.66,18.648,16.831,0.0
4.093,7.511,39.3,50.0,0.997,1.116,0.675,0.618,210.32,0.0,0,28,0,4,14,0,28,11,0,0,7,4,4,0,14,3,1,0,0,2,0,1,14,0,0,7.1,0.071,2,18.0,27.916,31.245,18.887,17.304,0.0
5.398,8.033,45.5,43.2,1.003,1.109,0.702,0.661,353.47,2.3,12,44,0,15,27,0,46,20,0,0,16,4,3,0,19,5,1,0,1,3,0,1,25,0,0,6.8,0.087,4,36.0,44.113,48.783,30.87,29.094,0.0
