pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.02,11.95,50.0,32.1,1.014,1.105,0.795,0.751,334.61,10.7,17,28,0,17,21,1,30,14,1,0,14,0,0,0,9,5,2,0,3,0,0,0,19,0,2,0.0,0.067,2,29.5,28.393,30.941,22.273,21.024,7.1
6.147,11.363,50.0,32.1,1.021,1.119,0.763,0.735,318.16,10.7,17,28,0,17,21,1,30,14,0,0,14,0,0,1,9,5,1,0,3,0,0,0,19,0,2,0.0,0.067,2,29.5,28.582,31.337,21.353,20.58,7.1
6.4,11.95,50.0,32.1,1.014,1.105,0.795,0.751,334.61,10.7,17,28,0,17,21,1,30,14,1,0,14,0,0,0,9,5,2,0,3,0,0,0,19,0,2,0.0,0.067,2,29.5,28.393,30.941,22.273,21.024,7.1
4.678,7.034,45.0,47.5,0.993,1.116,0.669,0.63,281.38,2.5,12,40,0,13,23,0,42,18,0,0,12,6,1,0,19,3,0,0,1,2,0,0,21,0,0,5.0,0.071,3,30.0,39.709,44.654,26.767,25.192,0.0
4.0,8.341,28.6,42.9,1.061,1.153,0.587,0.605,175.16,4.8,0,21,0,2,12,0,21,6,0,0,2,4,2,0,9,6,0,0,1,5,0,0,12,0,0,23.8,0.143,3,14.0,22.273,24.206,12.324,12.703,0.0
4.495,9.2,38.5,34.6,1.062,1.131,0.645,0.67,239.2,3.8,6,26,0,9,17,0,26,10,0,0,9,1,3,0,9,7,0,0,1,6,0,0,17,0,0,23.1,0.154,4,23.0,27.6,29.416,16.778,17.417,0.0
4.0,8.354,30.8,42.3,1.057,1.147,0.598,0.613,217.2,3.8,0,26,0,3,15,0,26,8,0,0,3,5,3,0,11,7,0,0,1,6,0,0,15,0,0,23.1,0.192,5,18.0,27.484,29.831,15.54,15.944,0.0
5.853,8.951,47.7,36.4,1.018,1.113,0.717,0.698,393.85,6.8,12,44,0,16,32,0,48,21,1,0,16,5,4,0,16,7,1,0,3,3,0,0,28,0,1,6.8,0.063,3,42.0,44.796,48.974,31.568,30.724,2.3
8.097,6.637,41.2,51.0,0.989,1.125,0.648,0.604,338.49,3.9,11,51,0,12,28,0,54,21,0,0,10,11,1,0,26,4,0,0,2,2,0,0,25,0,0,3.9,0.056,3,34.5,50.461,57.398,33.057,30.794,0.0
7.886,6.521,44.4,51.1,0.981,1.117,0.663,0.612,293.44,2.2,11,45,0,12,25,0,48,20,0,0,10,10,1,0,23,2,0,0,1,1,0,0,22,0,0,2.2,0.063,3,31.5,44.149,50.275,29.836,27.531,0.0
6.638,6.896,47.7,47.7,0.983,1.11,0.684,0.636,303.43,2.3,17,44,0,18,25,0,46,21,0,0,16,5,1,0,21,2,0,0,1,1,0,0,23,0,0,2.3,0.109,5,34.5,43.265,48.86,30.074,28.004,0.0
7.347,6.924,42.6,48.9,0.996,1.121,0.654,0.616,325.44,2.1,11,47,0,12,27,0,50,20,0,0,10,10,1,0,23,4,0,0,1,3,0,0,24,0,0,6.4,0.06,3,33.5,46.803,52.694,30.745,28.961,0.0
