pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.194,6.909,35.0,50.0,1.003,1.143,0.626,0.593,414.57,10.0,6,60.0,0,10,32.0,0,62.0,21.0,0,0,10,11,4,0,30.0,9,0,0,6,3,0,0,30.0,0,0,5.0,0.145,9.0,39.0,60.196,68.6,37.534,35.594,0.0
4.658,8.238,37.9,43.9,1.014,1.127,0.678,0.642,543.73,7.6,17,66.0,0,23,40.0,0,69.0,25.0,0,0,18,7,6,0,29.0,12,2,0,5,5,0,2,37.0,0,0,7.6,0.116,8.0,54.5,66.902,74.361,44.733,42.377,0.0
4.42,7.617,41.0,45.9,1.001,1.123,0.675,0.635,464.64,6.6,17,61.0,0,21,36.0,0,64.0,25.0,0,0,18,7,4,0,28.0,8,1,0,4,3,0,1,33.0,0,0,4.9,0.109,7.0,48.5,61.069,68.524,41.171,38.739,0.0
4.796,7.913,43.1,43.1,1.005,1.12,0.686,0.653,569.74,6.9,23,72.0,0,28,45.0,0,76.0,31.0,0,0,25,6,5,0,31.0,10,1,0,5,4,0,1,41.0,0,0,5.6,0.105,8.0,61.5,72.381,80.647,49.392,47.002,0.0
5.796,6.793,33.8,51.4,1.005,1.144,0.615,0.583,502.69,8.1,6,74.0,0,11,37.0,0,75.0,25.0,0,0,11,14,5,0,38.0,11,0,0,6,5,0,0,36.0,0,0,6.8,0.173,13.0,45.0,74.385,84.68,45.489,43.131,0.0
4.456,7.607,38.8,46.3,1.006,1.129,0.663,0.627,509.69,7.5,17,67.0,0,21,39.0,0,70.0,26.0,0,0,18,8,4,0,31.0,10,1,0,5,4,0,1,36.0,0,0,6.0,0.129,9.0,51.5,67.381,75.647,44.392,42.002,0.0
4.538,8.228,35.0,45.0,1.017,1.132,0.666,0.631,493.67,8.3,12,60.0,0,18,35.0,0,62.0,21.0,0,0,14,7,6,0,27.0,12,2,0,5,5,0,2,33.0,0,0,8.3,0.129,8.0,47.0,61.018,67.946,39.972,37.85,0.0
4.569,7.739,42.9,44.3,1.001,1.121,0.685,0.647,541.73,7.1,23,70.0,0,27,43.0,0,74.0,30.0,0,0,24,6,4,0,31.0,9,1,0,5,3,0,1,39.0,0,0,4.3,0.108,8.0,58.5,70.054,78.437,47.938,45.287,0.0
5.137,7.946,44.9,42.3,1.003,1.116,0.694,0.661,619.8,6.4,28,78.0,0,33,50.0,0,83.0,35.0,0,0,29,6,5,0,33.0,10,1,0,5,4,0,1,45.0,0,0,5.1,0.096,8.0,69.0,78.265,87.062,54.154,51.528,0.0
5.699,6.528,36.5,54.1,0.988,1.132,0.636,0.582,554.88,4.7,12,85.0,0,16,41.0,0,87.0,31.0,0,0,14,17,4,0,46.0,8,1,0,4,3,0,1,39.0,0,0,3.5,0.115,10.0,51.0,84.021,96.261,54.023,49.48,0.0
4.62,8.156,40.8,43.4,1.009,1.121,0.688,0.65,619.83,6.6,23,76.0,0,29,47.0,0,80.0,31.0,0,0,24,7,6,0,33.0,12,2,0,5,5,0,2,43.0,0,0,6.6,0.113,9.0,64.5,76.669,85.191,52.256,49.43,0.0
4.658,7.942,37.5,45.8,1.009,1.128,0.67,0.631,571.79,6.9,17,72.0,0,23,42.0,0,75.0,27.0,0,0,18,9,6,0,33.0,12,2,0,5,5,0,2,39.0,0,0,6.9,0.133,10.0,56.5,72.669,81.191,48.256,45.43,0.0
4.319,7.81,40.0,44.6,1.008,1.127,0.671,0.638,507.67,7.7,17,65.0,0,22,39.0,0,68.0,26.0,0,0,19,7,5,0,29.0,10,1,0,5,4,0,1,36.0,0,0,6.2,0.103,7.0,52.5,65.498,73.232,43.631,41.475,0.0
4.658,7.607,38.8,46.3,1.006,1.129,0.663,0.627,509.69,7.5,17,67.0,0,21,39.0,0,70.0,26.0,0,0,18,8,4,0,31.0,10,1,0,5,4,0,1,36.0,0,0,6.0,0.129,9.0,51.5,67.381,75.647,44.392,42.002,0.0
4.721,8.238,37.9,43.9,1.014,1.127,0.678,0.642,543.73,7.6,17,66.0,0,23,40.0,0,69.0,25.0,0,0,18,7,6,0,29.0,12,2,0,5,5,0,2,37.0,0,0,7.6,0.116,8.0,54.5,66.902,74.361,44.733,42.377,0.0
4.523,7.614,39.7,46.0,1.003,1.127,0.669,0.631,479.66,7.9,17,63.0,0,21,37.0,0,66.0,25.0,0,0,18,7,4,0,29.0,9,1,0,5,3,0,1,34.0,0,0,4.8,0.106,7.0,49.5,63.171,71.022,42.176,39.76,0.0
4.921,7.431,38.2,47.4,1.003,1.131,0.657,0.619,564.78,7.9,17,76.0,0,22,43.0,0,79.0,29.0,0,0,19,10,5,0,36.0,11,1,0,6,4,0,1,40.0,0,0,5.3,0.114,9.0,56.5,76.25,85.975,49.921,47.077,0.0
4.796,7.667,38.6,45.7,1.007,1.131,0.663,0.629,536.72,8.6,17,70.0,0,22,41.0,0,73.0,27.0,0,0,19,8,5,0,32.0,11,1,0,6,4,0,1,38.0,0,0,5.7,0.096,7.0,54.5,70.483,79.145,46.398,44.023,0.0
4.387,7.469,34.9,49.4,1.006,1.133,0.648,0.605,619.89,6.0,12,83.0,0,18,45.0,0,86.0,29.0,0,0,14,15,6,0,41.0,13,2,0,5,6,0,2,42.0,0,0,7.2,0.093,8.0,57.0,83.53,94.062,53.756,50.252,0.0
4.721,7.614,39.7,46.0,1.003,1.127,0.669,0.631,479.66,7.9,17,63.0,0,21,37.0,0,66.0,25.0,0,0,18,7,4,0,29.0,9,1,0,5,3,0,1,34.0,0,0,4.8,0.106,7.0,49.5,63.171,71.022,42.176,39.76,0.0
5.77,6.821,35.6,52.2,0.998,1.135,0.633,0.588,613.91,5.6,12,90.0,0,17,45.0,0,92.0,32.0,0,0,15,17,5,0,47.0,11,1,0,5,5,0,1,43.0,0,0,5.6,0.13,12.0,56.0,89.778,102.178,56.938,52.931,0.0
7.032,7.668,31.4,47.4,1.029,1.145,0.613,0.598,6486.76,6.3,47,846.0,0,119,459.0,0,860.0,266.0,0,0,97,169,72,0,401.0,179,8,0,53,118,0,8,445.0,0,0,13.9,0.238,205.0,554.5,870.374,968.724,518.598,505.641,0.0
7.252,7.582,31.3,48.0,1.028,1.145,0.61,0.594,6839.24,5.9,47,902.0,0,119,483.0,0,916.0,282.0,0,0,97,185,72,0,433.0,187,8,0,53,126,0,8,469.0,0,0,14.0,0.25,229.0,578.5,927.13,1033.04,550.417,535.788,0.0
7.276,7.432,31.0,49.1,1.026,1.146,0.606,0.588,7558.23,5.2,47,1017.0,0,119,532.0,0,1031.0,315.0,0,0,97,218,72,0,499.0,203,8,0,53,142,0,8,518.0,0,0,14.0,0.27,278.0,627.5,1043.53,1165.09,615.815,597.609,0.0
