pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.14,8.168,50.0,38.6,1.011,1.106,0.703,0.684,359.4,2.3,22,44,0,23,30,0,47,22,0,0,20,2,1,0,17,5,0,0,1,4,0,0,27,0,0,9.1,0.106,5,42.0,44.48,48.658,30.915,30.095,0.0
4.09,8.349,48.0,38.0,1.02,1.11,0.692,0.681,417.44,2.0,23,50,0,24,34,0,53,24,0,0,22,2,1,0,19,7,0,0,1,6,0,0,31,0,0,12.0,0.151,8,46.5,51.018,55.492,34.585,34.051,0.0
4.04,10.217,47.4,36.8,1.022,1.107,0.724,0.7,388.23,2.6,17,38,0,18,26,1,40,18,0,0,16,2,1,0,14,6,1,0,1,4,0,0,24,0,1,10.5,0.125,5,35.5,38.825,42.084,27.506,26.593,2.6
4.47,7.083,35.1,50.0,1.018,1.136,0.611,0.59,665.81,1.1,0,94,0,7,50,0,97,33,0,0,12,21,7,0,47,14,0,0,1,13,0,0,47,0,0,13.8,0.031,3,57.0,95.68,106.77,57.426,55.43,0.0
4.44,9.846,27.9,36.8,1.061,1.146,0.662,0.654,669.52,10.3,15,68,0,18,47,0,72,19,0,0,9,10,3,0,25,24,3,0,7,14,2,1,43,0,0,20.6,0.153,11,57.5,72.156,77.939,45.028,44.459,0.0
5.312,8.453,44.4,38.1,1.03,1.118,0.674,0.671,532.54,3.2,18,63,0,23,42,0,66,28,0,0,24,4,5,0,24,11,0,0,2,9,0,0,39,0,0,14.3,0.152,10,56.0,64.869,70.448,42.477,42.271,0.0
5.2,8.397,43.3,38.8,1.031,1.12,0.667,0.664,562.57,3.0,18,67,0,23,44,0,70,29,0,0,24,5,5,0,26,12,0,0,2,10,0,0,41,0,0,14.9,0.157,11,58.0,69.08,75.073,44.693,44.512,0.0
4.866,9.53,45.7,30.4,1.053,1.117,0.688,0.709,438.37,4.3,12,46,0,18,34,0,48,21,0,1,18,2,5,0,14,11,0,0,2,9,0,0,32,1,0,19.6,0.146,7,47.0,48.451,51.372,31.67,32.637,0.0
4.21,8.193,49.0,38.8,1.014,1.108,0.697,0.68,401.44,2.0,23,49,0,24,33,0,52,24,0,0,22,2,1,0,19,6,0,0,1,5,0,0,30,0,0,10.2,0.135,7,45.5,49.691,54.282,34.131,33.337,0.0
4.963,8.712,45.3,35.9,1.033,1.118,0.683,0.684,557.55,4.7,18,64,0,24,44,0,67,29,0,1,24,4,5,0,23,12,0,0,3,9,0,0,41,1,0,14.1,0.149,10,60.0,66.087,71.532,43.722,43.765,0.0
4.51,8.422,50.0,37.0,1.018,1.106,0.704,0.692,387.41,2.2,23,46,0,24,32,0,49,23,0,0,22,1,1,0,17,6,0,0,1,5,0,0,29,0,0,10.9,0.122,6,44.5,46.807,50.867,32.369,31.81,0.0
5.237,7.626,44.1,44.1,1.013,1.116,0.663,0.641,518.6,0.0,22,68,0,24,41,0,71,30,0,0,22,8,2,0,30,8,0,0,0,8,0,0,38,0,0,11.8,0.07,5,54.0,68.872,75.903,45.057,43.62,0.0
