pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.939,7.393,42.2,48.0,0.996,1.116,0.676,0.628,754.08,2.0,22,102,0,31,58,0,107,43,0,0,29,14,9,0,49,10,2,0,2,6,0,2,53,0,0,5.9,0.131,14,78,101.585,113.85,68.927,64.086,0.0
4.585,8.353,31.3,40.6,1.042,1.156,0.622,0.627,267.28,15.6,0,32,0,5,20,0,33,10,0,0,4,6,5,0,13,9,0,0,5,4,0,0,19,0,0,12.5,0.091,3,25,33.353,36.99,19.892,20.073,0.0
4.75,9.132,31.3,37.5,1.08,1.143,0.597,0.635,146.11,0.0,0,16,0,3,9,0,15,5,0,0,3,2,3,0,6,5,0,0,0,5,0,0,10,0,0,31.3,0.267,4,12,17.287,18.293,9.557,10.154,0.0
4.071,8.633,43.8,37.5,1.04,1.117,0.665,0.67,138.13,0.0,6,16,0,7,10,0,16,7,0,0,7,0,1,0,6,3,0,0,0,3,0,0,10,0,0,18.8,0.063,1,14,16.633,17.874,10.648,10.725,0.0
4.91,8.099,37.7,45.9,1.014,1.128,0.667,0.631,494.06,4.9,12,61,0,16,35,0,63,23,1,0,14,9,4,0,28,10,2,0,3,5,0,1,33,0,1,8.2,0.127,8,45,61.829,68.804,40.693,38.501,1.6
4.415,6.185,35.1,56.1,0.996,1.135,0.604,0.561,352.52,0.0,0,57,0,4,25,0,57,20,0,0,6,14,4,0,32,5,0,0,0,5,0,0,25,0,0,8.8,0.211,12,29,56.774,64.69,34.455,32.003,0.0
5.735,7.706,48.5,42.4,1.005,1.107,0.688,0.662,254.3,0.0,12,33,0,14,20,0,34,16,0,0,14,2,2,0,14,3,0,0,0,3,0,0,19,0,0,9.1,0.118,4,28,33.167,36.535,22.693,21.832,0.0
6.437,8.727,46.3,39.0,1.02,1.112,0.702,0.681,357.81,2.4,16,41,0,18,27,0,43,19,1,0,16,3,2,0,16,6,1,0,1,4,0,0,25,0,1,9.8,0.093,4,37,41.804,45.602,28.773,27.923,2.4
6.383,6.009,33.9,57.6,0.994,1.137,0.597,0.551,354.54,0.0,0,59,0,3,25,0,59,20,0,0,5,15,3,0,34,5,0,0,0,5,0,0,25,0,0,8.5,0.203,12,28,58.658,67.105,35.216,32.53,0.0
2.523,7.545,32.1,46.4,1.025,1.15,0.614,0.602,211.25,10.7,0,28,0,3,16,0,29,9,0,0,4,5,3,0,13,6,0,0,3,3,0,0,15,0,0,10.7,0.069,2,19,28.705,32.199,17.188,16.843,0.0
