pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.886,6.315,35.6,54.2,0.99,1.139,0.62,0.574,372.57,6.8,5,59,0,7,30,0,62,21,0,0,5,16,2,0,32,6,0,0,4,2,0,0,27,0,0,3.4,0.145,9,34.5,58.432,67.225,36.591,33.89,0.0
5.796,6.402,35.7,53.6,0.992,1.139,0.622,0.578,358.54,7.1,5,56,0,7,29,0,59,20,0,0,5,15,2,0,30,6,0,0,4,2,0,0,26,0,0,3.6,0.136,8,33.5,55.549,63.81,34.83,32.364,0.0
5.131,6.5,35.8,52.8,0.994,1.14,0.624,0.582,344.51,7.5,5,53,0,7,28,0,56,19,0,0,5,14,2,0,28,6,0,0,4,2,0,0,25,0,0,3.8,0.125,7,32.5,52.665,60.394,33.069,30.837,0.0
7.721,6.909,35.0,50.0,1.003,1.143,0.626,0.593,276.38,10.0,5,40,0,7,22,0,42,14,0,0,5,9,2,0,20,6,0,0,4,2,0,0,20,0,0,5.0,0.071,3,26.5,40.131,45.734,25.023,23.73,0.0
7.481,6.754,34.9,51.2,1.0,1.143,0.623,0.587,290.41,9.3,5,43,0,7,23,0,45,15,0,0,5,10,2,0,22,6,0,0,4,2,0,0,21,0,0,4.7,0.067,3,27.5,43.014,49.149,26.784,25.256,0.0
8.149,6.843,37.5,50.0,0.998,1.137,0.636,0.6,328.46,8.3,5,48,0,7,28,0,52,18,0,0,5,13,2,0,24,6,0,0,4,2,0,0,24,0,0,4.2,0.058,3,32.5,47.898,54.564,30.546,28.783,0.0
5.854,7.091,35.1,48.6,1.007,1.144,0.629,0.6,262.35,10.8,5,37,0,7,21,0,39,13,0,0,5,8,2,0,18,6,0,0,4,2,0,0,19,0,0,5.4,0.077,3,25.5,37.247,42.318,23.262,22.203,0.0
7.022,7.304,35.3,47.1,1.011,1.144,0.632,0.608,248.32,11.8,5,34,0,7,20,0,36,12,0,0,5,7,2,0,16,6,0,0,4,2,0,0,18,0,0,5.9,0.028,1,24.5,34.363,38.903,21.5,20.676,0.0
7.658,6.217,34.5,55.2,0.99,1.142,0.614,0.567,360.56,6.9,5,58,0,7,28,0,60,20,0,0,5,15,2,0,32,6,0,0,4,2,0,0,26,0,0,3.4,0.083,5,32.5,57.432,66.225,35.591,32.89,0.0
7.092,7.22,36.8,47.4,1.007,1.14,0.638,0.611,274.36,10.5,5,38,0,7,23,0,41,14,0,0,5,9,2,0,18,6,0,0,4,2,0,0,20,0,0,5.3,0.073,3,27.5,38.247,43.318,24.262,23.203,0.0
5.469,7.713,33.3,44.4,1.022,1.151,0.629,0.616,208.25,14.8,5,27,0,7,16,0,28,9,0,0,5,4,2,0,12,6,0,0,4,2,0,0,15,0,0,7.4,0.071,2,20.5,27.596,31.073,16.977,16.622,0.0
4.0,8.093,33.3,41.7,1.03,1.152,0.634,0.629,194.22,16.7,5,24,0,7,15,0,25,8,0,0,5,3,2,0,10,6,0,0,4,2,0,0,14,0,0,8.3,0.0,0,19.5,24.713,27.658,15.216,15.096,0.0
8.569,6.563,37.5,51.8,0.99,1.137,0.636,0.592,367.55,8.9,5,56,0,7,32,0,61,21,0,0,5,16,2,0,29,6,0,0,5,1,0,0,27,0,0,1.8,0.066,4,36.5,55.44,63.683,35.62,33.143,0.0
6.921,6.563,37.5,51.8,0.99,1.137,0.636,0.592,367.55,8.9,5,56,0,7,32,0,61,21,0,0,5,16,2,0,29,6,0,0,5,1,0,0,27,0,0,1.8,0.066,4,36.5,55.44,63.683,35.62,33.143,0.0
