pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.796,8.082,42.9,42.9,1.011,1.117,0.684,0.654,452.57,3.6,18,56,0,22,34,0,58,24,0,0,20,4,4,0,24,8,1,0,2,5,0,1,32,0,0,8.9,0.138,8,47.0,56.636,62.531,38.307,36.599,0.0
7.252,8.189,52.0,38.0,1.007,1.101,0.714,0.692,409.46,2.0,24,50,0,26,34,0,53,26,0,0,26,0,2,0,19,5,0,0,1,4,0,0,31,0,0,8.0,0.113,6,48.0,50.363,55.073,35.676,34.622,0.0
5.076,8.575,39.1,41.3,1.03,1.131,0.668,0.651,394.46,4.3,12,46,0,16,28,0,47,18,0,0,14,4,4,1,19,9,1,0,2,5,0,1,27,0,1,10.9,0.149,7,38.0,47.382,52.04,30.722,29.928,2.2
5.569,8.334,50.0,37.5,1.015,1.106,0.704,0.689,333.36,2.5,18,40,0,20,27,0,42,20,0,0,20,0,2,0,15,5,0,0,1,4,0,0,25,0,0,10.0,0.119,5,38.0,40.596,44.242,28.154,27.568,0.0
4.658,8.499,48.9,36.2,1.017,1.111,0.706,0.694,399.43,6.4,23,47,0,25,33,0,50,23,0,0,23,0,2,0,17,7,0,0,3,4,0,0,30,0,0,8.5,0.12,6,46.5,47.8,52.239,33.165,32.611,0.0
5.959,10.306,50.0,35.0,1.021,1.102,0.738,0.715,412.25,2.5,18,40,0,20,28,1,42,20,0,0,20,0,2,0,14,6,1,0,1,4,0,0,26,0,1,10.0,0.119,5,39.0,40.825,44.084,29.506,28.593,2.5
5.658,7.535,37.7,47.5,1.008,1.129,0.653,0.618,459.62,4.9,12,61,0,16,34,0,63,23,0,0,14,9,4,0,29,9,1,0,3,5,0,1,32,0,0,8.2,0.127,8,44.0,61.505,68.86,39.835,37.674,0.0
5.796,9.899,39.1,41.3,1.024,1.12,0.699,0.665,455.36,4.3,12,46,0,16,28,1,47,18,0,0,14,4,4,0,19,9,2,0,2,5,0,1,27,0,1,10.9,0.149,7,38.0,47.098,51.542,32.137,30.57,2.2
5.215,8.221,42.1,42.1,1.017,1.118,0.68,0.655,468.57,3.5,18,57,0,22,35,0,59,24,0,0,20,4,4,0,24,9,1,0,2,6,0,1,33,0,0,10.5,0.153,9,48.0,57.963,63.74,38.761,37.313,0.0
6.387,8.342,51.0,37.3,1.014,1.104,0.708,0.693,425.46,2.0,24,51,0,26,35,0,54,26,0,0,26,0,2,0,19,6,0,0,1,5,0,0,32,0,0,9.8,0.111,6,49.0,51.691,56.282,36.131,35.337,0.0
4.996,9.173,48.6,35.1,1.021,1.101,0.731,0.709,339.39,2.7,17,37,0,19,26,0,39,18,0,0,18,0,2,0,13,6,1,0,1,4,0,1,24,0,0,10.8,0.128,5,36.5,37.789,40.747,27.04,26.229,0.0
4.602,7.571,43.9,43.9,1.006,1.121,0.67,0.644,431.53,5.3,18,57,0,20,35,0,60,25,0,0,20,5,2,0,25,7,0,0,3,4,0,0,32,0,0,7.0,0.1,6,46.0,57.334,63.9,38.21,36.718,0.0
6.538,7.573,45.5,43.6,1.004,1.116,0.676,0.649,416.51,3.6,18,55,0,20,34,0,58,25,0,0,20,5,2,0,24,6,0,0,2,4,0,0,31,0,0,7.3,0.103,6,45.0,55.232,61.401,37.205,35.697,0.0
4.367,9.173,48.6,35.1,1.021,1.101,0.731,0.709,339.39,2.7,17,37,0,19,26,0,39,18,0,0,18,0,2,0,13,6,1,0,1,4,0,1,24,0,0,10.8,0.128,5,36.5,37.789,40.747,27.04,26.229,0.0
5.495,7.896,45.3,41.5,1.013,1.117,0.677,0.658,418.48,3.8,18,53,0,20,34,0,56,24,0,0,20,4,2,0,22,7,0,0,2,5,0,0,31,0,0,9.4,0.107,6,45.0,53.676,59.196,35.898,34.885,0.0
6.244,9.238,52.0,34.0,1.024,1.107,0.729,0.717,461.89,2.0,24,50,0,26,36,0,53,26,1,0,26,0,2,1,17,7,1,0,1,4,0,0,33,0,2,8.0,0.113,6,50.0,51.2,55.356,36.472,35.833,4.0
6.658,7.956,49.1,40.4,1.008,1.107,0.696,0.674,453.52,1.8,24,57,0,26,37,0,60,28,0,0,26,2,2,0,23,6,0,0,1,5,0,0,34,0,0,8.8,0.133,8,51.0,57.458,63.113,39.654,38.39,0.0
6.959,8.377,51.0,36.7,1.012,1.105,0.713,0.696,410.45,4.1,24,49,0,26,34,0,52,25,0,0,25,0,2,0,18,6,0,0,2,4,0,0,31,0,0,8.2,0.115,6,48.0,49.582,54.156,34.921,34.116,0.0
7.018,9.009,50.9,34.0,1.034,1.123,0.703,0.704,477.46,1.9,24,53,0,26,38,0,56,27,0,0,26,1,2,3,18,8,0,0,1,4,0,0,35,0,3,7.5,0.107,6,52.0,54.785,59.507,37.25,37.298,5.7
6.328,9.138,50.0,33.3,1.039,1.124,0.698,0.704,493.46,1.9,24,54,0,26,39,0,57,27,0,0,26,1,2,3,18,9,0,0,1,5,0,0,36,0,3,9.3,0.123,7,53.0,56.112,60.716,37.705,38.013,5.6
6.102,7.653,49.2,42.4,1.0,1.107,0.694,0.664,451.55,1.7,24,59,0,26,37,0,62,29,0,0,26,3,2,0,25,5,0,0,1,4,0,0,34,0,0,6.8,0.113,7,51.0,59.014,65.318,40.96,39.202,0.0
4.943,8.13,38.0,44.0,1.022,1.127,0.66,0.636,406.5,4.0,12,50,0,16,29,0,51,19,0,0,14,5,4,0,22,9,1,0,2,6,0,1,28,0,0,12.0,0.157,8,39.0,51.08,56.325,33.0,31.787,0.0
4.42,7.426,43.3,45.0,1.004,1.122,0.666,0.637,445.56,5.0,18,60,0,20,36,0,63,26,0,0,20,6,2,0,27,7,0,0,3,4,0,0,33,0,0,6.7,0.095,6,47.0,60.218,67.315,39.972,38.245,0.0
5.921,8.199,45.3,41.5,1.008,1.111,0.7,0.667,434.55,3.8,18,53,0,20,34,0,56,24,0,0,20,4,2,0,22,7,1,0,2,4,0,1,31,0,0,7.5,0.107,6,45.0,53.425,58.906,37.091,35.357,0.0
6.796,8.909,52.0,34.0,1.028,1.115,0.711,0.708,445.44,2.0,24,50,0,26,36,0,53,26,0,0,26,0,2,2,17,7,0,0,1,4,0,0,33,0,2,8.0,0.113,6,50.0,51.389,55.752,35.551,35.388,4.0
5.678,8.556,50.9,35.8,1.019,1.104,0.709,0.699,453.47,1.9,24,53,0,27,37,0,56,27,0,0,27,0,3,0,19,7,0,0,1,6,0,0,34,0,0,11.3,0.125,7,52.0,54.018,58.492,37.585,37.051,0.0
5.42,8.784,50.0,35.0,1.028,1.115,0.702,0.699,351.35,2.5,18,40,0,20,28,0,42,20,0,0,20,0,2,1,14,6,0,0,1,4,0,0,26,0,1,10.0,0.119,5,39.0,41.109,44.582,28.091,27.952,2.5
7.553,8.706,48.2,37.5,1.017,1.104,0.714,0.692,487.56,1.8,24,56,0,28,38,0,59,27,0,0,26,1,4,0,21,8,1,0,1,6,0,1,35,0,0,10.7,0.119,7,54.0,56.978,61.827,39.994,38.765,0.0
7.208,10.445,48.8,34.1,1.028,1.105,0.731,0.715,428.25,2.4,18,41,0,20,29,1,43,20,0,0,20,0,2,0,14,7,1,0,1,5,0,0,27,0,1,12.2,0.116,5,40.0,42.153,45.293,29.96,29.308,2.4
5.301,8.784,50.0,35.0,1.028,1.115,0.702,0.699,351.35,2.5,18,40,0,20,28,0,42,20,0,0,20,0,2,1,14,6,0,0,1,4,0,0,26,0,1,10.0,0.119,5,39.0,41.109,44.582,28.091,27.952,2.5
5.357,8.776,48.8,34.9,1.029,1.108,0.699,0.698,377.37,2.3,18,43,0,21,30,0,45,21,0,0,21,0,3,0,15,7,0,0,1,6,0,0,28,0,0,14.0,0.133,6,42.0,44.251,47.661,30.063,29.998,0.0
6.387,8.521,48.8,36.6,1.023,1.109,0.698,0.69,349.36,2.4,18,41,0,20,28,0,43,20,0,0,20,0,2,0,15,6,0,0,1,5,0,0,26,0,0,12.2,0.116,5,39.0,41.924,45.452,28.608,28.283,0.0
