pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.9,8.127,34.9,44.2,1.018,1.138,0.66,0.631,349.46,11.6,15,43,0,17,26,0,45,15,0,0,9,6,2,0,19,9,1,0,5,3,0,1,24,0,0,7.0,0.111,5,35.5,43.753,48.946,28.37,27.126,0.0
5.367,7.115,39.5,47.4,0.998,1.134,0.653,0.618,270.37,10.5,15,38,0,15,22,0,40,15,0,0,9,6,0,0,18,5,0,0,4,1,0,0,20,0,0,2.6,0.075,3,29.5,37.92,43.109,24.807,23.488,0.0
4.538,7.599,45.9,44.3,1.008,1.125,0.671,0.644,463.56,1.6,23,61,0,23,37,0,64,28,0,0,21,7,0,2,27,6,0,0,1,3,0,0,34,0,2,4.9,0.125,8,48.5,61.48,68.619,40.904,39.308,3.3
7.824,8.73,44.2,37.2,1.036,1.145,0.67,0.671,375.38,7.0,12,43,0,15,29,0,45,19,0,0,15,4,3,3,16,8,0,0,3,2,0,0,27,0,3,4.7,0.067,3,38.0,44.567,49.254,28.83,28.858,7.0
7.201,7.843,44.4,42.6,1.013,1.133,0.67,0.649,423.5,5.6,12,54,0,16,34,0,57,24,0,0,17,7,4,2,23,7,0,0,3,2,0,0,31,0,2,3.7,0.088,5,44.0,54.705,61.16,36.177,35.055,3.7
7.62,7.724,42.9,42.9,1.01,1.125,0.669,0.647,432.52,7.1,12,56,0,18,35,0,59,24,0,0,17,7,6,0,24,8,0,0,4,4,0,0,32,0,0,7.1,0.102,6,47.0,56.552,62.983,37.455,36.213,0.0
8.921,7.509,44.4,44.4,1.004,1.126,0.671,0.642,405.51,5.6,12,54,0,16,33,0,57,24,0,0,17,7,4,1,24,6,0,0,3,2,0,0,30,0,1,3.7,0.07,4,43.0,54.192,60.821,36.239,34.672,1.9
8.886,7.176,44.4,46.3,0.994,1.12,0.672,0.635,387.52,5.6,12,54,0,16,32,0,57,24,0,0,17,7,4,0,25,5,0,0,3,2,0,0,29,0,0,3.7,0.088,5,42.0,53.68,60.481,36.302,34.289,0.0
7.699,7.509,44.4,44.4,1.004,1.126,0.671,0.642,405.51,5.6,12,54,0,16,33,0,57,24,0,0,17,7,4,1,24,6,0,0,3,2,0,0,30,0,1,3.7,0.088,5,43.0,54.192,60.821,36.239,34.672,1.9
7.276,7.176,44.4,46.3,0.994,1.12,0.672,0.635,387.52,5.6,12,54,0,16,32,0,57,24,0,0,17,7,4,0,25,5,0,0,3,2,0,0,29,0,0,3.7,0.088,5,42.0,53.68,60.481,36.302,34.289,0.0
9.027,8.637,44.4,44.4,0.998,1.117,0.697,0.654,466.41,5.6,12,54,0,16,33,1,57,24,0,0,17,7,4,0,24,6,1,0,3,2,0,0,30,0,1,3.7,0.088,5,43.0,53.909,60.323,37.654,35.314,1.9
7.337,7.814,44.4,44.4,1.0,1.119,0.688,0.65,421.96,5.6,12,54,0,16,33,0,57,24,1,0,17,7,4,0,24,6,1,0,3,2,0,0,30,0,1,3.7,0.088,5,43.0,54.003,60.425,37.159,35.116,1.9
7.161,7.828,45.5,41.8,1.007,1.126,0.682,0.658,430.52,7.3,12,55,0,17,35,0,58,25,0,1,17,7,4,1,23,7,0,0,4,2,0,0,32,1,1,3.6,0.086,5,47.0,55.411,61.904,37.483,36.166,1.8
8.638,7.199,43.1,46.6,0.998,1.123,0.664,0.63,417.55,5.2,12,58,0,16,34,0,61,25,0,0,17,8,4,0,27,6,0,0,3,3,0,0,31,0,0,5.2,0.098,6,44.0,57.891,65.106,38.517,36.53,0.0
8.119,8.155,45.5,40.0,1.017,1.132,0.68,0.665,448.51,7.3,12,55,0,17,36,0,58,25,0,1,17,7,4,2,22,8,0,0,4,2,0,0,33,1,2,3.6,0.069,4,48.0,55.923,62.243,37.421,36.55,3.6
7.367,7.843,44.4,42.6,1.013,1.133,0.67,0.649,423.5,5.6,12,54,0,16,34,0,57,24,0,0,17,7,4,2,23,7,0,0,3,2,0,0,31,0,2,3.7,0.088,5,44.0,54.705,61.16,36.177,35.055,3.7
6.824,8.045,42.9,41.1,1.019,1.131,0.668,0.654,450.51,7.1,12,56,0,18,36,0,59,24,0,0,17,7,6,1,23,9,0,0,4,4,0,0,33,0,1,7.1,0.102,6,48.0,57.065,63.323,37.392,36.596,1.8
8.658,8.785,44.4,40.7,1.016,1.124,0.703,0.673,474.39,5.6,12,54,0,16,35,0,57,24,2,0,17,7,4,1,22,8,2,0,3,2,0,0,32,0,3,3.7,0.088,5,45.0,54.84,60.709,37.955,36.327,5.6
7.42,7.045,43.9,47.4,0.992,1.121,0.668,0.628,401.55,5.3,12,57,0,16,33,0,60,25,0,0,17,8,4,0,27,5,0,0,3,2,0,0,30,0,0,3.5,0.083,5,43.0,56.563,63.896,38.063,35.815,0.0
7.62,7.442,37.8,45.9,1.013,1.136,0.641,0.619,275.34,8.1,6,37,0,9,21,0,38,14,0,0,9,5,3,0,17,6,0,0,3,3,0,0,20,0,0,8.1,0.105,4,27.0,37.473,42.03,23.71,22.896,0.0
8.538,7.668,43.2,43.2,1.008,1.124,0.67,0.646,337.41,6.8,12,44,0,15,27,0,46,19,0,0,15,4,3,0,19,6,0,0,3,3,0,0,25,0,0,6.8,0.109,5,36.0,44.356,49.445,29.472,28.423,0.0
8.796,7.843,44.4,42.6,1.013,1.133,0.67,0.649,423.5,5.6,12,54,0,16,34,0,57,24,0,0,17,7,4,2,23,7,0,0,3,2,0,0,31,0,2,3.7,0.088,5,44.0,54.705,61.16,36.177,35.055,3.7
8.143,8.147,44.4,42.6,1.01,1.125,0.687,0.657,439.95,5.6,12,54,0,16,34,0,57,24,1,0,17,7,4,1,23,7,1,0,3,2,0,0,31,0,2,3.7,0.088,5,44.0,54.516,60.765,37.097,35.499,3.7
9.409,7.199,43.1,46.6,0.998,1.123,0.664,0.63,417.55,5.2,12,58,0,16,34,0,61,25,0,0,17,8,4,0,27,6,0,0,3,3,0,0,31,0,0,5.2,0.098,6,44.0,57.891,65.106,38.517,36.53,0.0
6.996,6.926,43.3,48.3,0.991,1.122,0.664,0.622,415.58,5.0,12,60,0,16,34,0,63,26,0,0,17,9,4,0,29,5,0,0,3,2,0,0,31,0,0,3.3,0.095,6,44.0,59.447,67.311,39.824,37.342,0.0
9.481,9.508,44.4,44.4,0.995,1.115,0.721,0.659,513.41,5.6,12,54,0,16,33,0,57,24,0,0,17,7,4,0,24,6,1,1,3,2,0,0,30,0,1,3.7,0.088,5,43.0,53.749,60.202,38.961,35.605,1.9
7.796,7.843,44.4,42.6,1.013,1.133,0.67,0.649,423.5,5.6,12,54,0,16,34,0,57,24,0,0,17,7,4,2,23,7,0,0,3,2,0,0,31,0,2,3.7,0.088,5,44.0,54.705,61.16,36.177,35.055,3.7
8.432,7.045,43.9,47.4,0.992,1.121,0.668,0.628,401.55,5.3,12,57,0,16,33,0,60,25,0,0,17,8,4,0,27,5,0,0,3,2,0,0,30,0,0,3.5,0.067,4,43.0,56.563,63.896,38.063,35.815,0.0
5.0,8.883,46.2,35.9,1.006,1.117,0.737,0.703,346.45,15.4,25,39,0,25,29,0,43,18,0,0,16,2,0,0,14,7,1,0,6,0,0,1,25,0,0,0.0,0.07,3,41.5,39.222,43.571,28.728,27.423,0.0
5.0,7.337,46.2,44.2,0.99,1.12,0.69,0.651,381.52,9.6,26,52,0,26,33,0,56,24,0,0,19,5,0,0,23,5,0,0,5,0,0,0,29,0,0,0.0,0.071,4,46.0,51.461,58.228,35.881,33.848,0.0
7.83,7.904,40.4,44.7,1.007,1.123,0.678,0.641,371.5,6.4,12,47,0,16,28,0,49,19,0,0,14,5,4,0,21,7,1,0,3,3,0,1,26,0,0,6.4,0.082,4,38.0,47.316,52.78,31.881,30.137,0.0
4.971,7.324,40.7,46.3,1.006,1.128,0.652,0.624,395.5,5.6,12,54,0,14,32,0,57,22,0,0,14,8,2,0,25,7,0,0,3,4,0,0,29,0,0,7.4,0.07,4,40.0,54.334,60.9,35.211,33.718,0.0
4.143,7.707,42.4,42.4,1.005,1.13,0.675,0.65,254.32,12.1,10,33,0,13,21,0,35,14,0,0,11,3,3,0,14,5,0,0,4,1,0,0,19,0,0,3.0,0.057,2,29.0,33.153,37.279,22.284,21.434,0.0
4.051,7.115,39.5,47.4,0.998,1.134,0.653,0.618,270.37,10.5,10,38,0,12,22,0,40,15,0,0,9,6,2,0,18,5,0,0,4,1,0,0,20,0,0,2.6,0.05,2,29.0,37.92,43.109,24.807,23.488,0.0
5.42,7.115,39.5,47.4,0.998,1.134,0.653,0.618,270.37,10.5,10,38,0,12,22,0,40,15,0,0,9,6,2,0,18,5,0,0,4,1,0,0,20,0,0,2.6,0.05,2,29.0,37.92,43.109,24.807,23.488,0.0
