pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.495,8.705,47.8,34.8,1.022,1.116,0.705,0.698,400.42,8.7,23,46,0,26,33,0,49,22,0,0,21,1,3,0,16,8,0,0,4,4,0,0,30,0,0,8.7,0.122,6,47.5,47.018,51.322,32.409,32.106,0.0
4.523,8.36,48.8,39.5,0.998,1.105,0.731,0.69,359.48,7.0,23,43,0,23,29,0,46,21,0,0,20,1,0,0,17,5,1,0,3,1,0,1,26,0,0,2.3,0.109,5,40.5,42.894,47.531,31.449,29.654,0.0
4.523,8.36,48.8,39.5,0.998,1.105,0.731,0.69,359.48,7.0,23,43,0,23,29,0,46,21,0,0,20,1,0,0,17,5,1,0,3,1,0,1,26,0,0,2.3,0.109,5,40.5,42.894,47.531,31.449,29.654,0.0
4.523,7.451,52.5,42.4,0.983,1.103,0.719,0.676,439.59,5.1,33,59,0,33,39,0,64,31,0,0,28,3,0,0,25,3,0,0,3,0,0,0,34,0,0,0.0,0.094,6,55.5,58.025,65.062,42.392,39.859,0.0
4.523,8.564,44.7,39.5,1.009,1.114,0.714,0.68,325.42,7.9,17,38,0,18,25,0,40,17,0,0,15,2,1,0,15,6,1,0,3,2,0,1,23,0,0,5.3,0.175,7,34.5,38.338,42.325,27.142,25.842,0.0
4.523,7.406,47.9,43.8,0.991,1.113,0.694,0.657,355.47,6.3,23,48,0,23,30,0,51,23,0,0,20,3,0,0,21,4,0,0,3,1,0,0,27,0,0,2.1,0.118,6,41.5,47.585,53.441,33.324,31.52,0.0
4.523,7.398,50.7,43.3,0.987,1.106,0.707,0.666,495.66,4.5,34,67,0,34,43,0,72,34,0,0,30,4,0,0,29,4,0,0,3,1,0,0,38,0,0,1.5,0.125,9,60.0,66.12,74.102,47.37,44.627,0.0
4.523,8.563,48.4,39.1,1.015,1.126,0.704,0.681,548.04,4.7,29,64,0,29,43,0,68,31,1,0,26,5,0,3,25,8,1,0,3,1,0,0,39,0,4,1.6,0.132,9,57.5,64.981,72.065,45.04,43.605,6.3
4.523,8.563,48.4,39.1,1.015,1.126,0.704,0.681,548.04,4.7,29,64,0,29,43,0,68,31,1,0,26,5,0,3,25,8,1,0,3,1,0,0,39,0,4,1.6,0.118,8,57.5,64.981,72.065,45.04,43.605,6.3
4.523,8.776,50.0,35.9,1.013,1.103,0.727,0.705,561.65,4.7,34,64,0,37,46,0,69,32,0,0,31,1,3,0,23,9,1,0,3,5,0,1,41,0,0,7.8,0.116,8,66.0,64.854,70.614,46.551,45.093,0.0
4.523,7.734,46.1,43.4,0.995,1.114,0.701,0.659,587.8,6.6,34,76,0,36,48,0,81,35,0,0,30,5,2,0,33,8,1,0,5,2,0,1,43,0,0,2.6,0.123,10,67.0,75.61,84.643,53.245,50.099,0.0
4.523,7.398,50.7,43.3,0.987,1.106,0.707,0.666,495.66,4.5,34,67,0,34,43,0,72,34,0,0,30,4,0,0,29,4,0,0,3,1,0,0,38,0,0,1.5,0.111,8,60.0,66.12,74.102,47.37,44.627,0.0
4.523,8.203,48.9,40.4,0.995,1.105,0.728,0.685,385.52,6.4,23,47,0,24,31,0,50,23,0,0,21,2,1,0,19,5,1,0,3,1,0,1,28,0,0,2.1,0.14,7,43.5,46.778,51.946,34.211,32.181,0.0
4.523,7.234,46.9,44.9,0.987,1.117,0.691,0.65,354.49,8.2,23,49,0,23,30,0,52,23,0,0,20,3,0,0,22,4,0,0,4,0,0,0,27,0,0,0.0,0.096,5,41.5,48.36,54.73,33.875,31.827,0.0
4.523,7.441,50.0,43.1,0.989,1.108,0.704,0.665,431.57,5.2,29,58,0,29,37,0,62,29,0,0,26,3,0,0,25,4,0,0,3,1,0,0,33,0,0,1.7,0.129,8,51.5,57.352,64.272,40.847,38.574,0.0
5.143,7.046,40.6,52.2,0.986,1.12,0.668,0.608,486.17,1.4,16,69,0,17,35,0,71,28,1,0,15,13,1,0,36,5,2,0,1,2,0,1,33,0,1,2.9,0.127,9,44.0,68.061,77.255,46.125,41.948,1.4
5.194,7.302,46.0,47.6,0.989,1.113,0.686,0.638,460.05,1.6,22,63,0,23,36,0,66,29,1,0,21,8,1,0,30,4,1,0,1,2,0,0,33,0,1,3.2,0.106,7,48.0,62.334,70.089,43.194,40.18,1.6
5.0,6.558,37.7,54.7,0.985,1.125,0.646,0.585,347.57,1.9,10,53,0,11,25,0,54,20,0,0,9,11,1,0,29,4,1,0,1,2,0,1,24,0,0,3.8,0.111,6,31.0,52.203,59.65,34.222,31.013,0.0
