pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.0,6.442,26.3,59.2,1.0,1.147,0.599,0.536,489.6,1.3,0,76,0,2,30,0,75,20,0,0,0,20,2,0,45,11,2,0,1,8,2,0,31,0,0,10.5,0.307,23,32.0,75.992,87.171,45.517,40.704,0.0
6.0,6.13,28.4,59.5,0.997,1.146,0.589,0.534,453.63,1.4,0,74,0,2,29,0,73,21,0,0,1,20,2,0,44,9,1,0,1,7,1,0,30,0,0,9.5,0.301,22,31.0,73.807,84.822,43.62,39.538,0.0
4.222,5.022,31.7,64.6,0.972,1.143,0.582,0.514,411.8,1.2,0,82,0,1,28,0,81,26,0,0,1,25,1,0,53,3,0,0,1,2,0,0,29,0,0,2.4,0.284,23,29.0,79.73,93.712,47.711,42.148,0.0
4.0,5.847,31.3,60.0,0.996,1.157,0.578,0.531,467.74,1.3,0,80,0,1,31,0,79,25,0,0,1,24,1,3,48,7,0,0,1,3,0,0,32,0,3,3.8,0.291,23,32.0,79.712,92.526,46.217,42.486,3.8
6.244,5.578,30.9,60.5,0.983,1.149,0.589,0.532,451.79,6.2,5,81,0,6,32,0,81,25,0,0,2,23,1,0,49,7,0,0,5,2,0,0,32,0,0,2.5,0.284,23,35.5,79.603,93.045,47.688,43.126,0.0
5.051,5.283,31.0,63.1,0.981,1.144,0.579,0.519,443.8,1.2,0,84,0,1,30,0,83,26,0,0,1,25,1,0,53,5,0,0,1,4,0,0,31,0,0,4.8,0.289,24,31.0,82.385,96.131,48.62,43.577,0.0
5.097,5.122,32.5,63.8,0.973,1.141,0.587,0.52,409.78,1.3,0,80,0,2,28,0,79,26,0,0,3,23,2,0,51,3,0,0,1,2,0,0,29,0,0,2.5,0.291,23,30.0,77.846,91.297,46.95,41.621,0.0
5.046,5.415,31.6,62.0,0.982,1.143,0.584,0.526,427.75,1.3,0,79,0,2,29,0,78,25,0,0,2,23,2,0,49,5,0,0,1,4,0,0,30,0,0,5.1,0.295,23,31.0,77.617,90.301,46.097,41.524,0.0
4.222,5.504,30.9,63.0,0.978,1.141,0.593,0.525,445.84,1.2,0,81,0,2,29,0,80,25,0,0,1,24,2,0,51,5,1,0,1,3,0,1,30,0,0,3.7,0.288,23,31.0,79.25,92.427,48.052,42.523,0.0
6.398,5.388,31.8,62.1,0.981,1.143,0.585,0.526,355.63,1.5,0,66,0,2,24,0,65,21,0,0,2,19,2,0,41,4,0,0,1,3,0,0,25,0,0,4.5,0.277,18,26.0,64.756,75.431,38.597,34.702,0.0
4.0,5.632,30.5,62.2,0.983,1.142,0.592,0.527,461.84,1.2,0,82,0,3,30,0,81,25,0,0,1,24,3,0,51,6,1,0,1,4,0,1,31,0,0,4.9,0.284,23,33.0,80.577,93.636,48.506,43.238,0.0
5.18,5.583,30.9,60.3,0.981,1.15,0.591,0.534,379.67,7.4,5,68,0,6,27,0,68,21,0,0,2,19,1,0,41,6,0,0,5,1,0,0,27,0,0,1.5,0.265,18,30.5,66.741,78.175,40.188,36.304,0.0
4.301,5.847,33.7,59.8,0.982,1.136,0.609,0.547,537.94,1.1,6,92,0,9,37,0,92,31,0,0,7,24,3,0,55,6,1,0,1,4,0,1,37,0,0,4.3,0.261,24,43.0,90.345,104.466,56.029,50.291,0.0
