pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.523,11.134,21.3,34.0,1.077,1.149,0.692,0.667,523.29,10.6,10,47,0,13,33,0,49,10,0,0,5,5,3,0,16,21,4,0,5,12,3,1,31,0,0,25.5,0.163,8,41,50.622,54.002,32.505,31.33,0.0
4.766,10.792,21.3,34.0,1.082,1.155,0.666,0.657,507.22,10.6,10,47,0,13,33,0,49,10,0,0,5,5,3,0,16,21,3,0,5,13,3,0,31,0,0,27.7,0.163,8,41,50.873,54.291,31.312,30.858,0.0
4.886,9.884,23.9,38.0,1.056,1.147,0.677,0.663,909.33,10.9,20,92,1,25,62,0,97,22,0,0,10,12,5,0,35,35,5,0,10,19,5,0,57,0,0,20.7,0.165,16,77,97.193,105.545,62.244,39.093,0.0
4.398,9.794,25.9,37.6,1.058,1.151,0.664,0.646,832.52,11.8,20,85,0,24,58,0,90,22,0,0,10,12,4,0,32,31,4,0,10,17,4,0,53,0,0,20.0,0.156,14,72,89.967,97.835,56.409,54.909,0.0
4.763,10.345,24.0,36.0,1.069,1.15,0.672,0.653,517.26,10.0,10,50,0,13,35,0,53,12,0,0,5,7,3,0,18,20,3,0,5,12,3,0,32,0,0,24.0,0.151,8,43,53.429,57.497,33.619,32.67,0.0
4.0,10.905,40.8,28.2,1.057,1.118,0.735,0.734,774.22,9.9,30,71,0,38,56,0,76,29,1,0,29,0,8,0,20,22,4,0,7,11,0,3,51,0,1,15.5,0.118,9,79,75.051,79.402,52.17,52.089,1.4
4.824,7.388,43.4,47.2,0.989,1.117,0.689,0.637,391.58,5.7,18,53,0,19,30,0,55,23,0,0,18,5,1,0,25,5,1,0,3,1,0,1,28,0,0,1.9,0.091,5,40,52.429,59.192,36.495,33.761,0.0
4.824,8.25,42.6,40.7,1.029,1.143,0.659,0.651,445.48,5.6,18,54,0,19,34,0,56,23,0,0,18,5,1,3,22,9,0,0,3,3,0,0,32,0,3,5.6,0.107,6,44,55.545,61.709,35.569,35.153,5.6
4.824,6.735,41.9,50.0,0.989,1.125,0.655,0.611,417.6,4.8,18,62,0,19,33,0,64,26,0,0,18,8,1,0,31,5,0,0,3,2,0,0,31,0,0,3.2,0.094,6,43,61.33,69.727,40.586,37.869,0.0
4.824,6.84,42.4,49.2,0.991,1.124,0.658,0.616,403.57,5.1,18,59,0,19,32,0,61,25,0,0,18,7,1,0,29,5,0,0,3,2,0,0,30,0,0,3.4,0.098,6,42,58.447,66.311,38.824,36.342,0.0
