pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.824,8.153,42.3,42.3,1.008,1.127,0.686,0.656,423.94,9.6,17,52,0,19,33,0,55,22,1,0,16,6,2,0,22,8,1,0,5,2,0,0,30,0,1,3.8,0.091,5,43.5,52.44,58.591,35.648,34.105,1.9
4.553,8.731,43.6,41.0,0.996,1.111,0.741,0.683,340.51,10.3,16,39,0,17,26,0,42,17,0,0,14,3,1,0,16,6,2,0,4,0,0,2,23,0,0,0.0,0.095,4,35.0,38.862,43.324,28.887,26.621,0.0
6.441,7.991,47.2,39.6,1.004,1.118,0.699,0.675,423.51,9.4,23,53,0,25,36,0,57,25,0,0,22,3,2,0,21,7,0,0,5,2,0,0,32,0,0,3.8,0.088,5,49.5,53.232,59.232,37.029,35.751,0.0
5.523,7.568,41.2,44.1,1.008,1.13,0.662,0.637,257.32,8.8,11,34,0,12,21,0,36,14,0,0,10,4,1,0,15,5,0,0,3,2,0,0,19,0,0,5.9,0.028,1,27.5,34.262,38.405,22.495,21.655,0.0
4.465,7.218,45.8,45.8,0.994,1.116,0.678,0.64,173.23,4.2,11,24,0,11,14,0,25,11,0,0,9,2,0,0,11,2,0,0,1,1,0,0,13,0,0,4.2,0.04,1,19.5,23.847,26.784,16.267,15.37,0.0
5.222,7.423,44.8,44.8,1.002,1.118,0.672,0.642,215.27,3.4,11,29,0,12,17,0,30,13,0,0,10,3,1,0,13,3,0,0,1,2,0,0,16,0,0,6.9,0.067,2,23.5,29.058,32.408,19.483,18.612,0.0
5.131,7.009,41.9,48.4,0.998,1.123,0.653,0.617,217.29,3.2,11,31,0,11,17,0,32,13,0,0,9,4,0,0,15,3,0,0,1,2,0,0,16,0,0,6.5,0.094,3,22.5,30.942,34.824,20.245,19.139,0.0
5.377,7.009,41.9,48.4,0.998,1.123,0.653,0.617,217.29,3.2,11,31,0,11,17,0,32,13,0,0,9,4,0,0,15,3,0,0,1,2,0,0,16,0,0,6.5,0.063,2,22.5,30.942,34.824,20.245,19.139,0.0
5.481,7.234,40.0,47.5,1.009,1.127,0.642,0.616,289.36,2.5,11,40,0,12,22,0,41,16,0,0,10,6,1,0,19,5,0,0,1,4,0,0,21,0,0,10.0,0.146,6,28.5,40.363,45.073,25.676,24.622,0.0
4.55,7.685,41.2,44.1,1.018,1.125,0.652,0.634,261.3,2.9,11,34,0,12,20,0,35,14,0,0,10,4,1,0,15,5,0,0,1,4,0,0,19,0,0,11.8,0.114,4,26.5,34.596,38.242,22.154,21.568,0.0
5.638,7.204,41.7,47.2,1.004,1.124,0.652,0.622,259.33,2.8,11,36,0,12,20,0,37,15,0,0,10,5,1,0,17,4,0,0,1,3,0,0,19,0,0,8.3,0.108,4,26.5,36.153,40.448,23.46,22.38,0.0
5.796,6.878,39.5,50.0,1.001,1.128,0.637,0.603,261.35,2.6,11,38,0,11,20,0,39,15,0,0,9,6,0,0,19,4,0,0,1,3,0,0,19,0,0,7.9,0.103,4,25.5,38.036,42.863,24.222,22.907,0.0
4.9,7.876,50.0,40.0,0.998,1.109,0.709,0.68,236.29,6.7,16,30,0,17,20,0,32,15,0,0,14,1,1,0,12,3,0,0,2,1,0,0,18,0,0,3.3,0.063,2,29.0,29.949,33.282,21.273,20.392,0.0
4.523,7.937,34.1,46.3,1.019,1.136,0.648,0.618,325.43,7.3,6,41,0,9,24,0,43,14,0,0,7,7,3,0,19,8,1,0,3,4,0,1,22,0,0,9.8,0.047,2,30.0,41.76,46.574,26.574,25.325,0.0
6.891,8.161,41.1,44.6,1.003,1.122,0.693,0.649,457.04,7.1,16,56,0,18,34,0,59,23,1,0,14,9,2,0,25,8,2,0,4,2,0,1,31,0,1,3.6,0.085,5,44.0,56.182,62.843,38.813,36.325,1.8
4.9,8.365,46.7,37.8,1.017,1.126,0.693,0.68,376.42,8.9,22,45,0,23,31,0,48,21,0,0,19,2,1,1,17,7,0,0,4,2,0,0,28,0,1,4.4,0.083,4,43.0,45.76,50.658,31.199,30.586,2.2
6.1,7.42,44.6,44.6,1.0,1.119,0.674,0.643,415.53,5.4,22,56,0,23,34,0,59,25,0,0,19,6,1,0,25,6,0,0,3,3,0,0,31,0,0,5.4,0.085,5,46.0,56.007,62.69,37.756,36.003,0.0
6.3,8.295,44.9,38.8,1.02,1.128,0.682,0.67,406.45,8.2,22,49,0,23,33,0,52,22,0,0,19,3,1,1,19,8,0,0,4,3,0,0,30,0,1,6.1,0.096,5,45.0,49.971,55.283,33.415,32.828,2.0
5.7,7.173,40.0,47.3,1.002,1.131,0.65,0.619,394.52,7.3,16,55,0,17,32,0,58,22,0,0,13,9,1,0,26,7,0,0,4,3,0,0,29,0,0,5.5,0.086,5,41.0,55.109,62.189,35.762,34.025,0.0
6.0,8.139,46.3,38.9,1.01,1.119,0.694,0.675,439.51,9.3,27,54,0,28,37,0,58,25,0,0,22,3,1,0,21,8,0,0,5,3,0,0,33,0,0,5.6,0.086,5,51.5,54.56,60.441,37.483,36.466,0.0
