pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.398,8.033,36.4,45.5,1.019,1.139,0.655,0.625,353.46,6.8,11,44,0,13,25,0,45,16,0,0,10,6,2,1,20,8,1,0,3,3,0,1,24,0,1,6.8,0.2,9,32.5,44.829,50.12,28.818,27.52,2.3
5.745,8.662,34.8,41.3,1.037,1.144,0.652,0.64,398.46,8.7,11,46,0,15,28,0,47,16,0,0,10,6,4,1,19,11,1,0,4,5,0,1,27,0,1,10.9,0.213,10,37.5,47.702,52.622,29.972,29.444,2.2
5.481,8.417,39.0,40.7,1.022,1.13,0.675,0.655,496.6,10.2,17,59,0,22,37,0,61,23,0,1,16,6,4,0,24,12,1,0,6,5,0,1,35,1,0,8.5,0.197,12,51.5,60.276,66.694,39.807,38.631,0.0
5.824,8.11,36.7,43.3,1.019,1.135,0.659,0.636,486.61,10.0,17,60,0,21,36,0,62,22,0,0,15,7,4,0,26,12,1,0,6,5,0,1,34,0,0,8.3,0.21,13,48.5,61.16,68.109,39.568,38.157,0.0
6.174,7.526,32.3,48.4,1.015,1.144,0.631,0.6,466.63,9.7,11,62,0,15,33,0,63,20,0,0,10,10,4,0,30,12,1,0,6,5,0,1,32,0,0,8.1,0.222,14,42.5,62.927,70.939,39.091,37.211,0.0
5.495,7.677,33.3,47.4,1.017,1.141,0.637,0.608,437.58,8.8,11,57,0,15,31,0,58,19,0,0,10,9,4,0,27,11,1,0,5,5,0,1,30,0,0,8.8,0.224,13,40.5,57.942,65.026,36.324,34.663,0.0
5.509,7.905,33.3,45.6,1.02,1.142,0.642,0.617,450.58,10.5,11,57,0,16,32,0,58,19,0,0,11,8,5,0,26,12,1,0,6,5,0,1,31,0,0,8.8,0.207,12,42.5,58.16,65.109,36.568,35.157,0.0
5.699,7.961,37.7,44.3,1.015,1.132,0.661,0.634,485.62,8.2,17,61,0,21,36,0,63,23,0,0,16,7,4,0,27,11,1,0,5,5,0,1,34,0,0,8.2,0.206,13,48.5,61.942,69.026,40.324,38.663,0.0
5.678,8.441,37.9,41.4,1.027,1.137,0.664,0.647,489.58,8.6,17,58,0,21,36,0,60,22,0,0,16,6,4,1,24,12,1,0,5,5,0,1,34,0,1,8.6,0.2,12,48.5,59.571,65.95,38.5,37.519,1.7
6.42,8.11,36.7,43.3,1.019,1.135,0.659,0.636,486.61,10.0,17,60,0,21,36,0,62,22,0,0,15,7,4,0,26,12,1,0,6,5,0,1,34,0,0,8.3,0.21,13,48.5,61.16,68.109,39.568,38.157,0.0
5.42,8.239,33.3,43.8,1.027,1.141,0.647,0.627,395.49,10.4,11,48,0,15,28,0,49,16,0,0,10,6,4,0,21,11,1,0,5,5,0,1,27,0,0,10.4,0.204,10,37.5,49.291,54.78,31.04,30.083,0.0
