pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
9.0,7.097,37.9,50.0,0.992,1.131,0.66,0.609,411.63,8.6,11,58,0,13,31,0,60,22,0,1,11,10,1,0,29,7,1,0,5,1,0,1,29,1,0,1.7,0.133,8,39.5,57.516,65.603,38.267,35.33,0.0
8.523,6.649,39.3,50.8,0.989,1.133,0.646,0.601,405.6,8.2,12,61,0,14,32,0,63,24,0,1,13,10,1,0,31,6,0,0,5,1,0,0,30,1,0,1.6,0.127,8,41.0,60.323,69.099,39.381,36.67,0.0
5.94,9.034,38.9,47.2,1.004,1.127,0.677,0.631,325.23,5.6,6,36,0,8,19,1,36,14,0,1,7,6,1,0,17,5,1,0,2,2,0,0,19,1,1,5.6,0.167,6,25.0,36.156,40.579,24.364,22.712,2.8
7.72,6.62,40.7,50.8,0.987,1.129,0.65,0.604,390.58,6.8,12,59,0,14,31,0,61,24,0,1,13,10,1,0,30,5,0,0,4,1,0,0,29,1,0,1.7,0.115,7,40.0,58.221,66.6,38.375,35.649,0.0
5.629,8.507,39.5,50.0,0.992,1.126,0.676,0.619,323.26,5.3,6,38,0,8,19,1,38,15,0,1,7,7,1,0,19,4,1,0,2,1,0,0,19,1,1,2.6,0.158,6,25.0,37.712,42.784,25.671,23.524,2.6
5.469,8.507,39.5,50.0,0.992,1.126,0.676,0.619,323.26,5.3,6,38,0,8,19,1,38,15,0,1,7,7,1,0,19,4,1,0,2,1,0,0,19,1,1,2.6,0.158,6,25.0,37.712,42.784,25.671,23.524,2.6
7.143,8.764,37.8,48.6,0.998,1.132,0.673,0.622,324.25,8.1,6,37,0,8,19,1,37,14,0,1,7,6,1,0,18,5,1,0,3,1,0,0,19,1,1,2.7,0.162,6,25.0,36.931,41.868,24.915,23.019,2.7
7.268,8.764,37.8,48.6,0.998,1.132,0.673,0.622,324.25,8.1,6,37,0,8,19,1,37,14,0,1,7,6,1,0,18,5,1,0,3,1,0,0,19,1,1,2.7,0.162,6,25.0,36.931,41.868,24.915,23.019,2.7
7.569,6.649,39.3,50.8,0.989,1.133,0.646,0.601,405.6,8.2,12,61,0,14,32,0,63,24,0,1,13,10,1,0,31,6,0,0,5,1,0,0,30,1,0,1.6,0.127,8,41.0,60.323,69.099,39.381,36.67,0.0
5.831,9.034,38.9,47.2,1.004,1.127,0.677,0.631,325.23,5.6,6,36,0,8,19,1,36,14,0,1,7,6,1,0,17,5,1,0,2,2,0,0,19,1,1,5.6,0.167,6,25.0,36.156,40.579,24.364,22.712,2.8
6.364,9.481,38.9,47.2,0.997,1.119,0.71,0.644,341.3,5.6,6,36,0,8,19,1,36,14,0,1,7,6,1,0,17,5,2,0,2,1,0,1,19,1,1,2.8,0.167,6,25.0,35.905,40.289,25.557,23.184,2.8
8.699,6.649,39.3,50.8,0.989,1.133,0.646,0.601,405.6,8.2,12,61,0,14,32,0,63,24,0,1,13,10,1,0,31,6,0,0,5,1,0,0,30,1,0,1.6,0.127,8,41.0,60.323,69.099,39.381,36.67,0.0
5.621,8.507,39.5,50.0,0.992,1.126,0.676,0.619,323.26,5.3,6,38,0,8,19,1,38,15,0,1,7,7,1,0,19,4,1,0,2,1,0,0,19,1,1,2.6,0.158,6,25.0,37.712,42.784,25.671,23.524,2.6
7.921,7.278,38.8,47.8,1.009,1.148,0.638,0.61,487.63,7.5,12,67,0,14,37,0,69,26,0,1,13,12,1,3,32,9,0,0,5,1,0,0,35,1,3,1.5,0.13,9,46.0,67.628,76.948,42.716,40.874,4.5
8.215,8.106,38.4,43.8,1.023,1.144,0.654,0.633,591.72,6.8,12,73,0,17,44,0,76,28,0,1,14,13,4,3,32,13,1,0,5,4,0,1,41,1,3,5.5,0.105,8,56.0,74.687,83.496,47.728,46.205,4.1
9.347,7.037,38.2,50.0,0.993,1.131,0.655,0.608,534.8,7.9,11,76,0,14,42,0,80,29,0,1,11,17,2,0,38,9,1,0,6,2,0,1,38,1,0,2.6,0.088,7,51.5,75.479,85.972,49.773,46.174,0.0
9.602,6.879,40.6,49.3,0.995,1.128,0.649,0.611,474.66,5.8,12,69,0,15,38,0,72,28,0,1,14,13,2,0,34,7,0,0,4,3,0,0,35,1,0,4.3,0.111,8,48.0,68.643,77.849,44.807,42.132,0.0
8.481,6.843,37.5,50.0,0.998,1.137,0.636,0.6,328.46,8.3,6,48,0,9,25,0,49,18,0,1,8,9,2,0,24,6,0,0,4,2,0,0,24,1,0,4.2,0.102,5,32.0,47.898,54.564,30.546,28.783,0.0
8.268,7.652,44.6,42.9,1.004,1.121,0.679,0.652,428.53,7.1,17,56,0,20,35,0,59,25,0,1,17,7,2,0,24,7,0,0,4,3,0,0,32,1,0,5.4,0.102,6,47.5,56.225,62.773,38.0,36.498,0.0
9.602,6.529,39.2,51.9,0.988,1.131,0.641,0.595,515.77,6.3,12,79,0,15,41,0,82,31,0,1,14,16,2,0,41,7,0,0,5,2,0,0,38,1,0,2.5,0.098,8,51.0,78.068,89.384,50.643,47.019,0.0
9.602,6.825,39.5,50.0,0.997,1.13,0.642,0.604,518.72,5.3,12,76,0,15,41,0,79,30,0,1,14,15,2,0,38,8,0,0,4,4,0,0,38,1,0,5.3,0.127,10,51.0,75.738,85.889,48.785,45.9,0.0
8.33,7.688,39.0,45.8,1.005,1.129,0.668,0.631,453.62,8.5,11,59,0,14,35,0,62,23,0,1,11,11,2,0,27,9,1,0,5,3,0,1,32,1,0,5.1,0.097,6,44.5,59.287,66.607,39.415,37.233,0.0
9.102,7.283,37.9,48.5,0.997,1.132,0.659,0.615,480.7,9.1,11,66,0,14,37,0,69,25,0,1,11,13,2,0,32,9,1,0,6,2,0,1,34,1,0,3.0,0.101,7,46.5,65.829,74.726,43.489,40.593,0.0
5.721,7.056,37.2,48.8,1.006,1.136,0.633,0.603,303.4,7.0,6,43,0,9,22,0,43,16,0,1,8,7,2,0,21,6,0,0,3,3,0,0,22,1,0,7.0,0.163,7,29.0,43.24,48.86,27.233,25.95,0.0
7.854,6.976,37.3,49.2,1.002,1.137,0.636,0.603,411.56,8.5,6,59,0,10,32,0,61,22,0,1,9,12,3,0,29,8,0,0,5,3,0,0,30,1,0,5.1,0.082,5,40.0,59.094,67.102,37.529,35.573,0.0
7.886,7.46,35.0,48.3,1.008,1.137,0.644,0.608,447.62,8.3,6,60,0,11,33,0,62,21,0,1,8,12,4,0,29,10,1,0,5,4,0,1,31,1,0,6.7,0.097,6,42.0,60.498,68.232,38.631,36.475,0.0
