pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.301,7.363,39.2,49.0,1.002,1.122,0.659,0.615,375.53,2.0,6,51,0,9,28,0,53,20,0,0,10,10,3,0,25,6,1,0,1,4,0,1,26,0,0,7.8,0.113,6,34.0,51.091,57.238,33.608,31.389,0.0
7.602,7.531,39.6,47.9,1.004,1.121,0.663,0.622,361.5,2.1,6,48,0,9,27,0,50,19,0,0,10,9,3,0,23,6,1,0,1,4,0,1,25,0,0,8.3,0.12,6,33.0,48.207,53.823,31.847,29.863,0.0
8.097,8.316,40.9,45.5,1.007,1.117,0.693,0.647,365.91,2.3,6,44,0,9,26,0,46,18,1,0,10,8,3,0,20,6,2,0,1,3,0,1,24,0,1,6.8,0.109,5,32.0,44.32,49.143,30.489,28.448,2.3
7.721,9.326,40.9,45.5,1.005,1.115,0.704,0.651,410.36,2.3,6,44,0,9,26,1,46,18,0,0,10,8,3,0,20,6,2,0,1,3,0,1,24,0,1,6.8,0.109,5,32.0,44.225,49.04,30.983,28.646,2.3
7.328,8.891,42.1,42.1,1.015,1.113,0.71,0.668,337.85,2.6,6,38,0,9,24,0,40,16,1,0,10,6,3,0,16,6,2,0,1,3,0,1,22,0,1,7.9,0.075,3,30.0,38.553,42.312,26.966,25.395,2.6
7.553,8.582,41.5,43.9,1.011,1.115,0.701,0.657,351.88,2.4,6,41,0,9,25,0,43,17,1,0,10,7,3,0,18,6,2,0,1,3,0,1,23,0,1,7.3,0.093,4,31.0,41.436,45.727,28.727,26.922,2.4
8.0,8.084,40.4,46.8,1.004,1.118,0.686,0.638,379.94,2.1,6,47,0,9,27,0,49,19,1,0,10,9,3,0,22,6,2,0,1,3,0,1,25,0,1,6.4,0.122,6,33.0,47.203,52.558,32.25,29.975,2.1
7.62,7.879,40.0,48.0,1.002,1.119,0.68,0.63,393.97,2.0,6,50,0,9,28,0,52,20,1,0,10,10,3,0,24,6,2,0,1,3,0,1,26,0,1,6.0,0.135,7,34.0,50.087,55.973,34.012,31.502,2.0
7.509,9.47,45.7,37.1,1.015,1.099,0.75,0.706,331.44,2.9,11,35,0,14,24,0,37,16,0,0,14,2,3,0,13,6,2,0,1,3,0,2,22,0,0,8.6,0.135,5,32.5,35.538,38.458,26.233,24.701,0.0
5.43,7.532,39.1,47.8,1.002,1.124,0.666,0.623,346.49,4.3,6,46,0,9,26,0,48,18,0,0,10,8,3,0,22,6,1,0,2,3,0,1,24,0,0,6.5,0.125,6,32.0,46.098,51.697,30.637,28.642,0.0
6.197,9.364,43.2,37.8,1.017,1.107,0.736,0.695,346.46,5.4,11,37,0,14,25,0,39,16,0,0,13,3,3,0,14,7,2,0,2,3,0,2,23,0,0,8.1,0.128,5,33.5,37.64,40.956,27.239,25.722,0.0
6.907,9.47,47.4,36.8,1.018,1.103,0.742,0.707,359.85,2.6,12,38,0,15,26,0,40,18,1,0,16,2,3,0,14,6,2,0,1,3,0,1,24,0,1,7.9,0.1,4,35.0,38.669,41.897,28.205,26.868,2.6
5.588,9.187,47.1,35.3,1.02,1.106,0.73,0.706,312.37,5.9,12,34,0,15,24,0,36,16,0,0,15,1,3,0,12,6,1,0,2,3,0,1,22,0,0,8.8,0.111,4,33.0,34.68,37.621,24.83,24.008,0.0
6.635,8.563,47.4,39.5,1.009,1.104,0.72,0.685,325.41,2.6,12,38,0,15,25,0,40,18,0,0,16,2,3,0,15,5,1,0,1,3,0,1,23,0,0,7.9,0.1,4,34.0,38.345,41.953,27.347,26.041,0.0
6.125,7.939,40.5,45.2,1.01,1.119,0.674,0.638,333.44,2.4,6,42,0,9,25,0,44,17,0,0,10,7,3,0,19,6,1,0,1,4,0,1,23,0,0,9.5,0.114,5,31.0,42.44,46.993,28.324,26.809,0.0
6.542,9.919,46.9,34.4,1.02,1.095,0.765,0.724,317.41,3.1,11,32,0,14,23,0,34,15,0,0,14,1,3,0,11,6,2,0,1,3,0,2,21,0,0,9.4,0.118,4,31.5,32.655,35.043,24.472,23.174,0.0
6.368,9.919,46.9,34.4,1.02,1.095,0.765,0.724,317.41,3.1,11,32,0,14,23,0,34,15,0,0,14,1,3,0,11,6,2,0,1,3,0,2,21,0,0,9.4,0.118,4,31.5,32.655,35.043,24.472,23.174,0.0
6.936,7.742,41.5,46.3,1.003,1.117,0.68,0.636,317.44,2.4,6,41,0,9,24,0,43,17,0,0,10,7,3,0,19,5,1,0,1,3,0,1,22,0,0,7.3,0.116,5,30.0,41.113,45.783,27.87,26.094,0.0
6.279,7.363,39.2,49.0,1.002,1.122,0.659,0.615,375.53,2.0,6,51,0,9,28,0,53,20,0,0,10,10,3,0,25,6,1,0,1,4,0,1,26,0,0,7.8,0.132,7,34.0,51.091,57.238,33.608,31.389,0.0
6.764,9.01,46.3,36.6,1.024,1.107,0.714,0.694,369.42,2.4,12,41,0,15,29,0,44,19,0,0,16,3,3,0,15,7,1,0,1,5,0,1,26,0,0,12.2,0.091,4,38.0,42.0,45.372,29.256,28.47,0.0
6.147,8.157,39.0,43.9,1.016,1.124,0.672,0.642,334.43,4.9,6,41,0,9,25,0,43,16,0,0,10,6,3,0,18,7,1,0,2,4,0,1,23,0,0,9.8,0.116,5,31.0,41.658,46.076,27.568,26.304,0.0
5.904,8.089,39.5,44.7,1.015,1.12,0.673,0.639,307.4,2.6,6,38,0,9,22,0,39,15,0,0,10,5,3,0,17,6,1,0,1,4,0,1,21,0,0,10.5,0.154,6,28.0,38.556,42.578,25.563,24.282,0.0
6.18,8.822,45.9,37.8,1.015,1.109,0.719,0.69,326.4,5.4,12,37,0,15,25,0,39,17,0,0,15,2,3,0,14,6,1,0,2,3,0,1,23,0,0,8.1,0.128,5,34.0,37.564,41.036,26.591,25.535,0.0
