pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
10.0,6.353,40.6,53.1,0.984,1.126,0.642,0.592,406.62,3.1,6,64,0,9,34,0,68,26,0,0,10,16,3,0,34,4,0,0,2,2,0,0,30,0,0,3.1,0.029,2,40.0,62.996,72.059,41.103,37.901,0.0
9.699,6.607,43.3,50.7,0.985,1.12,0.658,0.61,442.65,3.0,11,67,0,14,38,0,72,29,0,0,14,15,3,0,34,4,0,0,2,2,0,0,33,0,0,3.0,0.028,2,46.5,65.996,75.059,44.103,40.901,0.0
9.699,6.607,43.3,50.7,0.985,1.12,0.658,0.61,442.65,3.0,11,67,0,14,38,0,72,29,0,0,14,15,3,0,34,4,0,0,2,2,0,0,33,0,0,3.0,0.028,2,46.5,65.996,75.059,44.103,40.901,0.0
10.0,7.0,41.0,50.8,0.991,1.124,0.659,0.61,427.03,3.3,6,61,0,9,34,0,65,25,1,0,10,15,3,0,31,5,1,0,2,2,0,0,30,0,1,3.3,0.031,2,40.0,60.436,68.587,40.199,37.202,1.6
9.523,6.353,40.6,53.1,0.984,1.126,0.642,0.592,406.62,3.1,6,64,0,9,34,0,68,26,0,0,10,16,3,0,34,4,0,0,2,2,0,0,30,0,0,3.1,0.029,2,40.0,62.996,72.059,41.103,37.901,0.0
9.0,6.278,40.3,53.7,0.983,1.126,0.64,0.588,420.65,3.0,6,67,0,9,35,0,71,27,0,0,10,17,3,0,36,4,0,0,2,2,0,0,31,0,0,3.0,0.028,2,41.0,65.879,75.474,42.864,39.428,0.0
9.0,6.502,40.0,52.3,0.99,1.127,0.639,0.594,422.62,3.1,6,65,0,9,35,0,69,26,0,0,10,16,3,0,34,5,0,0,2,3,0,0,31,0,0,4.6,0.043,3,41.0,64.323,73.268,41.557,38.616,0.0
10.0,7.889,40.3,44.8,1.029,1.157,0.634,0.623,528.59,3.0,6,67,0,9,41,0,71,27,0,0,10,17,3,6,30,10,0,0,2,2,0,0,37,0,6,3.0,0.028,2,47.0,68.956,77.512,42.489,41.728,9.0
9.0,6.47,39.7,52.4,0.988,1.129,0.64,0.594,407.61,4.8,6,63,0,9,34,0,67,25,0,0,10,15,3,0,33,5,0,0,3,2,0,0,30,0,0,3.2,0.03,2,40.0,62.214,71.142,40.347,37.396,0.0
10.0,7.0,41.0,50.8,0.991,1.124,0.659,0.61,427.03,3.3,6,61,0,9,34,0,65,25,1,0,10,15,3,0,31,5,1,0,2,2,0,0,30,0,1,3.3,0.031,2,40.0,60.436,68.587,40.199,37.202,1.6
9.0,6.502,40.0,52.3,0.99,1.127,0.639,0.594,422.62,3.1,6,65,0,9,35,0,69,26,0,0,10,16,3,0,34,5,0,0,2,3,0,0,31,0,0,4.6,0.043,3,41.0,64.323,73.268,41.557,38.616,0.0
9.0,6.47,39.7,52.4,0.988,1.129,0.64,0.594,407.61,4.8,6,63,0,9,34,0,67,25,0,0,10,15,3,0,33,5,0,0,3,2,0,0,30,0,0,3.2,0.03,2,40.0,62.214,71.142,40.347,37.396,0.0
8.658,6.601,43.7,50.7,0.984,1.119,0.66,0.612,468.69,2.8,12,71,0,15,40,0,76,31,0,0,16,15,3,0,36,4,0,0,2,2,0,0,35,0,0,2.8,0.039,3,49.0,69.879,79.474,46.864,43.428,0.0
9.699,7.0,41.0,50.8,0.991,1.124,0.659,0.61,427.03,3.3,6,61,0,9,34,0,65,25,1,0,10,15,3,0,31,5,1,0,2,2,0,0,30,0,1,3.3,0.031,2,40.0,60.436,68.587,40.199,37.202,1.6
9.0,6.59,40.3,51.6,0.991,1.127,0.642,0.598,408.59,3.2,6,62,0,9,34,0,66,25,0,0,10,15,3,0,32,5,0,0,2,3,0,0,30,0,0,4.8,0.03,2,40.0,61.44,69.853,39.796,37.089,0.0
9.0,6.59,40.3,51.6,0.991,1.127,0.642,0.598,408.59,3.2,6,62,0,9,34,0,66,25,0,0,10,15,3,0,32,5,0,0,2,3,0,0,30,0,0,4.8,0.03,2,40.0,61.44,69.853,39.796,37.089,0.0
7.412,5.9,35.6,57.5,0.984,1.136,0.611,0.558,430.7,2.7,0,73,0,4,34,0,76,26,0,0,3,23,4,0,42,5,0,0,2,3,0,0,31,0,0,4.1,0.053,4,38.0,71.858,82.929,44.603,40.723,0.0
8.796,6.804,43.8,49.3,0.989,1.119,0.662,0.618,496.7,2.7,12,73,0,16,42,0,78,32,0,0,17,15,4,0,36,5,0,0,2,3,0,0,37,0,0,4.1,0.051,4,52.0,72.207,81.683,48.319,45.143,0.0
10.0,7.197,40.6,48.4,1.008,1.142,0.639,0.61,460.59,3.1,6,64,0,9,37,0,68,26,0,0,10,16,3,3,31,7,0,0,2,2,0,0,33,0,3,3.1,0.029,2,43.0,64.534,73.078,40.915,39.051,4.7
