pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.621,7.904,42.1,42.1,1.018,1.125,0.662,0.647,300.34,5.3,12,38,0,14,23,0,39,16,0,0,14,2,2,0,16,6,0,0,2,4,0,0,22,0,0,10.5,0.128,5,31.0,38.698,42.741,25.159,24.59,0.0
5.873,6.923,39.7,50.0,1.0,1.141,0.638,0.602,401.55,5.2,12,58,0,13,31,0,60,23,0,0,13,10,1,2,29,6,0,0,3,1,0,0,29,0,2,1.7,0.117,7,38.0,58.029,66.197,37.006,34.921,3.4
10.0,6.256,35.1,57.9,0.987,1.136,0.622,0.561,356.6,0.0,0,57,0,6,23,0,56,20,0,0,8,12,6,1,33,4,1,0,0,2,0,1,24,0,1,3.5,0.268,15,29.0,56.265,64.737,35.438,31.956,1.8
9.24,6.074,34.4,59.0,0.982,1.137,0.623,0.553,370.54,0.0,0,61,0,5,24,0,60,21,0,0,8,13,5,1,36,4,1,0,0,2,1,0,25,0,1,3.3,0.267,16,29.0,59.93,69.371,37.995,33.746,1.6
8.523,5.92,28.9,62.2,0.987,1.149,0.599,0.525,266.38,0.0,0,45,0,1,16,0,44,13,0,0,0,13,1,1,28,4,1,0,0,2,1,0,17,0,1,4.4,0.273,12,17.0,44.396,51.71,26.949,23.639,2.2
4.35,10.02,25.0,50.0,0.997,1.115,0.767,0.643,240.48,8.3,0,24,0,2,11,0,23,6,0,0,2,4,2,0,12,6,4,0,2,0,0,4,12,0,0,0.0,0.13,3,13.0,23.927,26.753,18.409,15.425,0.0
4.1,9.546,29.4,47.1,1.01,1.118,0.731,0.644,324.56,5.9,0,34,0,2,19,0,35,10,0,0,2,8,2,0,16,8,4,0,2,2,0,4,18,0,0,5.9,0.086,3,21.0,34.349,38.002,24.841,21.908,0.0
5.538,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
5.724,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
5.599,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
5.222,5.979,34.8,57.6,0.991,1.135,0.602,0.554,394.61,0.0,0,66,0,5,27,0,65,23,0,0,9,14,5,0,38,5,0,0,0,5,0,0,28,0,0,7.6,0.277,18,32.0,65.425,74.936,39.739,36.583,0.0
6.161,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
6.201,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
5.301,5.825,35.4,58.5,0.986,1.134,0.604,0.552,378.61,0.0,0,65,0,5,26,0,64,23,0,0,9,14,5,0,38,4,0,0,0,4,0,0,27,0,0,6.2,0.281,18,31.0,64.098,73.726,39.285,35.868,0.0
4.19,6.083,36.6,56.1,0.987,1.134,0.617,0.567,249.39,2.4,6,41,0,7,18,0,41,15,0,0,7,8,1,0,23,3,0,0,1,2,0,0,18,0,0,4.9,0.122,5,22.0,40.476,46.484,25.29,23.246,0.0
5.86,7.012,38.6,54.5,0.979,1.114,0.679,0.6,308.55,0.0,6,44,0,7,21,0,45,17,0,0,7,10,1,0,24,3,2,0,0,1,0,2,20,0,0,2.3,0.111,5,25.0,43.083,49.032,29.887,26.411,0.0
4.0,7.888,40.6,50.0,0.986,1.105,0.714,0.634,252.43,0.0,6,32,0,7,17,0,33,13,0,0,7,6,1,0,16,3,2,0,0,1,0,2,16,0,0,3.1,0.091,3,21.0,31.549,35.371,22.841,20.303,0.0
4.33,8.221,41.4,48.3,0.988,1.102,0.727,0.647,238.4,0.0,6,29,0,7,16,0,30,12,0,0,7,5,1,0,14,3,2,0,0,1,0,2,15,0,0,3.4,0.1,3,20.0,28.665,31.956,21.08,18.777,0.0
4.45,6.739,37.8,51.4,1.001,1.131,0.628,0.592,249.34,2.7,6,37,0,9,18,0,37,14,0,0,7,7,3,0,19,4,0,0,1,3,0,0,18,0,0,8.1,0.162,6,24.0,37.036,41.863,23.222,21.907,0.0
4.25,6.482,38.9,52.8,0.992,1.129,0.632,0.589,233.34,2.8,6,36,0,8,17,0,36,14,0,0,8,6,2,0,19,3,0,0,1,2,0,0,17,0,0,5.6,0.139,5,22.0,35.709,40.654,22.767,21.192,0.0
5.45,6.822,40.0,54.3,0.985,1.123,0.655,0.595,238.78,0.0,6,35,0,7,16,0,35,14,1,0,7,7,1,0,19,2,1,0,0,1,0,0,16,0,1,2.9,0.114,4,20.0,34.487,39.305,22.926,20.81,2.9
4.56,6.987,43.2,47.7,0.991,1.124,0.666,0.625,307.43,6.8,16,44,0,17,25,0,46,19,0,0,13,6,1,0,21,4,0,0,3,1,0,0,23,0,0,2.3,0.087,4,34.0,43.585,49.441,29.324,27.52,0.0
5.08,6.445,41.3,52.2,0.984,1.126,0.649,0.599,296.45,4.3,12,46,0,13,23,0,47,19,0,0,12,7,1,0,24,3,0,0,2,1,0,0,22,0,0,2.2,0.106,5,30.0,45.251,51.773,29.841,27.552,0.0
5.523,5.825,35.4,58.5,0.986,1.134,0.604,0.552,378.61,0.0,0,65,0,5,26,0,64,23,0,0,9,14,5,0,38,4,0,0,0,4,0,0,27,0,0,6.2,0.281,18,31.0,64.098,73.726,39.285,35.868,0.0
6.161,5.931,34.4,57.8,0.989,1.138,0.602,0.553,379.6,1.6,0,64,0,5,26,0,63,22,0,0,9,13,5,0,37,5,0,0,1,4,0,0,27,0,0,6.3,0.254,16,31.0,63.316,72.81,38.529,35.363,0.0
6.046,6.001,36.1,59.0,0.978,1.133,0.623,0.558,366.04,1.6,0,61,0,5,24,0,60,22,1,0,9,13,5,0,36,3,1,0,1,1,0,0,25,0,1,1.6,0.25,15,29.0,59.658,69.125,38.023,34.046,1.6
4.398,8.144,30.0,50.0,1.041,1.17,0.607,0.584,244.31,0.0,0,30,0,2,14,0,29,9,0,0,1,8,2,3,15,6,1,0,0,2,0,1,15,0,3,6.7,0.241,7,16.0,31.222,35.095,18.222,17.508,10.0
4.398,8.397,29.0,48.4,1.05,1.171,0.602,0.588,260.31,0.0,0,31,0,3,15,0,30,9,0,0,1,8,3,3,15,7,1,0,0,3,0,1,16,0,3,9.7,0.233,7,18.0,32.549,36.304,18.676,18.223,9.7
5.751,8.212,32.4,55.9,1.001,1.136,0.627,0.572,279.2,0.0,0,34,0,2,14,1,33,11,0,0,2,9,2,0,19,4,1,0,0,3,0,0,15,0,1,8.8,0.273,9,16.0,34.047,38.622,21.33,19.438,2.9
4.0,5.639,37.0,59.3,0.978,1.131,0.613,0.553,304.52,0.0,0,54,0,5,21,0,53,20,0,0,9,11,5,0,32,2,0,0,0,2,0,0,22,0,0,3.7,0.264,14,26.0,52.792,61.062,33.091,29.858,0.0
4.0,5.637,32.6,60.5,0.988,1.14,0.587,0.535,242.4,0.0,0,43,0,2,16,0,42,14,0,0,2,12,2,0,26,3,0,0,0,3,0,0,17,0,0,7.0,0.262,11,18.0,42.469,49.026,25.262,22.993,0.0
4.0,5.509,33.3,61.1,0.983,1.139,0.591,0.534,198.34,0.0,0,36,0,2,13,0,35,12,0,0,2,10,2,0,22,2,0,0,0,2,0,0,14,0,0,5.6,0.257,9,15.0,35.374,40.986,21.284,19.224,0.0
5.679,7.925,32.4,56.8,0.998,1.136,0.624,0.567,293.23,0.0,0,37,0,2,15,1,36,12,0,0,2,10,2,0,21,4,1,0,0,3,0,0,16,0,1,8.1,0.25,9,17.0,36.931,42.037,23.091,20.964,2.7
6.205,6.419,33.9,62.5,0.973,1.134,0.616,0.54,359.44,0.0,0,56,0,2,20,1,55,19,0,0,3,16,2,0,35,2,1,0,0,1,0,0,21,0,1,1.8,0.273,15,22.0,54.461,63.525,34.512,30.222,1.8
4.0,5.793,32.4,59.5,0.992,1.14,0.588,0.539,214.34,0.0,0,37,0,2,14,0,36,12,0,0,2,10,2,0,22,3,0,0,0,3,0,0,15,0,0,8.1,0.25,9,16.0,36.702,42.195,21.739,19.939,0.0
5.235,5.606,35.5,59.7,0.978,1.135,0.607,0.547,347.6,1.6,0,62,0,5,24,0,61,22,0,0,9,13,5,0,37,3,0,0,1,2,0,0,25,0,0,3.2,0.262,16,29.0,60.661,70.391,37.62,33.933,0.0
4.155,6.364,32.3,54.8,1.0,1.146,0.601,0.562,394.58,6.5,0,62,0,4,29,0,63,20,0,0,4,16,4,0,34,8,0,0,4,4,0,0,28,0,0,6.5,0.175,11,33.0,61.97,71.059,37.262,34.847,0.0
4.167,5.119,32.7,63.6,0.972,1.141,0.589,0.522,281.54,1.8,0,55,0,2,19,0,54,18,0,0,3,15,2,0,35,2,0,0,1,1,0,0,20,0,0,1.8,0.278,15,21.0,53.45,62.766,32.404,28.692,0.0
5.155,5.928,36.1,57.4,0.985,1.134,0.612,0.559,361.58,1.6,0,61,0,6,25,0,60,22,0,0,10,12,6,0,35,4,0,0,1,3,0,0,26,0,0,4.9,0.267,16,31.0,60.105,69.185,37.313,34.121,0.0
5.0,6.87,41.9,48.8,0.99,1.127,0.659,0.617,295.42,7.0,12,43,0,13,24,0,45,18,0,0,13,5,1,0,21,4,0,0,3,1,0,0,22,0,0,2.3,0.067,3,31.0,42.585,48.441,28.324,26.52,0.0
8.143,8.594,43.4,37.7,1.031,1.145,0.672,0.668,455.48,9.4,18,53,0,20,36,0,56,23,0,0,18,5,2,3,20,10,0,0,5,2,0,0,33,0,3,3.8,0.071,4,47.0,54.654,60.666,35.603,35.428,5.7
7.097,6.947,45.8,47.9,0.989,1.114,0.673,0.63,333.46,2.1,17,48,0,18,27,0,50,22,0,0,16,6,1,0,23,3,0,0,1,2,0,0,25,0,0,4.2,0.18,9,36.5,47.476,53.484,32.29,30.246,0.0
7.699,6.192,39.4,54.5,0.983,1.128,0.634,0.582,408.64,3.0,11,66,0,13,31,0,67,26,0,2,9,15,1,0,36,4,0,0,2,2,0,0,30,1,0,3.0,0.224,15,39.5,64.879,74.474,41.864,38.428,0.0
4.0,5.634,33.0,60.2,0.985,1.14,0.592,0.537,495.83,1.1,0,88,0,3,35,0,88,29,0,0,3,26,3,0,53,6,0,0,1,5,0,0,35,0,0,5.7,0.261,23,38.0,86.712,100.341,52.075,47.292,0.0
8.699,6.171,38.7,54.8,0.984,1.13,0.631,0.579,382.6,3.2,10,62,0,12,29,0,63,24,0,2,7,15,1,0,34,4,0,0,2,2,0,0,28,1,0,3.2,0.222,14,37.0,60.996,70.059,39.103,35.901,0.0
7.658,7.292,43.5,45.7,0.998,1.123,0.669,0.636,335.44,6.5,17,46,0,18,27,0,48,20,0,0,14,6,1,0,21,5,0,0,3,2,0,0,25,0,0,4.3,0.188,9,36.5,45.912,51.651,30.779,29.235,0.0
9.35,7.359,45.0,45.0,0.998,1.118,0.675,0.642,294.38,5.0,16,40,0,17,24,0,42,18,0,0,13,5,1,0,18,4,0,0,2,2,0,0,22,0,0,5.0,0.167,7,33.0,39.927,44.737,27.012,25.687,0.0
5.0,8.315,43.5,41.3,1.009,1.126,0.699,0.665,382.5,8.7,17,46,0,18,30,0,49,20,0,0,15,5,1,1,19,7,1,0,4,1,0,1,27,0,1,2.2,0.082,4,39.5,46.392,51.784,32.154,30.585,2.2
8.301,9.575,43.2,40.9,1.02,1.126,0.694,0.667,421.29,4.5,12,44,0,13,29,1,47,19,0,0,13,6,1,1,18,7,1,0,2,3,0,0,26,0,2,6.8,0.021,1,36.0,44.88,49.543,30.517,29.337,4.5
