pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.585,8.634,32.1,43.4,1.03,1.138,0.659,0.632,457.59,9.4,11,53,0,15,31,0,54,17,0,0,11,6,4,0,23,13,2,0,5,6,0,2,30,0,0,11.3,0.148,8,40.5,54.578,60.325,34.904,33.511,0.0
4.921,12.247,41.9,29.0,1.053,1.111,0.787,0.758,379.66,6.5,12,31,0,15,23,0,32,13,3,0,13,0,3,0,9,9,4,0,2,3,0,1,22,0,3,9.7,0.094,3,32.0,32.651,34.453,24.403,23.491,9.7
5.301,12.249,42.9,31.4,1.038,1.112,0.773,0.739,428.71,8.6,16,35,0,19,26,1,37,15,1,0,15,0,3,0,11,9,3,0,3,3,0,1,24,0,2,8.6,0.081,3,37.0,36.335,38.905,27.046,25.882,5.7
5.481,12.638,41.2,29.4,1.046,1.117,0.773,0.746,429.7,11.8,16,34,0,19,26,1,36,14,1,0,14,0,3,0,10,10,3,0,4,3,0,1,24,0,2,8.8,0.083,3,37.0,35.553,37.988,26.29,25.377,5.9
5.347,11.062,40.5,35.1,1.03,1.121,0.735,0.705,409.29,10.8,16,37,0,19,26,1,39,15,0,0,14,1,3,0,13,9,2,0,4,3,0,1,24,0,1,8.1,0.077,3,37.0,38.113,41.459,27.193,26.076,2.7
5.77,10.759,36.4,38.6,1.029,1.123,0.723,0.683,473.41,9.1,15,44,0,18,29,1,46,16,0,0,12,4,3,0,17,11,3,0,4,4,0,2,27,0,1,9.1,0.13,6,39.5,45.284,49.419,31.818,30.032,2.3
5.097,10.759,36.4,38.6,1.029,1.123,0.723,0.683,473.41,9.1,15,44,0,18,29,1,46,16,0,0,12,4,3,0,17,11,3,0,4,4,0,2,27,0,1,9.1,0.13,6,39.5,45.284,49.419,31.818,30.032,2.3
6.0,10.336,32.7,40.8,1.033,1.134,0.695,0.659,506.45,10.2,11,49,0,15,30,1,50,16,0,0,11,5,4,0,20,13,3,0,5,5,0,2,29,0,1,10.2,0.14,7,39.5,50.596,55.542,34.04,32.295,2.0
5.796,8.937,32.1,43.4,1.025,1.133,0.681,0.641,473.66,9.4,11,53,0,15,31,0,54,17,0,0,11,6,4,0,23,13,3,0,5,5,0,3,30,0,0,9.4,0.148,8,40.5,54.327,60.035,36.097,33.984,0.0
5.824,10.7,33.3,40.5,1.031,1.129,0.71,0.667,449.39,9.5,11,42,0,14,26,1,43,14,0,0,10,4,3,0,17,11,3,0,4,4,0,2,25,0,1,9.5,0.14,6,34.5,43.284,47.419,29.818,28.032,2.4
5.432,11.071,33.3,37.5,1.054,1.151,0.691,0.672,531.42,8.3,11,48,0,14,31,1,49,16,0,0,10,6,3,3,18,14,3,0,4,4,0,2,30,0,4,8.3,0.163,8,39.5,50.589,55.268,33.154,32.235,8.3
5.046,9.057,32.6,43.5,1.022,1.129,0.693,0.646,416.6,8.7,11,46,0,14,27,0,47,15,0,0,10,5,3,0,20,11,3,0,4,4,0,3,26,0,0,8.7,0.149,7,35.5,47.014,51.912,31.875,29.721,0.0
4.523,8.707,32.6,43.5,1.028,1.135,0.667,0.636,400.53,8.7,11,46,0,14,27,0,47,15,0,0,10,5,3,0,20,11,2,0,4,5,0,2,26,0,0,10.9,0.149,7,35.5,47.265,52.202,30.682,29.248,0.0
5.222,9.744,33.3,37.8,1.055,1.156,0.668,0.66,438.5,8.9,11,45,0,14,29,0,46,15,0,0,10,5,3,3,17,13,2,0,4,4,0,2,28,0,3,8.9,0.13,6,37.5,47.476,52.012,30.04,29.683,6.7
