pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.046,6.947,31.4,52.6,1.02,1.141,0.593,0.57,1347.7,0.0,0,194,0,3,101,0,203,61,0,0,2,59,3,0,102,31,1,0,0,30,0,1,92,0,0,15.5,0.094,19,104.0,197.959,221.377,115.114,110.498,0.0
8.699,8.216,48.8,41.5,0.998,1.109,0.717,0.678,336.84,4.9,18,41,0,19,26,0,43,20,1,0,18,2,1,0,17,4,1,0,2,1,0,0,24,0,1,2.4,0.093,4,36.0,40.923,45.472,29.415,27.8,2.4
8.398,9.401,50.0,36.8,1.01,1.105,0.75,0.713,357.25,5.3,18,38,0,19,26,0,40,19,2,0,18,1,1,0,14,5,2,0,2,1,0,0,24,0,2,2.6,0.1,4,36.0,38.364,42.0,28.512,27.1,5.3
8.097,7.66,45.3,45.3,0.994,1.117,0.693,0.649,405.96,5.7,18,53,0,19,32,0,56,24,1,0,18,6,1,0,24,5,1,0,3,1,0,0,29,0,1,1.9,0.089,5,42.0,52.676,59.216,36.705,34.401,1.9
8.0,7.999,45.1,43.1,1.002,1.118,0.694,0.659,407.93,5.9,18,51,0,19,32,0,54,23,1,0,18,5,1,0,22,6,1,0,3,2,0,0,29,0,1,3.9,0.093,5,42.0,51.12,57.01,35.398,33.589,2.0
6.854,9.682,48.6,35.1,1.016,1.11,0.75,0.719,358.24,8.1,18,37,0,19,26,0,39,18,2,0,17,1,1,0,13,6,2,0,3,1,0,0,24,0,2,2.7,0.103,4,36.0,37.582,41.084,27.756,26.595,5.4
8.155,8.36,45.5,40.9,1.008,1.118,0.702,0.671,367.86,6.8,18,44,0,19,28,0,46,20,1,0,17,3,1,0,18,6,1,0,3,2,0,0,26,0,1,4.5,0.13,6,38.0,44.353,49.179,30.875,29.536,2.3
8.523,9.587,45.5,34.1,1.043,1.141,0.697,0.697,421.83,6.8,18,44,0,19,31,0,46,20,1,0,17,3,1,3,15,9,1,0,3,2,0,0,29,0,4,4.5,0.13,6,41.0,45.891,50.198,30.688,30.686,9.1
7.854,7.826,44.2,44.2,0.998,1.121,0.691,0.652,406.95,7.7,18,52,0,19,32,0,55,23,1,0,17,6,1,0,23,6,1,0,4,1,0,0,29,0,1,1.9,0.091,5,42.0,51.894,58.299,35.949,33.896,1.9
7.06,8.178,44.0,42.0,1.007,1.122,0.693,0.662,408.92,8.0,18,50,0,19,32,0,53,22,1,0,17,5,1,0,21,7,1,0,4,2,0,0,29,0,1,4.0,0.094,5,42.0,50.338,56.093,34.642,33.084,2.0
