pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.0,8.423,49.1,45.3,0.986,1.104,0.716,0.662,446.41,1.9,18,53,0,19,33,1,57,26,0,0,20,6,1,0,24,3,1,0,1,1,0,0,29,0,1,1.9,0.018,1,43.0,52.261,58.532,37.949,35.083,1.9
6.451,7.07,50.0,46.0,0.983,1.105,0.697,0.651,353.49,2.0,18,50,0,19,31,0,54,25,0,0,20,5,1,0,23,2,0,0,1,1,0,0,27,0,0,2.0,0.019,1,41.0,49.149,55.275,34.836,32.531,0.0
5.798,6.934,49.1,47.2,0.982,1.107,0.691,0.643,367.52,1.9,18,53,0,19,32,0,57,26,0,0,20,6,1,0,25,2,0,0,1,1,0,0,28,0,0,1.9,0.018,1,42.0,52.032,58.69,36.597,34.058,0.0
5.0,8.447,50.0,42.0,0.996,1.103,0.731,0.684,422.37,2.0,18,50,0,19,33,0,54,25,2,0,20,5,1,0,21,4,2,0,1,1,0,0,29,0,2,2.0,0.019,1,43.0,49.796,55.163,36.551,34.186,4.0
5.691,7.584,49.1,45.3,0.988,1.106,0.707,0.658,401.96,1.9,18,53,0,19,33,0,57,26,1,0,20,6,1,0,24,3,1,0,1,1,0,0,29,0,1,1.9,0.018,1,43.0,52.356,58.634,37.455,34.885,1.9
5.867,8.118,50.0,42.0,1.0,1.111,0.713,0.675,405.92,2.0,18,50,0,19,33,0,54,25,1,0,20,5,1,1,21,4,1,0,1,1,0,0,29,0,2,2.0,0.019,1,43.0,49.985,55.559,35.631,33.742,4.0
7.854,5.934,39.6,56.6,0.979,1.125,0.629,0.572,314.51,0.0,0,53,0,3,26,0,56,21,0,0,4,17,3,0,30,2,0,0,0,2,0,0,23,0,0,3.8,0.018,1,29.0,51.909,59.647,33.33,30.332,0.0
6.0,7.274,49.1,45.3,0.991,1.114,0.689,0.65,385.51,1.9,18,53,0,19,33,0,57,26,0,0,20,6,1,1,24,3,0,0,1,1,0,0,29,0,1,1.9,0.018,1,43.0,52.545,59.03,36.535,34.441,1.9
6.01,8.648,50.0,44.0,0.988,1.102,0.724,0.671,432.38,2.0,18,50,0,19,32,1,54,25,0,0,20,5,1,0,22,3,1,0,1,1,0,0,28,0,1,2.0,0.019,1,42.0,49.378,55.117,36.188,33.556,2.0
5.0,7.292,43.5,45.7,0.998,1.123,0.669,0.636,335.44,6.5,11,46,0,13,28,0,49,20,0,1,11,8,1,0,21,5,0,0,3,2,0,0,25,1,0,4.3,0.122,6,36.5,45.912,51.651,30.779,29.235,0.0
5.301,6.936,41.5,48.8,0.995,1.126,0.653,0.615,284.39,4.9,11,41,0,12,22,0,42,17,0,1,10,6,0,0,20,4,0,0,2,2,0,0,21,1,0,4.9,0.143,6,29.5,40.811,46.152,26.773,25.214,0.0
5.0,7.849,42.6,44.7,1.0,1.125,0.685,0.646,368.9,8.5,16,47,0,17,29,0,50,20,1,0,13,7,1,0,21,6,1,0,4,1,0,0,26,0,1,2.1,0.08,4,38.0,47.011,52.883,32.188,30.369,2.1
5.0,8.254,45.1,41.2,1.007,1.119,0.699,0.668,420.93,7.8,22,51,0,23,33,0,54,23,1,0,19,4,1,0,21,7,1,0,4,2,0,0,30,0,1,3.9,0.093,5,45.0,51.338,57.093,35.642,34.084,2.0
4.7,7.973,41.9,44.2,1.003,1.127,0.684,0.647,342.86,9.3,16,43,0,17,26,0,45,18,1,0,13,5,1,0,19,6,1,0,4,1,0,0,24,0,1,2.3,0.089,4,35.0,43.127,48.468,29.426,27.842,2.3
4.7,8.366,42.9,40.8,1.011,1.126,0.692,0.665,409.91,10.2,21,49,0,22,32,0,52,21,1,0,16,5,1,0,20,8,1,0,5,2,0,0,29,0,1,4.1,0.077,4,43.5,49.556,55.176,33.887,32.579,2.0
6.271,7.47,38.5,46.2,1.017,1.131,0.637,0.618,388.46,3.8,6,52,0,12,29,0,53,20,0,0,12,8,6,0,24,8,0,0,2,6,0,0,28,0,0,11.5,0.113,6,38.0,52.887,58.82,33.114,32.126,0.0
7.229,8.064,42.2,44.4,1.012,1.13,0.674,0.643,362.86,4.4,6,45,0,10,26,0,46,19,1,1,11,7,3,1,20,6,1,0,2,2,0,0,25,1,2,4.4,0.065,3,34.0,45.531,50.851,30.33,28.951,4.4
7.387,9.867,44.4,36.1,1.033,1.126,0.72,0.7,355.21,5.6,6,36,0,10,24,0,37,16,2,1,11,4,3,1,13,7,2,0,2,2,0,0,23,1,3,5.6,0.054,2,32.0,37.204,40.55,25.904,25.198,8.3
5.484,7.23,44.0,46.0,0.996,1.121,0.671,0.635,361.48,6.0,11,50,0,15,29,0,52,22,0,1,14,7,3,0,23,5,0,0,3,2,0,0,27,1,0,4.0,0.096,5,39.5,49.796,56.066,33.54,31.762,0.0
8.0,7.23,44.0,46.0,0.996,1.121,0.671,0.635,361.48,6.0,11,50,0,15,29,0,52,22,0,1,14,7,3,0,23,5,0,0,3,2,0,0,27,1,0,4.0,0.096,5,39.5,49.796,56.066,33.54,31.762,0.0
6.469,8.63,46.3,39.0,1.011,1.116,0.71,0.683,353.83,7.3,11,41,0,15,27,0,43,19,1,1,14,4,3,0,16,6,1,0,3,2,0,0,25,1,1,4.9,0.047,2,37.5,41.469,45.764,29.114,28.009,2.4
5.658,9.867,44.4,36.1,1.033,1.126,0.72,0.7,355.21,5.6,6,36,0,10,24,0,37,16,2,1,11,4,3,1,13,7,2,0,2,2,0,0,23,1,3,5.6,0.054,2,32.0,37.204,40.55,25.904,25.198,8.3
5.736,6.909,40.0,50.0,1.004,1.125,0.636,0.603,414.54,0.0,0,60,0,4,35,0,65,24,0,0,5,19,4,0,30,6,0,0,0,6,0,0,30,0,0,10.0,0.031,2,39.0,60.218,67.484,38.148,36.191,0.0
6.9,7.47,38.5,46.2,1.017,1.131,0.637,0.618,388.46,3.8,6,52,0,12,29,0,53,20,0,0,12,8,6,0,24,8,0,0,2,6,0,0,28,0,0,11.5,0.113,6,38.0,52.887,58.82,33.114,32.126,0.0
5.553,8.63,46.3,39.0,1.011,1.116,0.71,0.683,353.83,7.3,11,41,0,15,27,0,43,19,1,1,14,4,3,0,16,6,1,0,3,2,0,0,25,1,1,4.9,0.047,2,37.5,41.469,45.764,29.114,28.009,2.4
5.453,8.064,42.2,44.4,1.012,1.13,0.674,0.643,362.86,4.4,6,45,0,10,26,0,46,19,1,1,11,7,3,1,20,6,1,0,2,2,0,0,25,1,2,4.4,0.065,3,34.0,45.531,50.851,30.33,28.951,4.4
8.432,8.064,42.2,44.4,1.012,1.13,0.674,0.643,362.86,4.4,6,45,0,10,26,0,46,19,1,1,11,7,3,1,20,6,1,0,2,2,0,0,25,1,2,4.4,0.065,3,34.0,45.531,50.851,30.33,28.951,4.4
6.329,7.79,46.3,41.5,1.004,1.118,0.689,0.663,319.39,7.3,11,41,0,15,26,0,43,19,0,1,14,4,3,0,17,5,0,0,3,2,0,0,24,1,0,4.9,0.047,2,36.5,41.145,45.82,28.256,27.181,0.0
7.114,7.79,46.3,41.5,1.004,1.118,0.689,0.663,319.39,7.3,11,41,0,15,26,0,43,19,0,1,14,4,3,0,17,5,0,0,3,2,0,0,24,1,0,4.9,0.047,2,36.5,41.145,45.82,28.256,27.181,0.0
7.509,7.23,44.0,46.0,0.996,1.121,0.671,0.635,361.48,6.0,11,50,0,15,29,0,52,22,0,1,14,7,3,0,23,5,0,0,3,2,0,0,27,1,0,4.0,0.096,5,39.5,49.796,56.066,33.54,31.762,0.0
7.337,7.47,38.5,46.2,1.017,1.131,0.637,0.618,388.46,3.8,6,52,0,12,29,0,53,20,0,0,12,8,6,0,24,8,0,0,2,6,0,0,28,0,0,11.5,0.113,6,38.0,52.887,58.82,33.114,32.126,0.0
5.0,8.052,46.8,40.4,1.014,1.121,0.684,0.666,378.43,4.3,18,47,0,21,30,0,49,22,0,0,19,3,3,1,19,6,0,0,2,3,0,0,28,0,1,6.4,0.143,7,42.0,47.651,52.701,32.165,31.312,2.1
6.0,7.497,48.7,43.6,0.994,1.119,0.693,0.657,292.38,5.1,12,39,0,14,24,0,41,19,0,1,14,4,1,1,17,3,0,0,2,0,0,0,22,1,1,0.0,0.024,1,33.0,38.785,43.658,27.04,25.641,2.6
5.0,9.288,43.8,37.5,1.036,1.135,0.692,0.681,594.45,4.7,23,64,0,24,43,0,67,28,2,0,21,7,1,3,24,12,2,0,3,4,0,0,40,0,5,6.3,0.134,9,55.5,66.287,72.637,44.262,43.577,7.8
5.0,9.555,45.2,35.5,1.039,1.133,0.702,0.694,592.43,4.8,23,62,0,24,44,0,66,28,2,0,21,7,1,3,22,12,2,0,3,4,0,0,40,0,5,6.5,0.136,9,56.5,64.403,70.222,43.5,43.05,8.1
5.0,9.555,45.2,35.5,1.039,1.133,0.702,0.694,592.43,4.8,23,62,0,24,44,0,66,28,2,0,21,7,1,3,22,12,2,0,3,4,0,0,40,0,5,6.5,0.136,9,56.5,64.403,70.222,43.5,43.05,8.1
6.996,8.565,51.1,35.6,1.015,1.115,0.715,0.701,385.42,6.7,18,45,0,21,32,0,48,23,0,1,20,2,2,1,16,6,0,0,3,2,0,0,29,1,1,4.4,0.083,4,45.0,45.658,50.16,32.193,31.565,2.2
5.078,8.565,51.1,35.6,1.015,1.115,0.715,0.701,385.42,6.7,18,45,0,21,32,0,48,23,0,1,20,2,2,1,16,6,0,0,3,2,0,0,29,1,1,4.4,0.083,4,45.0,45.658,50.16,32.193,31.565,2.2
5.012,8.191,50.0,38.6,1.01,1.115,0.703,0.683,360.41,4.5,18,44,0,20,30,0,47,22,0,0,20,2,2,1,17,5,0,0,2,2,0,0,27,0,1,4.5,0.085,4,41.0,44.44,49.077,30.949,30.07,2.3
