pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.077,9.388,31.6,52.6,0.981,1.097,0.776,0.642,178.37,0.0,0,19,0,2,8,0,18,6,0,0,4,2,2,0,10,3,3,0,0,0,0,3,9,0,0,0.0,0.333,6,10.0,18.647,20.836,14.75,12.195,0
4.555,5.639,37.0,59.3,0.978,1.131,0.613,0.553,456.78,0.0,0,81,0,2,37,0,85,30,0,0,3,27,2,0,48,3,0,0,0,3,0,0,33,0,0,3.7,0.012,1,39.0,79.188,91.593,49.637,44.788,0
4.896,9.57,44.1,32.4,1.026,1.12,0.731,0.715,325.38,14.7,17,34,0,20,25,0,36,15,0,0,15,0,3,0,11,8,1,0,5,2,0,1,23,0,0,5.9,0.139,5,36.5,34.891,38.076,24.869,24.304,0
4.097,6.802,28.8,52.3,1.013,1.157,0.592,0.566,755.02,10.8,0,111,0,9,53,0,111,32,0,0,9,23,9,0,58,21,0,0,12,9,0,0,53,0,0,8.1,0.225,25,62.0,112.49,128.414,65.671,62.806,0
4.569,6.972,30.0,51.1,1.017,1.153,0.596,0.574,1324.71,8.9,0,190,0,16,94,0,191,57,0,0,16,41,16,0,97,36,0,0,17,19,0,0,93,0,0,10.0,0.225,43,110.0,193.293,219.058,113.188,109.017,0
4.796,7.605,29.2,46.9,1.034,1.155,0.596,0.591,1848.09,9.9,0,243,0,27,128,0,242,71,0,0,27,44,27,0,114,58,0,0,24,34,0,0,129,0,0,14.0,0.289,70,155.0,251.333,280.763,144.853,143.523,0
4.142,8.988,43.1,35.3,1.05,1.118,0.664,0.679,458.4,0.0,18,51,0,19,36,0,54,22,0,0,19,3,1,0,18,11,0,0,0,11,0,0,33,0,0,21.6,0.074,4,46.0,53.553,57.04,33.852,34.604,0
4.272,8.848,44.0,36.0,1.045,1.117,0.668,0.678,442.4,0.0,18,50,0,19,35,0,53,22,0,0,19,3,1,0,18,10,0,0,0,10,0,0,32,0,0,20.0,0.075,4,45.0,52.225,55.831,33.398,33.889,0
4.097,6.359,35.0,55.0,1.001,1.135,0.605,0.566,254.36,0.0,0,40,0,3,18,0,40,14,0,0,4,10,3,0,22,4,0,0,0,4,0,0,18,0,0,10.0,0.2,8,21.0,40.029,45.405,24.193,22.654,0
5.211,8.865,40.8,36.7,1.052,1.123,0.65,0.665,434.38,0.0,12,49,0,14,34,0,52,20,0,0,15,5,2,0,18,11,0,0,0,11,0,0,31,0,0,22.4,0.077,4,42.0,51.553,55.04,31.852,32.604,0
