pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.45,7.422,28.7,49.4,1.041,1.149,0.577,0.574,645.69,1.1,0,87,0,1,47,0,90,25,0,0,2,23,1,0,43,19,0,0,1,18,0,0,44,0,0,20.7,0.1,9,48.0,90.549,99.987,50.176,49.951,0.0
4.816,11.524,54.5,30.3,1.004,1.088,0.82,0.769,380.28,9.1,12,33,0,16,26,1,36,18,0,1,17,0,3,0,10,5,2,0,3,0,0,1,23,1,1,0.0,0.028,1,37.0,33.145,35.917,27.063,25.384,3.0
4.639,9.133,54.5,33.3,0.997,1.093,0.779,0.738,301.39,9.1,12,33,0,16,25,0,36,18,0,1,17,0,3,0,11,4,1,0,3,0,0,1,22,1,0,0.0,0.028,1,36.0,32.916,36.076,25.71,24.359,0.0
4.661,10.177,54.5,30.3,1.007,1.092,0.805,0.763,335.83,9.1,12,33,0,16,26,0,36,18,1,1,17,0,3,0,10,5,2,0,3,0,0,1,23,1,1,0.0,0.028,1,37.0,33.24,36.02,26.568,25.186,3.0
4.613,9.678,54.5,30.3,1.013,1.103,0.777,0.75,319.38,9.1,12,33,0,16,26,0,36,18,0,1,17,0,3,1,10,5,1,0,3,0,0,1,23,1,1,0.0,0.028,1,37.0,33.429,36.415,25.648,24.742,3.0
4.686,9.444,51.4,32.4,1.017,1.109,0.753,0.729,349.41,8.1,12,37,0,16,28,0,40,19,0,1,17,1,3,1,12,6,1,0,3,1,0,1,25,1,1,2.7,0.05,2,39.0,37.64,41.04,27.864,26.983,2.7
4.701,9.012,56.4,33.3,0.995,1.09,0.781,0.741,351.45,7.7,17,39,0,21,30,0,43,22,0,1,21,0,3,0,13,4,1,0,3,0,0,1,26,1,0,0.0,0.023,1,43.5,38.8,42.491,30.472,28.885,0.0
4.728,8.872,53.5,34.9,1.0,1.096,0.76,0.724,381.48,7.0,17,43,0,21,32,0,47,23,0,1,21,1,3,0,15,5,1,0,3,1,0,1,28,1,0,2.3,0.043,2,45.5,43.011,47.116,32.688,31.127,0.0
4.694,9.888,51.4,32.4,1.012,1.098,0.778,0.741,365.86,8.1,12,37,0,16,28,0,40,19,1,1,17,1,3,0,12,6,2,0,3,1,0,1,25,1,1,2.7,0.05,2,39.0,37.451,40.644,28.784,27.428,2.7
4.634,8.762,52.8,36.1,0.994,1.097,0.763,0.719,315.42,8.3,12,36,0,16,26,0,39,19,0,1,17,1,3,0,13,4,1,0,3,0,0,1,23,1,0,0.0,0.026,1,37.0,35.8,39.491,27.472,25.885,0.0
4.709,8.636,50.0,37.5,1.0,1.103,0.742,0.703,345.45,7.5,12,40,0,16,28,0,43,20,0,1,17,2,3,0,15,5,1,0,3,1,0,1,25,1,0,2.5,0.047,2,39.0,40.011,44.116,29.688,28.127,0.0
4.652,8.957,51.4,35.1,1.003,1.1,0.755,0.719,331.42,8.1,12,37,0,16,27,0,40,19,0,1,17,1,3,0,13,5,1,0,3,1,0,1,24,1,0,2.7,0.05,2,38.0,37.127,40.7,27.926,26.6,0.0
4.662,8.636,50.0,37.5,1.0,1.103,0.742,0.703,345.45,7.5,12,40,0,16,28,0,43,20,0,1,17,2,3,0,15,5,1,0,3,1,0,1,25,1,0,2.5,0.07,3,39.0,40.011,44.116,29.688,28.127,0.0
4.759,11.089,51.4,32.4,1.01,1.096,0.791,0.747,410.31,8.1,12,37,0,16,28,1,40,19,0,1,17,1,3,0,12,6,2,0,3,1,0,1,25,1,1,2.7,0.05,2,39.0,37.356,40.542,29.279,27.625,2.7
4.724,8.36,43.5,43.5,0.999,1.109,0.719,0.665,384.56,4.3,16,46,0,18,28,0,48,20,0,0,16,4,2,0,20,6,2,0,2,2,0,2,26,0,0,4.3,0.125,6,38.0,45.963,50.992,33.068,30.588,0.0
4.799,10.452,44.2,39.5,1.007,1.103,0.76,0.7,449.42,4.7,16,43,0,18,28,1,45,19,0,0,16,3,2,0,17,7,3,0,2,2,0,2,26,0,1,4.7,0.133,6,38.0,43.309,47.419,32.659,30.086,2.3
4.749,11.26,47.2,36.1,1.006,1.094,0.797,0.731,405.36,5.6,16,36,0,18,25,1,38,17,0,0,16,1,2,0,13,6,3,0,2,1,0,2,23,0,1,2.8,0.132,5,35.0,36.214,39.379,28.682,26.318,2.8
4.787,8.617,44.2,41.9,1.002,1.106,0.728,0.676,370.53,4.7,16,43,0,18,27,0,45,19,0,0,16,3,2,0,18,6,2,0,2,2,0,2,25,0,0,4.7,0.133,6,37.0,43.08,47.577,31.307,29.061,0.0
4.773,10.32,45.2,40.5,1.0,1.1,0.767,0.699,433.42,4.8,16,42,0,18,27,1,44,19,0,0,16,3,2,0,17,6,3,0,2,1,0,2,25,0,1,2.4,0.114,5,37.0,41.982,46.209,32.205,29.371,2.4
4.692,10.025,47.2,36.1,1.009,1.097,0.783,0.726,360.91,5.6,16,36,0,18,25,0,38,17,1,0,16,1,2,0,13,6,3,0,2,1,0,2,23,0,1,2.8,0.132,5,35.0,36.309,39.481,28.188,26.12,2.8
4.748,9.418,44.2,39.5,1.009,1.105,0.748,0.695,404.97,4.7,16,43,0,18,28,0,45,19,1,0,16,3,2,0,17,7,3,0,2,2,0,2,26,0,1,4.7,0.133,6,38.0,43.404,47.521,32.165,29.889,2.3
