pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
8.046,7.354,41.4,46.6,1.009,1.131,0.649,0.623,426.53,3.4,16,58,0,17,34,0,61,24,0,0,14,10,1,1,27,7,0,0,2,4,0,0,31,0,1,6.9,0.131,8,43.0,58.512,65.572,37.665,36.134,1.7
8.143,7.639,37.7,47.5,1.013,1.138,0.644,0.615,466.0,4.9,12,61,0,13,34,0,63,23,1,0,13,10,1,1,29,9,1,0,3,4,0,0,32,0,2,6.6,0.143,9,41.0,61.821,69.429,39.29,37.509,3.3
5.46,6.881,41.9,48.4,0.987,1.129,0.664,0.62,213.31,9.7,11,31,0,11,18,0,33,13,0,0,9,4,0,0,15,3,0,0,3,0,0,0,16,0,0,0.0,0.03,1,23.5,30.607,34.986,20.586,19.225,0.0
5.523,7.226,45.9,45.9,0.995,1.115,0.676,0.64,267.35,2.7,12,37,0,12,23,0,40,17,0,0,12,5,0,0,17,3,0,0,1,2,0,0,20,0,0,5.4,0.0,0,29.0,36.825,41.239,25.006,23.665,0.0
4.097,5.835,37.5,57.5,0.979,1.132,0.621,0.563,233.39,2.5,6,40,0,6,18,0,41,15,0,0,6,9,0,0,23,2,0,0,1,1,0,0,17,0,0,2.5,0.122,5,21.0,39.149,45.275,24.836,22.531,0.0
6.07,7.644,44.9,44.9,0.988,1.115,0.705,0.653,374.55,8.2,20,49,0,21,31,0,53,22,0,0,17,5,1,0,22,5,1,0,4,0,0,1,27,0,0,0.0,0.075,4,42.0,48.436,54.65,34.523,32.014,0.0
4.73,8.156,41.5,41.5,1.025,1.154,0.657,0.645,334.38,9.8,15,41,0,15,27,0,44,17,0,0,11,6,0,3,17,7,0,0,4,0,0,0,24,0,3,0.0,0.023,1,34.5,42.014,47.334,26.927,26.45,7.3
5.398,6.397,37.3,53.7,0.993,1.133,0.623,0.58,428.63,3.0,6,67,0,8,34,0,70,25,0,0,8,17,2,0,36,6,0,0,2,4,0,0,31,0,0,6.0,0.114,8,39.0,66.534,75.893,41.773,38.858,0.0
4.0,6.083,36.6,56.1,0.987,1.134,0.617,0.567,249.39,2.4,6,41,0,6,19,0,42,15,0,0,6,9,0,0,23,3,0,0,1,2,0,0,18,0,0,4.9,0.119,5,22.0,40.476,46.484,25.29,23.246,0.0
5.206,5.987,36.4,56.8,0.985,1.134,0.615,0.563,263.42,2.3,6,44,0,6,20,0,45,16,0,0,6,10,0,0,25,3,0,0,1,2,0,0,19,0,0,4.5,0.133,6,23.0,43.36,49.9,27.052,24.773,0.0
