pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.0,6.266,41.9,53.5,0.98,1.123,0.647,0.594,269.42,2.3,12,43,0,12,21,0,44,18,0,0,12,6,0,0,23,2,0,0,1,1,0,0,20,0,0,2.3,0.182,8,27.0,42.149,48.275,27.836,25.531,0.0
4.0,6.266,41.9,53.5,0.98,1.123,0.647,0.594,269.42,2.3,12,43,0,12,21,0,44,18,0,0,12,6,0,0,23,2,0,0,1,1,0,0,20,0,0,2.3,0.182,8,27.0,42.149,48.275,27.836,25.531,0.0
4.509,6.305,45.5,52.3,0.973,1.115,0.668,0.609,277.44,2.3,12,44,0,12,24,0,47,20,0,0,12,8,0,0,23,1,0,0,1,0,0,0,21,0,0,0.0,0.085,4,30.0,42.821,49.066,29.381,26.816,0.0
4.0,6.273,38.6,54.4,0.988,1.129,0.628,0.58,357.54,1.8,6,57,0,8,27,0,58,22,0,2,7,13,1,0,31,4,0,0,1,3,0,0,26,1,0,5.3,0.138,8,33.0,56.338,64.355,35.79,33.068,0.0
4.0,5.82,38.1,57.1,0.974,1.132,0.628,0.568,244.42,4.8,6,42,0,7,18,0,42,16,0,1,6,9,0,0,24,2,0,0,2,0,0,0,18,1,0,0.0,0.143,6,23.0,40.923,47.564,26.387,23.838,0.0
4.0,7.319,43.6,48.7,0.986,1.112,0.691,0.632,285.44,2.6,12,39,0,12,22,0,41,17,0,0,12,5,0,0,19,3,1,0,1,1,0,1,20,0,0,2.6,0.098,4,28.0,38.458,43.365,26.961,24.665,0.0
4.0,8.871,37.8,48.6,1.007,1.127,0.664,0.62,328.23,2.7,6,37,0,7,20,1,38,14,0,0,7,7,1,0,18,5,1,0,1,3,0,0,19,0,1,8.1,0.105,4,24.0,37.265,41.705,24.574,22.932,2.7
4.0,6.036,35.1,56.8,0.989,1.137,0.609,0.56,223.35,2.7,6,37,0,6,16,0,37,13,0,0,6,7,0,0,21,3,0,0,1,2,0,0,16,0,0,5.4,0.189,7,19.0,36.592,42.069,22.529,20.719,0.0
4.0,6.716,36.1,55.6,0.989,1.133,0.637,0.579,241.79,2.8,6,36,0,6,16,0,36,13,1,0,6,7,0,0,20,3,1,0,1,1,0,0,16,0,1,2.8,0.194,7,19.0,35.589,40.804,22.932,20.832,2.8
4.229,6.889,34.1,53.7,0.994,1.134,0.639,0.584,282.45,4.9,6,41,0,8,20,0,42,14,0,0,6,8,2,0,22,5,1,0,2,2,0,1,19,0,0,4.9,0.143,6,25.0,40.771,46.487,26.182,23.928,0.0
4.0,8.072,32.5,50.0,1.015,1.144,0.649,0.603,322.87,5.0,6,40,0,8,20,0,40,13,1,0,6,7,2,1,20,7,2,0,2,2,0,1,20,0,2,5.0,0.2,8,25.0,40.607,45.771,25.978,24.138,5.0
4.0,6.509,36.6,56.1,0.982,1.134,0.64,0.577,266.85,4.9,6,41,0,6,19,0,42,15,1,0,6,9,0,0,23,3,1,0,2,0,0,0,18,0,1,0.0,0.119,5,22.0,40.247,46.508,26.245,23.665,2.4
4.18,6.572,39.6,52.1,0.993,1.127,0.636,0.593,315.45,2.1,11,48,0,12,24,0,49,19,0,0,11,8,1,0,25,4,0,0,1,3,0,0,23,0,0,6.3,0.163,8,30.5,47.687,54.109,30.506,28.487,0.0
4.0,7.362,43.9,48.8,0.99,1.117,0.681,0.63,301.84,2.4,12,41,0,12,23,0,43,18,1,0,12,6,0,0,20,3,1,0,1,1,0,0,21,0,1,2.4,0.093,4,29.0,40.589,45.804,27.932,25.832,2.4
4.432,9.447,39.2,43.1,1.015,1.129,0.69,0.654,481.81,7.8,12,51,0,14,31,1,53,20,1,0,14,6,2,0,22,9,2,0,4,3,0,0,29,0,2,5.9,0.113,6,39.0,51.778,57.559,35.211,33.351,3.9
4.0,6.885,31.3,54.2,1.004,1.14,0.617,0.571,330.5,4.2,6,48,0,8,22,0,48,15,0,0,6,9,2,0,26,7,1,0,2,4,0,1,22,0,0,8.3,0.208,10,27.0,48.192,54.737,29.614,27.411,0.0
4.0,5.631,37.9,58.6,0.971,1.132,0.624,0.56,163.29,3.4,6,29,0,6,12,0,29,11,0,0,6,5,0,0,17,1,0,0,1,0,0,0,12,0,0,0.0,0.172,5,15.0,28.171,32.82,18.097,16.236,0.0
4.469,7.232,42.1,50.0,0.986,1.123,0.677,0.621,274.82,5.3,12,38,0,12,20,0,39,16,1,0,11,5,0,0,19,3,1,0,2,0,0,0,19,0,1,0.0,0.128,5,26.0,37.48,42.677,25.722,23.612,2.6
4.137,6.396,40.9,52.3,0.98,1.128,0.651,0.598,281.44,6.8,15,44,0,15,23,0,46,18,0,0,11,7,0,0,23,3,0,0,3,0,0,0,21,0,0,0.0,0.109,5,30.5,43.141,49.647,28.631,26.332,0.0
