pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.354,12.799,50.0,29.2,1.02,1.092,0.823,0.773,307.18,8.3,12,24.0,0,13,19,1,26.0,12,0,0,12,0,1,0,7,5,2,0,2,1,0,1,17,0,1,4.2,0.038,1,26.0,24.487,26.213,19.75,18.55,4.2
5.298,9.226,46.4,35.7,1.017,1.107,0.736,0.706,258.32,7.1,12,28.0,0,13,20,0,30.0,13,0,0,12,1,1,0,10,5,1,0,2,2,0,1,18,0,0,7.1,0.067,2,27.0,28.469,30.996,20.614,19.767,0.0
5.785,10.262,50.0,29.2,1.032,1.113,0.764,0.746,246.28,8.3,12,24.0,0,13,19,0,26.0,12,0,0,12,0,1,1,7,5,1,0,2,1,0,1,17,0,1,4.2,0.038,1,26.0,24.771,26.711,18.335,17.908,4.2
4.378,9.138,25.0,42.9,1.049,1.15,0.645,0.619,767.62,8.3,10,84.0,0,15,50,0,86.0,21,0,0,7,14,5,0,36,27,4,0,7,16,3,1,48,0,0,19.0,0.209,18,60.0,88.087,96.573,54.187,51.974,0.0
5.524,11.897,48.1,33.3,1.014,1.097,0.797,0.744,321.21,7.4,12,27.0,0,13,20,1,29.0,13,0,0,12,1,1,0,9,5,2,0,2,1,0,1,18,0,1,3.7,0.034,1,27.0,27.371,29.628,21.512,20.077,3.7
5.309,13.545,46.2,23.1,1.052,1.104,0.804,0.787,352.18,11.5,12,26.0,0,15,22,1,28.0,12,0,0,12,0,3,0,6,8,2,0,3,3,0,1,20,0,1,11.5,0.071,2,31.0,27.36,28.715,20.903,20.475,3.8
4.865,11.368,42.9,21.4,1.072,1.121,0.739,0.763,318.29,14.3,12,28.0,0,17,24,0,30.0,12,0,0,12,0,5,0,6,10,1,0,4,5,0,1,22,0,0,17.9,0.1,3,35.0,30.004,31.375,20.704,21.374,0.0
4.889,8.801,50.0,36.8,1.006,1.101,0.74,0.706,334.42,5.3,18,38.0,0,19,27,0,41.0,19,0,0,18,1,1,0,14,5,1,0,2,2,0,1,24,0,0,5.3,0.073,3,37.0,38.236,41.827,28.137,26.82,0.0
5.602,10.111,43.3,30.0,1.045,1.117,0.726,0.723,303.32,10.0,12,30.0,0,15,23,0,32.0,13,0,0,12,1,3,0,9,8,1,0,3,4,0,1,21,0,0,13.3,0.094,3,32.0,31.342,33.498,21.767,21.691,0.0
4.799,7.9,44.4,44.4,0.994,1.112,0.707,0.656,284.41,5.6,12,36.0,0,13,22,0,38.0,16,0,0,12,4,1,0,16,4,1,0,2,1,0,1,20,0,0,2.8,0.105,4,29.0,35.793,40.032,25.443,23.632,0.0
4.815,9.908,44.8,31.0,1.035,1.113,0.735,0.723,287.32,10.3,12,29.0,0,15,22,0,31.0,13,0,0,12,1,3,0,9,7,1,0,3,3,0,1,20,0,0,10.3,0.065,2,31.0,30.015,32.289,21.313,20.976,0.0
5.186,8.785,45.2,38.7,1.011,1.11,0.722,0.687,272.35,6.5,12,31.0,0,13,21,0,33.0,14,0,0,12,2,1,0,12,5,1,0,2,2,0,1,19,0,0,6.5,0.061,2,28.0,31.353,34.411,22.375,21.294,0.0
5.34,12.382,50.0,25.0,1.038,1.094,0.838,0.799,297.17,8.3,12,24.0,0,13,20,0,26.0,12,2,0,12,0,1,0,6,6,3,0,2,1,0,1,18,0,2,4.2,0.038,1,27.0,24.906,26.26,20.114,19.18,8.3
5.229,11.011,50.0,25.0,1.053,1.127,0.761,0.762,264.27,8.3,12,24.0,0,13,20,0,26.0,12,0,0,12,0,1,2,6,6,1,0,2,1,0,1,18,0,2,4.2,0.038,1,27.0,25.284,27.051,18.273,18.292,8.3
5.334,8.975,48.1,37.0,1.005,1.103,0.747,0.706,242.32,7.4,12,27.0,0,13,19,0,29.0,13,0,0,12,1,1,0,10,4,1,0,2,1,0,1,17,0,0,3.7,0.034,1,26.0,27.142,29.787,20.159,19.052,0.0
