pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.524,6.234,43.1,53.4,0.977,1.12,0.653,0.597,361.57,1.7,12,58,0,12,31,0,62,25,0,0,12,13,0,0,31,2,0,0,1,1,0,0,27,0,0,1.7,0.016,1,37.0,56.683,64.936,37.881,34.638,0.0
4.524,8.202,34.1,47.7,1.017,1.133,0.658,0.618,360.9,4.5,6,44,0,9,24,0,45,15,1,0,7,8,3,0,21,8,2,0,2,4,0,1,23,0,1,9.1,0.111,5,30.0,44.749,49.85,28.949,27.185,2.3
4.524,8.754,41.9,39.5,1.027,1.126,0.686,0.667,376.44,4.7,12,43,0,16,28,0,45,18,0,0,14,4,4,1,17,8,1,0,2,4,0,1,26,0,1,9.3,0.111,5,38.0,44.171,48.416,29.506,28.687,2.3
4.524,9.038,47.1,35.3,1.044,1.142,0.678,0.685,307.29,2.9,12,34,0,13,24,0,36,16,0,0,13,3,1,3,12,6,0,0,1,2,0,0,22,0,3,5.9,0.083,3,31.0,35.48,38.843,23.057,23.289,8.8
4.524,7.153,39.3,50.0,0.996,1.124,0.659,0.611,400.59,3.6,12,56,0,15,30,0,58,22,0,0,13,9,3,0,28,6,1,0,2,3,0,1,28,0,0,5.4,0.121,7,39.0,55.749,62.942,36.921,34.223,0.0
4.524,8.204,37.1,45.2,1.018,1.124,0.668,0.633,508.67,3.2,11,62,0,16,36,0,64,23,0,0,13,10,5,0,28,11,2,0,2,7,0,2,34,0,0,11.3,0.172,11,46.5,63.134,69.7,41.386,39.269,0.0
5.264,13.366,39.3,28.6,1.047,1.109,0.797,0.757,374.26,10.7,10,28,0,13,21,1,29,11,0,0,11,0,3,0,8,9,3,0,3,3,0,2,20,0,1,10.7,0.103,3,29.0,29.32,31.05,22.313,21.188,3.6
4.524,7.853,34.2,47.4,1.017,1.134,0.647,0.613,298.4,5.3,6,38,0,10,21,0,39,13,0,0,6,7,4,0,18,7,1,0,2,4,0,1,20,0,0,10.5,0.077,3,28.0,38.658,43.076,24.568,23.304,0.0
4.524,7.429,39.5,48.8,1.0,1.121,0.666,0.619,319.46,2.3,6,43,0,11,23,0,44,17,0,0,11,6,5,0,21,5,1,0,1,3,0,1,22,0,0,7.0,0.068,3,31.0,42.996,48.199,28.631,26.621,0.0
4.524,8.011,41.3,43.5,1.005,1.123,0.688,0.65,368.5,8.7,17,46,0,18,28,0,48,19,0,0,15,4,1,0,20,7,1,0,4,2,0,1,26,0,0,4.3,0.167,8,37.5,46.207,51.654,31.671,29.917,0.0
4.524,12.456,43.3,33.3,1.03,1.107,0.786,0.738,373.67,6.7,12,30,0,14,22,1,32,13,1,0,11,2,2,0,10,7,3,0,2,2,0,1,20,0,2,6.7,0.063,2,30.0,30.905,33.197,23.585,22.146,6.7
4.524,7.641,45.7,45.7,0.993,1.108,0.699,0.65,351.5,2.2,18,46,0,20,27,0,48,21,0,0,18,3,2,0,21,4,1,0,1,2,0,1,25,0,0,4.3,0.083,4,38.0,45.669,50.989,32.176,29.906,0.0
4.524,7.616,33.3,52.4,1.005,1.132,0.649,0.595,319.89,2.4,6,42,0,8,20,0,42,14,1,0,6,8,2,0,22,6,2,0,1,3,0,1,20,0,1,7.1,0.167,7,25.0,42.203,47.558,27.25,24.975,2.4
5.13,8.638,41.2,39.2,1.023,1.123,0.687,0.668,440.52,7.8,17,51,0,20,33,0,53,21,0,0,18,3,3,0,20,10,1,0,4,5,0,1,31,0,0,9.8,0.113,6,44.5,52.189,57.282,35.034,34.061,0.0
4.524,8.01,41.5,43.1,1.011,1.122,0.678,0.649,520.66,6.2,18,65,0,23,39,0,67,27,0,0,21,6,5,0,28,10,1,0,4,5,0,1,37,0,0,7.7,0.179,12,53.0,65.723,72.943,44.08,42.168,0.0
4.524,11.221,34.1,53.7,0.993,1.127,0.699,0.613,460.07,2.4,0,41,0,1,20,3,42,14,0,0,1,13,1,0,22,5,3,0,1,1,0,0,19,0,3,2.4,0.048,2,21.0,40.72,46.215,28.654,25.133,7.3
4.524,8.145,40.9,40.9,1.028,1.127,0.655,0.649,358.38,4.5,11,44,0,15,28,0,46,18,0,0,12,6,4,0,18,8,0,0,2,6,0,0,26,0,0,13.6,0.152,7,37.5,45.236,49.575,28.83,28.546,0.0
4.524,7.742,41.5,46.3,1.003,1.117,0.68,0.636,317.44,2.4,12,41,0,14,24,0,43,17,0,0,12,5,2,0,19,5,1,0,1,3,0,1,22,0,0,7.3,0.093,4,32.0,41.113,45.783,27.87,26.094,0.0
4.524,8.43,35.7,46.4,1.012,1.127,0.681,0.633,472.08,5.4,12,56,0,16,32,0,58,20,1,0,12,8,4,0,26,10,3,0,3,4,0,2,30,0,1,7.1,0.086,5,42.0,56.694,63.099,38.125,35.447,1.8
