pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.398,8.031,39.1,41.3,1.022,1.136,0.656,0.645,369.42,10.9,11,46,0,14,30,0,49,18,0,0,12,6,3,0,19,9,0,0,5,4,0,0,27,0,0,8.7,0.082,4,38.5,47.003,52.236,30.176,29.654,0.0
4.104,7.826,38.8,42.9,1.018,1.136,0.652,0.636,383.45,10.2,11,49,0,14,31,0,52,19,0,0,12,7,3,0,21,9,0,0,5,4,0,0,28,0,0,8.2,0.096,5,39.5,49.887,55.651,31.938,31.181,0.0
4.523,8.231,37.8,40.0,1.027,1.14,0.654,0.648,370.41,13.3,11,45,0,14,30,0,48,17,0,0,11,6,3,0,18,10,0,0,6,4,0,0,27,0,0,8.9,0.083,4,38.5,46.222,51.319,29.421,29.148,0.0
3.804,8.219,33.3,44.4,1.027,1.147,0.64,0.622,369.85,11.1,5,45,0,8,27,0,47,15,1,0,6,9,3,0,20,10,1,0,5,4,0,0,25,0,1,8.9,0.106,5,32.5,46.211,51.595,28.796,28.008,2.2
3.983,7.644,38.5,44.2,1.015,1.136,0.648,0.629,397.48,9.6,11,52,0,14,32,0,55,20,0,0,12,8,3,0,23,9,0,0,5,4,0,0,29,0,0,7.7,0.109,6,40.5,52.771,59.066,33.699,32.707,0.0
4.495,7.127,33.3,49.0,1.013,1.147,0.617,0.593,363.47,9.8,5,51,0,8,28,0,53,17,0,0,6,11,3,0,25,9,0,0,5,4,0,0,26,0,0,7.8,0.132,7,33.5,51.654,58.481,31.461,30.234,0.0
3.587,7.28,33.3,47.9,1.016,1.147,0.619,0.598,349.44,10.4,5,48,0,8,27,0,50,16,0,0,6,10,3,0,23,9,0,0,5,4,0,0,25,0,0,8.3,0.08,4,32.5,48.771,55.066,29.699,28.707,0.0
4.108,8.12,33.3,42.2,1.037,1.148,0.624,0.624,365.39,11.1,5,45,0,9,28,0,47,15,0,0,7,8,4,0,19,11,0,0,5,6,0,0,26,0,0,13.3,0.128,6,34.5,46.658,51.654,28.085,28.083,0.0
4.344,8.422,39.1,39.1,1.033,1.143,0.655,0.653,387.41,10.9,11,46,0,14,31,0,49,18,0,0,12,6,3,1,18,10,0,0,5,4,0,0,28,0,1,8.7,0.082,4,39.5,47.516,52.575,30.114,30.037,2.2
3.914,7.454,33.3,46.7,1.02,1.148,0.621,0.604,335.41,11.1,5,45,0,8,26,0,47,15,0,0,6,9,3,0,21,9,0,0,5,4,0,0,24,0,0,8.9,0.106,5,31.5,45.887,51.651,27.938,27.181,0.0
4.903,8.353,31.3,40.6,1.042,1.156,0.622,0.627,267.28,15.6,0,32,0,5,20,0,33,10,0,0,4,6,5,0,13,9,0,0,5,4,0,0,19,0,0,12.5,0.091,3,25.0,33.353,36.99,19.892,20.073,0.0
5.721,7.815,32.3,45.2,1.037,1.146,0.608,0.606,242.26,6.5,0,31,0,3,18,0,32,10,0,0,4,6,3,0,14,7,0,0,2,5,0,0,17,0,0,16.1,0.063,2,21.0,32.142,35.535,18.852,18.778,0.0
