pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.671,9.527,37.5,37.5,1.043,1.135,0.678,0.672,228.65,8.3,6,24,0,9,15,0,24,9,1,0,7,2,3,0,9,6,1,0,2,3,0,0,15,0,1,12.5,0.167,4,21,25.044,27.23,16.278,16.122,4.2
4.489,11.379,37.5,37.5,1.04,1.13,0.699,0.68,273.1,8.3,6,24,0,9,15,1,24,9,0,0,7,2,3,0,9,6,1,0,2,3,0,0,15,0,1,12.5,0.167,4,21,24.949,27.127,16.773,16.32,4.2
4.434,10.634,37.0,40.7,1.031,1.131,0.686,0.661,287.13,7.4,6,27,0,9,16,1,27,10,0,0,7,3,3,0,11,6,1,0,2,3,0,0,16,0,1,11.1,0.148,4,22,27.833,30.542,18.534,17.846,3.7
4.9,6.728,28.1,53.1,1.015,1.157,0.585,0.559,215.29,9.4,0,32,0,3,15,0,32,9,0,0,1,8,3,0,17,6,0,0,3,3,0,0,15,0,0,9.4,0.125,4,18,32.473,37.03,18.71,17.896,0.0
4.385,7.315,36.1,47.2,1.013,1.14,0.631,0.608,263.33,8.3,6,36,0,9,20,0,37,13,0,0,7,6,3,0,17,6,0,0,3,3,0,0,19,0,0,8.3,0.108,4,26,36.473,41.03,22.71,21.896,0.0
4.52,8.496,35.9,41.0,1.049,1.166,0.623,0.63,331.33,7.7,6,39,0,9,24,0,40,14,0,0,7,7,3,3,16,9,0,0,3,3,0,0,23,0,3,7.7,0.1,4,30,40.894,45.464,24.284,24.573,7.7
6.699,8.244,37.3,41.2,1.036,1.144,0.638,0.637,420.44,7.8,6,51,0,12,32,0,53,19,0,0,11,8,6,1,21,11,0,0,4,6,0,0,30,0,1,11.8,0.113,6,41,52.836,58.326,32.54,32.499,2.0
6.921,8.316,38.5,40.4,1.035,1.141,0.645,0.644,432.45,7.7,6,52,0,12,34,0,55,20,0,0,11,9,6,1,21,11,0,0,4,6,0,0,31,0,1,11.5,0.109,6,43,53.836,59.326,33.54,33.499,1.9
5.836,8.379,37.0,40.7,1.041,1.15,0.634,0.637,452.46,7.4,6,54,0,12,34,0,56,20,0,0,11,9,6,2,22,12,0,0,4,6,0,0,32,0,2,11.1,0.107,6,43,56.232,62.081,34.239,34.409,3.7
7.0,7.912,37.1,43.5,1.029,1.142,0.634,0.626,490.54,6.5,6,62,0,12,38,0,65,23,0,0,11,12,6,1,27,12,0,0,4,7,0,0,35,0,1,11.3,0.108,7,47,63.814,70.781,39.279,38.794,1.6
