pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.194,10.512,47.6,28.6,1.04,1.109,0.759,0.746,441.49,7.1,17,42,0,24,32,0,44,20,0,2,18,0,5,1,12,10,2,0,3,4,0,2,30,2,1,9.5,0.114,5,49.5,43.698,46.588,31.875,31.315,2.4
6.222,10.732,44.2,27.9,1.055,1.116,0.739,0.738,461.48,7.0,17,43,0,25,33,0,45,19,0,1,18,0,7,1,12,12,2,0,3,6,0,2,31,1,1,14.0,0.133,6,50.5,45.353,48.007,31.784,31.745,2.3
5.602,10.327,42.9,31.4,1.037,1.11,0.748,0.726,361.43,8.6,11,35,0,18,25,0,36,15,0,2,12,1,5,0,11,9,2,0,3,4,0,2,24,2,0,11.4,0.111,4,39.5,36.302,38.833,26.176,25.405,0.0
5.469,9.171,40.9,38.6,1.022,1.115,0.715,0.681,403.52,6.8,11,44,0,18,28,0,45,18,0,2,12,4,5,0,17,9,2,0,3,4,0,2,27,2,0,9.1,0.111,5,42.5,44.953,49.079,31.46,29.985,0.0
4.699,12.54,41.2,20.6,1.107,1.16,0.724,0.76,426.37,5.9,11,34,0,17,28,0,35,14,0,1,12,1,5,5,7,13,2,0,2,4,0,2,27,1,5,11.8,0.114,4,40.5,37.647,39.449,24.619,25.827,14.7
5.523,10.595,38.9,30.6,1.054,1.118,0.725,0.718,381.42,8.3,11,36,0,19,26,0,37,14,0,1,12,1,7,0,11,11,2,0,3,6,0,2,25,1,0,16.7,0.135,5,40.5,37.956,40.252,26.085,25.834,0.0
5.167,8.803,39.5,41.9,1.017,1.116,0.703,0.663,378.51,4.7,11,43,0,17,26,0,44,17,0,1,12,4,5,0,18,8,2,0,2,4,0,2,25,1,0,9.3,0.114,5,38.5,43.734,47.996,30.216,28.491,0.0
5.319,10.158,46.3,31.7,1.036,1.11,0.747,0.727,416.48,4.9,17,41,0,23,30,0,43,19,0,1,18,0,5,1,13,9,2,0,2,4,0,2,28,1,1,9.8,0.116,5,45.5,42.48,45.505,30.631,29.82,2.4
5.523,10.908,41.2,32.4,1.041,1.109,0.759,0.728,370.86,5.9,11,34,0,17,24,0,35,14,1,1,12,1,5,0,11,9,3,0,2,4,0,2,23,1,1,11.8,0.114,4,36.5,35.407,37.694,25.79,24.738,2.9
4.699,9.719,46.3,34.1,1.024,1.102,0.749,0.718,398.49,4.9,17,41,0,23,29,0,43,19,0,1,18,0,5,0,14,8,2,0,2,4,0,2,27,1,0,9.8,0.116,5,44.5,41.967,45.165,30.693,29.437,0.0
5.398,10.327,42.9,31.4,1.037,1.11,0.748,0.726,361.43,8.6,11,35,0,18,25,0,36,15,0,2,12,1,5,0,11,9,2,0,3,4,0,2,24,2,0,11.4,0.111,4,39.5,36.302,38.833,26.176,25.405,0.0
