pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.0,8.61,42.5,42.5,0.999,1.11,0.734,0.67,344.4,5.0,16,40,0,17,26,0,43,17,0,0,13,4,1,0,17,6,2,0,2,2,1,1,23,0,0,5.0,0.07,3,35.0,39.978,44.381,29.341,26.798,0.0
4.699,9.261,50.0,35.7,1.016,1.109,0.745,0.712,259.32,3.6,12,28,0,13,20,0,30,14,0,0,13,1,1,1,10,4,1,0,1,1,0,1,18,0,1,3.6,0.033,1,27.0,28.436,31.043,20.852,19.941,3.6
5.041,9.494,48.3,34.5,1.026,1.112,0.735,0.712,275.32,3.4,12,29,0,13,21,0,31,14,0,0,13,1,1,1,10,5,1,0,1,2,0,1,19,0,1,6.9,0.065,2,28.0,29.764,32.253,21.307,20.655,3.4
4.0,14.284,44.4,27.8,1.034,1.1,0.833,0.779,257.12,11.1,11,18,0,11,14,1,19,8,0,0,8,0,0,0,5,5,2,0,2,1,0,1,13,0,1,5.6,0.053,1,19.5,18.604,19.798,14.989,14.024,5.6
4.0,10.628,36.7,36.7,1.036,1.116,0.745,0.701,318.83,6.7,6,30,0,8,20,0,31,11,1,0,8,3,2,0,11,8,3,0,2,3,0,2,19,0,1,10.0,0.129,4,25.0,31.08,33.485,22.335,21.023,3.3
4.0,8.677,47.6,40.5,0.992,1.099,0.759,0.692,364.43,4.8,22,42,0,23,28,0,45,20,0,0,19,1,1,0,17,5,2,0,2,1,1,1,25,0,0,2.4,0.089,4,40.0,41.651,46.171,31.887,29.083,0.0
4.0,8.227,37.8,43.2,1.012,1.13,0.68,0.645,304.41,10.8,11,37,0,12,23,0,39,14,0,0,10,4,1,0,16,7,1,0,4,2,0,1,21,0,0,5.4,0.128,5,29.5,37.44,41.823,25.148,23.863,0.0
4.0,11.008,42.3,34.6,1.022,1.114,0.786,0.731,286.2,11.5,12,26,0,12,18,0,27,11,2,0,9,2,0,0,9,6,3,0,3,0,0,1,17,0,2,0.0,0.074,2,24.0,26.564,28.964,20.426,19.014,7.7
4.0,10.17,39.3,35.7,1.031,1.138,0.733,0.7,284.77,14.3,11,28,0,11,20,0,30,11,1,0,9,2,0,1,10,7,2,0,4,0,0,1,18,0,2,0.0,0.067,2,25.5,28.854,31.858,20.512,19.591,7.1
4.0,8.448,45.8,39.6,1.009,1.112,0.711,0.679,405.51,6.3,12,48,0,15,33,0,52,22,0,1,15,6,2,0,19,7,1,0,3,3,0,1,29,1,0,6.3,0.058,3,43.0,48.433,53.365,34.12,32.61,0.0
5.288,9.919,46.5,32.6,1.03,1.102,0.748,0.724,426.5,4.7,18,43,0,22,32,0,46,20,0,0,20,0,4,0,14,9,2,0,2,5,0,2,29,0,0,11.6,0.109,5,45.0,44.295,47.375,32.148,31.152,0.0
4.0,9.012,39.1,39.1,1.016,1.125,0.713,0.676,207.28,13.0,11,23,0,11,15,0,24,9,0,0,8,1,0,0,9,5,1,0,3,1,0,1,14,0,0,4.3,0.083,2,20.5,23.36,25.87,16.404,15.547,0.0
4.0,13.481,42.1,31.6,1.02,1.11,0.818,0.754,256.14,15.8,11,19,0,11,14,1,20,8,0,0,8,0,0,0,6,5,2,0,3,0,0,1,13,0,1,0.0,0.05,1,19.5,19.378,21.087,15.54,14.33,5.3
