pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.444,6.693,34.6,52.2,1.004,1.14,0.613,0.58,910.25,5.1,11,136,0,16,70,0,141,47,0,0,13,34,5,0,71,18,0,0,7,11,0,0,65,0,0,8.1,0.099,14,80.5,136.588,155.078,83.404,78.87,0.0
8.0,6.649,34.5,52.5,1.003,1.14,0.613,0.578,924.28,5.0,11,139,0,16,71,0,144,48,0,0,13,35,5,0,73,18,0,0,7,11,0,0,66,0,0,7.9,0.104,15,81.5,139.472,158.493,85.166,80.397,0.0
7.398,6.608,34.5,52.8,1.003,1.14,0.612,0.577,938.31,4.9,11,142,0,16,72,0,147,49,0,0,13,36,5,0,75,18,0,0,7,11,0,0,67,0,0,7.7,0.109,16,82.5,142.355,161.908,86.927,81.924,0.0
6.538,6.568,34.5,53.1,1.002,1.14,0.612,0.576,952.34,4.8,11,145,0,16,73,0,150,50,0,0,13,37,5,0,77,18,0,0,7,11,0,0,68,0,0,7.6,0.113,17,83.5,145.239,165.324,88.688,83.451,0.0
6.517,6.53,34.5,53.4,1.001,1.14,0.611,0.574,966.37,4.7,11,148,0,16,74,0,153,51,0,0,13,38,5,0,79,18,0,0,7,11,0,0,69,0,0,7.4,0.118,18,84.5,148.123,168.739,90.45,84.977,0.0
6.027,7.843,43.8,41.7,1.01,1.124,0.677,0.655,376.45,8.3,18,48,0,20,30,0,50,21,0,0,19,2,2,0,20,7,0,0,4,3,0,0,28,0,0,6.3,0.14,7,41.0,48.458,53.943,32.478,31.444,0.0
7.444,9.055,34.1,46.3,1.017,1.141,0.654,0.621,371.27,9.8,6,41,0,9,22,1,41,14,0,0,9,5,3,0,19,8,1,0,4,3,0,0,22,0,1,7.3,0.22,9,28.0,41.687,46.785,26.83,25.47,2.4
9.0,6.637,36.2,52.1,0.999,1.137,0.622,0.585,623.88,5.3,10,94,0,15,48,0,97,34,0,0,13,21,5,0,49,11,0,0,5,6,0,0,45,0,0,6.4,0.124,12,58.0,93.912,106.882,58.506,54.985,0.0
7.347,9.135,35.9,46.2,1.015,1.136,0.662,0.627,356.25,7.7,6,39,0,9,21,1,39,14,0,0,10,4,3,0,18,7,1,0,3,3,0,0,21,0,1,7.7,0.205,8,27.0,39.585,44.286,25.824,24.448,2.6
7.387,7.295,38.8,46.9,1.009,1.132,0.642,0.616,357.45,6.1,11,49,0,14,27,0,50,19,0,0,14,5,3,0,23,7,0,0,3,4,0,0,26,0,0,8.2,0.18,9,35.5,49.451,55.485,31.449,30.191,0.0
