pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.321,9.491,41.1,41.1,1.015,1.12,0.705,0.668,531.47,7.1,12,56,0,16,36,1,59,23,0,0,16,7,4,0,23,10,2,0,4,4,0,1,33,0,1,7.1,0.085,5,46.0,56.858,62.744,39.455,37.425,1.8
4.602,8.098,39.1,43.5,1.012,1.127,0.677,0.644,372.49,8.7,11,46,0,14,28,0,48,18,0,0,12,6,3,0,20,8,1,0,4,3,0,1,26,0,0,6.5,0.146,7,36.5,46.534,51.863,31.125,29.632,0.0
5.434,7.213,40.8,46.9,1.003,1.128,0.653,0.622,353.46,6.1,16,49,0,17,28,0,51,20,0,0,13,7,1,0,23,6,0,0,3,3,0,0,26,0,0,6.1,0.137,7,37.0,49.123,55.275,31.995,30.477,0.0
5.373,9.109,41.8,38.2,1.025,1.121,0.703,0.68,501.0,7.3,18,55,0,23,37,0,58,23,1,0,18,5,5,0,21,11,2,0,4,5,0,1,34,0,1,9.1,0.103,6,51.0,56.396,61.641,38.653,37.415,1.8
5.81,8.238,45.2,41.9,0.994,1.113,0.725,0.674,255.37,9.7,16,31,0,16,20,0,33,14,0,0,12,2,0,0,13,4,1,0,3,0,0,1,18,0,0,0.0,0.091,3,28.0,30.8,34.491,22.472,20.885,0.0
4.699,9.534,47.2,41.7,0.998,1.11,0.726,0.68,343.24,5.6,12,36,0,15,22,1,37,17,0,0,16,1,3,0,15,4,1,0,2,1,0,0,21,0,1,2.8,0.108,4,31.0,35.945,39.954,26.148,24.47,2.8
4.699,7.797,36.2,46.8,1.016,1.13,0.65,0.619,366.48,4.3,5,47,0,8,27,0,49,17,0,0,7,10,3,0,22,8,1,0,2,5,0,1,25,0,0,10.6,0.061,3,32.5,47.753,53.116,30.546,29.072,0.0
4.602,8.06,39.0,43.9,1.008,1.128,0.681,0.644,330.45,9.8,11,41,0,13,25,0,43,16,0,0,11,5,2,0,18,7,1,0,4,2,0,1,23,0,0,4.9,0.093,4,32.5,41.323,46.238,27.909,26.39,0.0
5.81,8.687,42.5,42.5,1.008,1.107,0.719,0.669,347.49,2.5,10,40,0,13,25,0,42,17,0,0,12,5,3,0,17,6,2,0,1,3,0,2,23,0,0,7.5,0.095,4,33.0,40.305,44.288,28.756,26.754,0.0
5.759,11.969,46.4,25.0,1.076,1.15,0.743,0.757,335.12,7.1,12,28,0,13,22,0,29,13,2,0,12,1,1,3,7,8,2,0,2,1,0,0,21,0,5,3.6,0.069,2,29.0,30.134,32.189,20.801,21.197,17.9
5.223,10.283,47.1,35.3,1.019,1.106,0.744,0.713,524.42,5.9,18,51,0,22,36,1,54,24,0,0,22,2,4,0,18,9,2,0,3,4,0,1,33,0,1,7.8,0.13,7,49.0,51.989,56.416,37.926,36.35,2.0
5.112,8.591,46.7,40.0,1.002,1.117,0.723,0.684,257.74,10.0,16,30,0,16,20,0,32,14,1,0,13,1,0,0,12,4,1,0,3,0,0,0,18,0,1,0.0,0.063,2,28.0,30.047,33.515,21.682,20.526,3.3
4.699,9.378,40.5,38.1,1.029,1.121,0.706,0.682,393.88,7.1,17,42,0,19,28,0,44,17,1,0,15,2,2,0,16,9,2,0,3,4,0,1,26,0,1,9.5,0.114,5,38.5,43.2,47.103,29.671,28.626,2.4
5.577,8.923,41.2,38.2,1.023,1.121,0.701,0.677,303.37,8.8,16,34,0,18,23,0,36,14,0,0,13,1,2,0,13,7,1,0,3,3,0,1,21,0,0,8.8,0.083,3,33.0,34.782,38.119,23.835,23.03,0.0
6.113,7.363,40.0,46.2,1.008,1.13,0.649,0.623,478.6,6.2,12,65,0,15,39,0,69,26,0,0,15,11,3,0,30,9,0,0,4,5,0,0,35,0,0,7.7,0.101,7,48.0,65.531,73.438,42.193,40.508,0.0
4.699,8.034,41.9,44.2,1.01,1.116,0.682,0.647,345.45,2.3,11,43,0,13,26,0,45,18,0,0,12,6,2,0,19,6,1,0,1,4,0,1,24,0,0,9.3,0.089,4,33.5,43.44,47.993,29.324,27.809,0.0
5.654,9.111,43.3,36.7,1.019,1.116,0.721,0.693,273.34,10.0,16,30,0,18,21,0,32,13,0,0,13,0,2,0,11,6,1,0,3,2,0,1,19,0,0,6.7,0.063,2,31.0,30.571,33.495,21.619,20.788,0.0
5.668,11.651,45.2,29.0,1.041,1.12,0.743,0.737,361.17,12.9,17,31,0,19,24,1,33,14,0,0,14,0,2,0,9,8,1,0,4,3,0,0,22,0,1,9.7,0.091,3,34.5,32.269,34.709,23.023,22.836,3.2
4.699,7.51,46.6,43.1,0.994,1.118,0.691,0.657,435.57,8.6,27,58,0,27,38,0,63,27,0,0,21,6,0,0,25,6,0,0,5,1,0,0,33,0,0,1.7,0.063,4,51.5,57.672,64.853,40.097,38.09,0.0
4.699,8.652,43.6,38.5,1.008,1.12,0.716,0.683,337.44,12.8,20,39,0,21,27,0,42,17,0,0,15,2,1,0,15,7,1,0,5,1,0,1,24,0,0,2.6,0.071,3,38.0,39.331,43.697,27.938,26.643,0.0
5.602,7.364,40.0,46.7,1.013,1.127,0.642,0.619,331.4,2.2,11,45,0,13,25,0,46,18,0,0,12,6,2,0,21,6,0,0,1,5,0,0,24,0,0,11.1,0.174,8,32.5,45.574,50.697,28.892,27.863,0.0
4.699,11.451,44.1,23.5,1.089,1.165,0.708,0.742,389.33,8.8,17,34,0,19,28,0,36,15,0,0,15,0,2,5,8,11,1,0,3,2,0,1,26,0,5,5.9,0.083,3,38.5,37.018,39.608,24.068,25.231,14.7
5.504,7.48,41.2,45.1,1.009,1.127,0.656,0.631,381.47,5.9,16,51,0,17,31,0,54,21,0,0,13,8,1,0,23,7,0,0,3,4,0,0,28,0,0,7.8,0.111,6,40.0,51.451,57.485,33.449,32.191,0.0
4.699,8.054,46.7,40.0,1.013,1.115,0.687,0.669,362.41,4.4,18,45,0,21,29,0,47,21,0,0,19,2,3,0,18,6,0,0,2,4,0,0,27,0,0,8.9,0.106,5,41.0,45.582,50.156,30.921,30.116,0.0
5.112,8.51,38.6,40.9,1.022,1.129,0.678,0.655,374.46,9.1,12,44,0,16,27,0,45,17,0,0,14,3,4,0,18,9,1,0,4,4,0,1,26,0,0,9.1,0.156,7,37.0,44.978,49.657,29.818,28.82,0.0
4.602,8.308,35.2,44.4,1.013,1.133,0.677,0.637,448.63,11.1,10,54,0,13,33,0,57,19,0,0,9,10,3,0,24,11,2,0,6,3,0,2,30,0,0,5.6,0.105,6,41.0,54.698,61.195,36.546,34.388,0.0
4.699,9.021,48.7,35.9,1.015,1.112,0.727,0.705,351.81,7.7,21,39,0,22,28,0,42,19,1,0,18,1,1,0,14,6,1,0,3,2,0,0,25,0,1,5.1,0.095,4,39.5,39.585,43.349,28.352,27.482,2.6
4.726,8.565,45.7,40.0,1.007,1.118,0.711,0.679,299.78,8.6,16,35,0,17,23,0,37,16,1,0,14,2,1,0,14,5,1,0,3,1,0,0,21,0,1,2.9,0.081,3,32.0,35.258,39.14,24.898,23.767,2.9
5.234,10.258,43.8,37.5,1.028,1.109,0.721,0.693,492.37,2.1,17,48,0,19,32,1,50,21,0,0,18,3,2,0,18,9,2,0,1,6,0,1,30,0,1,12.5,0.14,7,42.5,49.324,53.253,34.585,33.264,2.1
5.548,9.37,47.6,35.7,1.01,1.101,0.757,0.715,393.52,7.1,22,42,0,23,30,0,45,20,0,0,19,1,1,0,15,7,2,0,3,2,0,2,27,0,0,4.8,0.111,5,42.0,42.414,46.245,31.79,30.029,0.0
4.699,9.615,48.5,30.3,1.048,1.145,0.7,0.714,317.29,9.1,17,33,0,18,25,0,35,16,0,0,15,1,1,3,10,7,0,0,3,1,0,0,23,0,3,3.0,0.057,2,34.5,34.589,37.799,23.091,23.563,9.1
5.115,7.87,41.9,41.9,1.013,1.129,0.668,0.649,338.4,9.3,12,43,0,15,27,0,45,18,0,0,14,4,3,0,18,7,0,0,4,3,0,0,25,0,0,7.0,0.111,5,36.0,43.574,48.528,28.716,27.918,0.0
5.285,7.951,39.2,45.1,1.017,1.122,0.662,0.633,405.51,2.0,11,51,0,13,30,0,53,20,0,0,12,8,2,0,23,8,1,0,1,6,0,1,28,0,0,11.8,0.113,6,37.5,51.862,57.242,33.756,32.292,0.0
