pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.0,7.402,32.3,47.9,1.021,1.147,0.614,0.596,2316.86,8.9,0,313.0,0,26,177,0,327.0,101,0,0,26,75,26,0,150,62,1,0,28,33,0,1,163,0,0,10.5,0.122,40,203.0,319.627,359.11,192.251,186.509,0.0
4.854,7.375,32.2,48.1,1.02,1.148,0.614,0.595,2315.88,9.2,0,314.0,0,26,177,0,328.0,101,0,0,26,75,26,0,151,62,1,0,29,32,0,1,163,0,0,10.2,0.122,40,203.0,320.402,360.399,192.802,186.816,0.0
4.0,7.386,32.5,48.1,1.021,1.146,0.614,0.596,2274.81,8.4,0,308.0,0,25,174,0,322.0,100,0,0,25,75,25,0,148,60,1,0,26,33,0,1,160,0,0,10.7,0.121,39,199.0,314.424,353.113,189.24,183.467,0.0
5.387,7.401,32.2,47.9,1.021,1.148,0.614,0.596,2301.85,9.3,0,311.0,0,26,176,0,325.0,100,0,0,26,74,26,0,149,62,1,0,29,32,0,1,162,0,0,10.3,0.12,39,202.0,317.518,356.984,191.041,185.289,0.0
4.0,7.412,32.5,47.9,1.021,1.147,0.615,0.597,2260.78,8.5,0,305.0,0,25,173,0,319.0,99,0,0,25,74,25,0,146,60,1,0,26,33,0,1,159,0,0,10.8,0.119,38,198.0,311.54,349.698,187.478,181.94,0.0
4.0,7.428,32.3,47.7,1.022,1.147,0.614,0.597,2302.83,9.0,0,310.0,0,26,176,0,324.0,100,0,0,26,74,26,0,148,62,1,0,28,33,0,1,162,0,0,10.6,0.12,39,202.0,316.744,355.695,190.49,184.983,0.0
5.854,7.412,32.4,47.7,1.021,1.147,0.616,0.597,2468.05,9.3,0,333.0,0,28,190,0,349.0,108,0,0,28,80,28,0,159,66,1,0,31,34,0,1,174,0,0,10.2,0.117,41,218.0,339.911,382.06,205.007,198.869,0.0
6.027,7.299,32.3,48.2,1.02,1.148,0.611,0.593,2438.0,9.3,0,334.0,0,28,188,0,349.0,108,0,0,28,80,28,0,161,65,0,0,31,34,0,0,173,0,0,10.2,0.12,42,216.0,340.718,383.555,204.121,198.209,0.0
6.237,7.325,32.2,48.1,1.021,1.149,0.611,0.594,2454.0,9.3,0,335.0,0,28,189,0,350.0,108,0,0,28,80,28,0,161,66,0,0,31,35,0,0,174,0,0,10.4,0.123,43,217.0,342.045,384.764,204.575,198.923,0.0
5.62,7.299,32.3,48.2,1.02,1.148,0.611,0.593,2438.0,9.3,0,334.0,0,28,188,0,349.0,108,0,0,28,80,28,0,161,65,0,0,31,34,0,0,173,0,0,10.2,0.123,43,216.0,340.718,383.555,204.121,198.209,0.0
6.194,7.367,32.5,47.8,1.022,1.149,0.612,0.596,2468.0,9.3,0,335.0,0,28,191,0,351.0,109,0,0,28,81,28,1,160,66,0,0,31,34,0,0,175,0,1,10.1,0.117,41,219.0,342.231,384.895,205.058,199.592,0.3
6.027,7.313,32.5,48.1,1.02,1.148,0.612,0.595,2450.01,9.3,0,335.0,0,28,190,0,351.0,109,0,0,28,81,28,0,161,65,0,0,31,34,0,0,174,0,0,10.1,0.117,41,218.0,341.718,384.555,205.121,199.209,0.0
4.0,7.455,32.7,47.5,1.022,1.146,0.616,0.599,2258.76,8.6,0,303.0,0,25,174,0,318.0,99,0,0,25,74,25,0,144,60,1,0,26,33,0,1,159,0,0,10.9,0.107,34,199.0,309.657,347.283,186.717,181.413,0.0
5.959,7.325,32.2,48.1,1.021,1.149,0.611,0.594,2454.0,9.3,0,335.0,0,28,189,0,350.0,108,0,0,28,80,28,0,161,66,0,0,31,35,0,0,174,0,0,10.4,0.123,43,217.0,342.045,384.764,204.575,198.923,0.0
4.959,7.325,32.2,48.1,1.021,1.149,0.611,0.594,2454.0,9.3,0,335.0,0,28,189,0,350.0,108,0,0,28,80,28,0,161,66,0,0,31,35,0,0,174,0,0,10.4,0.123,43,217.0,342.045,384.764,204.575,198.923,0.0
4.432,7.253,32.4,48.5,1.019,1.148,0.611,0.592,2466.06,9.1,0,340.0,0,28,190,0,355.0,110,0,0,28,82,28,0,165,65,0,0,31,34,0,0,175,0,0,10.0,0.124,44,218.0,346.485,390.385,207.643,201.262,0.0
5.347,7.339,32.4,47.9,1.021,1.148,0.612,0.595,2466.01,9.2,0,336.0,0,28,191,0,352.0,109,0,0,28,81,28,0,161,66,0,0,31,35,0,0,175,0,0,10.4,0.116,41,219.0,343.045,385.764,205.575,199.923,0.0
5.337,7.339,32.4,47.9,1.021,1.148,0.612,0.595,2466.01,9.2,0,336.0,0,28,191,0,352.0,109,0,0,28,81,28,0,161,66,0,0,31,35,0,0,175,0,0,10.4,0.116,41,219.0,343.045,385.764,205.575,199.923,0.0
5.076,7.276,32.3,48.4,1.02,1.148,0.611,0.593,2452.03,9.2,0,337.0,0,28,189,0,352.0,109,0,0,28,81,28,0,163,65,0,0,31,34,0,0,174,0,0,10.1,0.122,43,217.0,343.602,386.97,205.882,199.735,0.0
4.456,7.253,32.4,48.5,1.019,1.148,0.611,0.592,2466.06,9.1,0,340.0,0,28,190,0,355.0,110,0,0,28,82,28,0,165,65,0,0,31,34,0,0,175,0,0,10.0,0.127,45,218.0,346.485,390.385,207.643,201.262,0.0
5.041,7.302,32.2,48.2,1.02,1.148,0.61,0.593,2468.03,9.2,0,338.0,0,28,190,0,353.0,109,0,0,28,81,28,0,163,66,0,0,31,35,0,0,175,0,0,10.4,0.122,43,218.0,344.929,388.18,206.337,200.45,0.0
5.032,7.323,32.3,48.0,1.021,1.148,0.611,0.594,2423.97,9.4,0,331.0,0,28,187,0,346.0,107,0,0,28,79,28,0,159,65,0,0,31,34,0,0,172,0,0,10.3,0.121,42,215.0,337.834,380.14,202.359,196.682,0.0
4.745,7.323,32.3,48.0,1.021,1.148,0.611,0.594,2423.97,9.4,0,331.0,0,28,187,0,346.0,107,0,0,28,79,28,0,159,65,0,0,31,34,0,0,172,0,0,10.3,0.121,42,215.0,337.834,380.14,202.359,196.682,0.0
5.022,7.316,32.4,48.1,1.02,1.148,0.612,0.594,2480.04,9.1,0,339.0,0,28,192,0,355.0,110,0,0,28,82,28,0,163,66,0,0,31,35,0,0,176,0,0,10.3,0.115,41,220.0,345.929,389.18,207.337,201.45,0.0
5.377,7.337,32.5,47.9,1.021,1.148,0.613,0.595,2435.98,9.3,0,332.0,0,28,189,0,348.0,108,0,0,28,80,28,0,159,65,0,0,31,34,0,0,173,0,0,10.2,0.118,41,217.0,338.834,381.14,203.359,197.682,0.0
4.387,7.364,32.2,47.8,1.022,1.149,0.611,0.595,2467.0,9.6,0,335.0,0,29,190,0,350.0,108,0,0,29,79,29,0,160,67,0,0,32,35,0,0,175,0,0,10.4,0.126,44,219.0,342.264,384.847,204.819,199.418,0.0
4.367,7.349,32.2,48.2,1.02,1.148,0.614,0.594,2484.1,9.2,0,338.0,0,28,190,0,353.0,109,0,0,28,81,28,0,163,66,1,0,31,34,0,1,175,0,0,10.1,0.127,45,218.0,344.678,387.89,207.53,200.922,0.0
4.022,7.357,33.0,47.7,1.02,1.147,0.615,0.598,2516.07,9.1,6,342.0,0,34,195,0,358.0,113,0,0,34,79,28,0,163,66,0,0,31,35,0,0,179,0,0,10.2,0.123,44,226.0,348.929,392.18,210.337,204.45,0.0
4.194,7.367,32.5,47.6,1.021,1.148,0.614,0.597,2490.04,9.8,5,338.0,0,33,193,0,354.0,110,0,0,31,79,28,0,161,67,0,0,33,34,0,0,177,0,0,10.1,0.124,44,223.5,345.038,388.136,207.371,201.725,0.0
4.0,7.255,32.2,48.5,1.019,1.149,0.61,0.591,2481.08,9.4,0,342.0,0,28,191,0,357.0,110,0,0,28,82,28,0,166,66,0,0,32,34,0,0,176,0,0,9.9,0.129,46,219.0,348.587,392.884,208.649,202.284,0.0
4.102,7.332,33.1,47.8,1.019,1.147,0.615,0.597,2500.07,9.1,6,341.0,0,34,194,0,357.0,113,0,0,34,79,28,0,163,65,0,0,31,34,0,0,178,0,0,10.0,0.123,44,225.0,347.602,390.97,209.882,203.735,0.0
4.0,7.34,32.2,47.9,1.021,1.149,0.611,0.595,2481.03,9.5,0,338.0,0,29,191,0,353.0,109,0,0,29,80,29,0,162,67,0,0,32,35,0,0,176,0,0,10.4,0.127,45,220.0,345.147,388.263,206.581,200.945,0.0
4.0,7.389,32.3,47.6,1.022,1.148,0.612,0.596,2467.98,9.3,0,334.0,0,29,190,0,349.0,108,0,0,29,79,29,0,159,67,0,0,31,36,0,0,175,0,0,10.8,0.126,44,219.0,341.489,383.559,204.268,199.111,0.0
