pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
9.569,9.642,46.3,39.0,1.016,1.102,0.746,0.701,395.32,0.0,17,41,0,17,27,0,43,19,2,0,16,3,0,0,16,6,3,0,0,3,0,1,25,0,2,7.3,0.116,5,35.5,41.658,45.173,30.58,28.728,4.9
8.635,10.535,50.0,33.3,1.025,1.093,0.779,0.741,379.27,0.0,17,36,0,18,26,0,38,18,2,0,17,1,1,0,12,6,3,0,0,3,0,1,24,0,2,8.3,0.105,4,35.5,36.891,39.343,28.057,26.674,5.6
5.824,9.185,45.8,39.0,1.013,1.115,0.727,0.691,541.89,6.8,23,59,0,24,40,0,63,27,3,0,21,6,1,0,23,9,3,0,4,2,0,0,36,0,3,3.4,0.063,4,52.5,59.753,65.811,42.881,40.792,5.1
7.638,6.147,39.7,55.2,0.985,1.125,0.63,0.579,356.55,0.0,6,58,0,7,29,0,61,23,0,0,7,16,1,0,32,3,0,0,0,3,0,0,26,0,0,5.2,0.066,4,33.0,57.12,65.271,36.546,33.573,0.0
6.893,5.975,40.4,56.1,0.979,1.124,0.633,0.576,340.55,0.0,6,57,0,7,28,0,60,23,0,0,8,15,1,0,32,2,0,0,0,2,0,0,25,0,0,3.5,0.067,4,32.0,55.792,64.062,36.091,32.858,0.0
6.699,5.91,40.0,56.7,0.978,1.125,0.631,0.573,354.58,0.0,6,60,0,7,29,0,63,24,0,0,8,16,1,0,34,2,0,0,0,2,0,0,26,0,0,3.3,0.063,4,33.0,58.676,67.477,37.853,34.385,0.0
6.301,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
6.149,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
6.0,5.771,34.9,58.7,0.984,1.137,0.604,0.55,363.6,1.6,0,63,0,5,25,0,62,22,0,0,9,13,5,0,37,4,0,0,1,3,0,0,26,0,0,4.8,0.258,16,30.0,61.989,71.6,38.074,34.648,0.0
6.26,5.979,34.8,57.6,0.991,1.135,0.602,0.554,394.61,0.0,0,66,0,5,27,0,65,23,0,0,9,14,5,0,38,5,0,0,0,5,0,0,28,0,0,7.6,0.277,18,32.0,65.425,74.936,39.739,36.583,0.0
