pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.444,5.774,35.3,58.8,0.985,1.134,0.604,0.55,392.64,0.0,0,68,0,1,31,0,71,24,0,0,1,23,1,0,40,4,0,0,0,4,0,0,28,0,0,5.9,0.056,4,32.0,66.981,77.142,41.046,37.395,0.0
6.0,6.137,31.6,56.6,0.996,1.147,0.595,0.552,1202.84,5.6,0,196,0,12,85,0,196,62,0,0,13,49,12,0,111,23,0,0,11,12,0,0,85,0,0,6.1,0.077,15,97.0,195.227,224.754,116.587,108.153,0.0
5.066,6.598,37.8,52.2,0.997,1.132,0.628,0.588,593.84,3.3,11,90,0,13,48,0,95,34,0,0,11,23,2,0,47,9,0,0,3,6,0,0,43,0,0,6.7,0.084,8,55.5,89.708,101.886,56.495,52.943,0.0
6.523,6.289,36.0,54.7,0.992,1.136,0.617,0.572,471.71,4.0,5,75,0,7,38,0,79,27,0,0,5,22,2,0,41,7,0,0,3,4,0,0,34,0,0,5.3,0.076,6,42.5,74.403,85.221,46.302,42.933,0.0
6.523,6.493,38.2,52.8,0.993,1.131,0.63,0.587,577.84,3.4,11,89,0,13,47,0,94,34,0,0,11,23,2,0,47,8,0,0,3,5,0,0,42,0,0,5.6,0.085,8,54.5,88.381,100.676,56.04,52.228,0.0
6.658,6.537,37.3,52.7,0.996,1.133,0.625,0.585,719.03,3.6,11,110,0,14,58,0,116,41,0,0,12,29,3,0,58,11,0,0,4,7,0,0,52,0,0,6.4,0.103,12,66.5,109.556,124.669,68.762,64.313,0.0
4.201,6.673,41.4,50.9,0.991,1.124,0.647,0.604,774.1,2.6,22,116,0,25,64,0,123,48,0,0,22,26,3,0,59,9,0,0,3,6,0,0,57,0,0,5.2,0.106,13,78.0,115.01,130.377,75.063,70.103,0.0
6.699,6.29,35.4,54.9,0.994,1.137,0.613,0.57,515.77,3.7,5,82,0,7,41,0,86,29,0,0,5,24,2,0,45,8,0,0,3,5,0,0,37,0,0,6.1,0.093,8,45.5,81.498,93.261,50.279,46.701,0.0
6.155,6.17,35.8,55.6,0.99,1.136,0.615,0.568,499.77,3.7,5,81,0,7,40,0,85,29,0,0,5,24,2,0,45,7,0,0,3,4,0,0,36,0,0,4.9,0.094,8,44.5,80.17,92.052,49.824,45.986,0.0
5.796,6.158,36.5,55.4,0.988,1.135,0.62,0.571,455.71,4.1,5,74,0,7,37,0,78,27,0,0,5,22,2,0,41,6,0,0,3,3,0,0,33,0,0,4.1,0.077,6,41.5,73.076,84.012,45.847,42.218,0.0
4.959,6.796,34.4,54.9,0.996,1.135,0.629,0.576,829.09,2.5,6,122,0,10,59,0,126,42,2,0,8,34,4,0,67,13,3,0,3,7,0,1,55,0,2,5.7,0.143,18,66.0,121.479,138.47,76.688,70.294,1.6
5.208,6.447,32.5,56.3,0.999,1.138,0.607,0.56,515.79,1.3,0,80,0,3,38,0,83,26,0,0,1,25,3,0,45,9,1,0,1,7,0,1,35,0,0,8.8,0.084,7,41.0,79.909,91.019,48.586,44.802,0.0
5.26,6.484,40.0,52.5,0.99,1.127,0.638,0.593,259.38,2.5,11,40,0,11,20,0,41,16,0,0,10,6,0,0,21,3,0,0,1,2,0,0,19,0,0,5.0,0.146,6,25.5,39.592,45.069,25.529,23.719,0.0
4.824,10.337,37.5,34.4,1.052,1.124,0.706,0.696,330.77,6.3,11,32,0,14,22,0,33,12,1,0,11,1,3,0,11,9,2,0,2,5,0,1,21,0,1,15.6,0.152,5,30.5,33.658,35.984,22.597,22.265,3.1
5.469,6.753,41.0,50.4,0.994,1.125,0.645,0.605,790.1,2.6,22,117,0,25,65,0,124,48,0,0,22,26,3,0,59,10,0,0,3,7,0,0,58,0,0,6.0,0.105,13,79.0,116.337,131.586,75.518,70.818,0.0
6.523,6.385,38.6,53.4,0.989,1.13,0.632,0.585,561.84,3.4,11,88,0,13,46,0,93,34,0,0,11,23,2,0,47,7,0,0,3,4,0,0,41,0,0,4.5,0.086,8,53.5,87.054,99.467,55.586,51.513,0.0
5.215,6.484,40.0,52.5,0.99,1.127,0.638,0.593,259.38,2.5,11,40,0,11,20,0,41,16,0,0,10,6,0,0,21,3,0,0,1,2,0,0,19,0,0,5.0,0.146,6,25.5,39.592,45.069,25.529,23.719,0.0
5.137,17.262,43.5,21.7,1.077,1.091,0.839,0.811,794.04,0.0,18,46,0,23,39,4,49,20,0,0,19,1,5,0,10,16,6,0,0,10,0,2,36,0,4,21.7,0.082,4,53.0,49.527,50.207,38.579,37.311,8.7
