pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.523,6.232,42.2,53.3,0.976,1.124,0.653,0.596,280.45,4.4,12,45,0,12,23,0,47,19,0,0,12,7,0,0,24,2,0,0,2,0,0,0,21,0,0,0.0,0.085,4,29.0,43.923,50.564,29.387,26.838,0.0
4.523,6.539,35.3,52.9,0.998,1.139,0.618,0.579,333.48,5.9,6,51,0,8,25,0,52,18,0,0,8,10,2,0,27,6,0,0,3,3,0,0,24,0,0,5.9,0.135,7,30.0,50.891,58.106,31.517,29.53,0.0
4.523,6.441,36.2,53.4,0.994,1.137,0.621,0.579,373.55,5.2,6,58,0,8,29,0,60,21,0,0,8,13,2,0,31,6,0,0,3,3,0,0,27,0,0,5.2,0.083,5,34.0,57.658,65.936,36.04,33.584,0.0
5.0,6.751,36.2,51.7,1.003,1.143,0.62,0.586,391.54,5.2,6,58,0,8,30,0,60,21,0,0,8,13,2,1,30,7,0,0,3,3,0,0,28,0,1,5.2,0.083,5,35.0,58.17,66.276,35.978,33.967,1.7
5.0,6.537,36.4,52.7,0.996,1.137,0.623,0.583,359.52,5.5,6,55,0,8,28,0,57,20,0,0,8,12,2,0,29,6,0,0,3,3,0,0,26,0,0,5.5,0.088,5,33.0,54.774,62.521,34.279,32.057,0.0
5.0,6.864,36.4,50.9,1.005,1.143,0.622,0.59,377.51,5.5,6,55,0,8,29,0,57,20,0,0,8,12,2,1,28,7,0,0,3,3,0,0,27,0,1,5.5,0.088,5,34.0,55.287,62.86,34.216,32.44,1.8
5.0,6.603,35.6,52.5,1.0,1.138,0.619,0.581,389.55,5.1,6,59,0,8,30,0,61,21,0,0,8,13,2,0,31,7,0,0,3,4,0,0,28,0,0,6.8,0.098,6,35.0,58.985,67.145,36.495,34.299,0.0
5.0,7.191,36.4,49.1,1.015,1.149,0.621,0.597,395.5,5.5,6,55,0,8,30,0,57,20,0,0,8,12,2,2,27,8,0,0,3,3,0,0,28,0,2,5.5,0.088,5,35.0,55.8,63.2,34.154,32.824,3.6
5.0,6.441,36.2,53.4,0.994,1.137,0.621,0.579,373.55,5.2,6,58,0,8,29,0,60,21,0,0,8,13,2,0,31,6,0,0,3,3,0,0,27,0,0,5.2,0.083,5,34.0,57.658,65.936,36.04,33.584,0.0
5.0,5.993,32.8,57.4,0.991,1.144,0.599,0.551,365.58,4.9,0,61,0,2,28,0,63,20,0,0,2,18,2,0,35,6,0,0,3,3,0,0,26,0,0,4.9,0.079,5,30.0,60.425,69.766,36.563,33.637,0.0
5.0,7.03,34.6,51.9,0.999,1.135,0.638,0.591,365.55,5.8,5,52,0,7,27,0,54,18,0,0,6,12,2,0,27,7,1,0,3,3,0,1,25,0,0,5.8,0.093,5,31.5,51.967,59.026,33.165,30.717,0.0
5.0,6.603,35.6,52.5,1.0,1.138,0.619,0.581,389.55,5.1,6,59,0,8,30,0,61,21,0,0,8,13,2,0,31,7,0,0,3,4,0,0,28,0,0,6.8,0.098,6,35.0,58.985,67.145,36.495,34.299,0.0
5.0,7.163,36.4,50.9,1.002,1.136,0.639,0.598,393.96,5.5,6,55,0,8,29,0,57,20,1,0,8,12,2,0,28,7,1,0,3,3,0,0,27,0,1,5.5,0.088,5,34.0,55.098,62.465,35.137,32.885,1.8
5.0,6.061,32.8,56.9,0.992,1.144,0.6,0.554,351.55,5.2,0,58,0,2,27,0,60,19,0,0,2,17,2,0,33,6,0,0,3,3,0,0,25,0,0,5.2,0.083,5,29.0,57.541,66.351,34.802,32.111,0.0
4.523,9.128,42.1,39.5,1.011,1.12,0.725,0.684,346.87,10.5,16,38,0,17,25,0,40,16,1,0,13,3,1,0,15,7,2,0,4,1,0,1,23,0,1,2.6,0.075,3,34.0,38.436,42.558,27.551,25.976,2.6
9.347,6.937,41.8,49.1,0.998,1.122,0.649,0.613,381.51,1.8,12,55,0,14,30,0,57,23,0,0,15,8,2,0,27,5,0,0,1,4,0,0,28,0,0,7.3,0.14,8,38.0,54.898,61.734,35.722,33.729,0.0
4.523,8.964,39.4,42.4,1.01,1.123,0.714,0.665,295.82,9.1,10,33,0,11,21,0,35,13,1,0,8,5,1,0,14,6,2,0,3,1,0,1,19,0,1,3.0,0.057,2,27.0,33.334,37.06,23.546,21.954,3.0
5.0,6.816,40.3,50.0,0.994,1.135,0.646,0.606,422.6,6.5,12,62,0,13,35,0,66,25,0,0,13,12,1,1,31,6,0,0,4,1,0,0,31,0,1,1.6,0.061,4,42.0,61.618,70.355,40.074,37.559,1.6
5.0,6.525,40.9,51.5,0.985,1.128,0.65,0.602,430.65,6.1,12,66,0,13,37,0,71,27,0,0,13,14,1,0,34,5,0,0,4,1,0,0,32,0,0,1.5,0.056,4,44.0,64.989,74.431,42.898,39.702,0.0
5.0,7.518,35.1,47.4,1.025,1.159,0.616,0.6,428.51,7.0,6,57,0,8,32,0,59,20,0,0,7,13,2,3,27,10,0,0,4,3,0,0,30,0,3,5.3,0.085,5,37.0,58.414,66.038,35.097,34.228,5.3
5.119,7.153,40.4,50.0,0.992,1.128,0.663,0.614,371.95,5.8,12,52,0,13,28,0,54,21,1,0,13,8,1,0,26,5,1,0,3,1,0,0,26,0,1,1.9,0.111,6,35.0,51.56,58.631,34.466,31.928,1.9
5.959,6.618,36.4,54.5,0.988,1.136,0.636,0.581,363.98,5.5,6,55,0,7,27,0,57,20,1,0,7,13,1,0,30,5,1,0,3,1,0,0,25,0,1,1.8,0.105,6,31.0,54.327,62.461,34.989,31.982,1.8
4.0,6.581,46.4,50.0,0.977,1.114,0.677,0.623,368.56,3.6,18,56,0,18,32,0,60,26,0,0,18,8,0,0,28,2,0,0,2,0,0,0,28,0,0,0.0,0.067,4,41.0,54.69,62.394,37.91,34.891,0.0
5.456,7.187,42.2,46.7,0.998,1.126,0.662,0.627,323.43,6.7,12,45,0,14,27,0,48,19,0,0,12,7,2,0,21,5,0,0,3,2,0,0,24,0,0,4.4,0.042,2,35.0,44.912,50.651,29.779,28.235,0.0
4.886,7.245,41.5,49.1,0.992,1.125,0.669,0.621,383.96,5.7,12,53,0,13,30,0,56,22,1,0,13,9,1,0,26,5,1,0,3,1,0,0,27,0,1,1.9,0.089,5,37.0,52.56,59.631,35.466,32.928,1.9
5.18,6.255,42.9,53.1,0.976,1.122,0.656,0.599,306.49,4.1,12,49,0,12,26,0,52,21,0,0,12,9,0,0,26,2,0,0,2,0,0,0,23,0,0,0.0,0.058,3,32.0,47.807,54.979,32.148,29.364,0.0
5.398,6.343,42.9,52.4,0.977,1.123,0.658,0.603,266.42,4.8,12,42,0,12,22,0,44,18,0,0,12,6,0,0,22,2,0,0,2,0,0,0,20,0,0,0.0,0.068,3,28.0,41.04,47.149,27.625,25.311,0.0
8.745,6.577,38.6,52.3,0.996,1.129,0.631,0.59,289.41,2.3,6,44,0,7,23,0,46,17,0,0,7,10,1,0,23,4,0,0,1,3,0,0,21,0,0,6.8,0.109,5,27.0,43.803,49.694,27.745,25.961,0.0
5.401,6.526,40.3,51.6,0.986,1.129,0.647,0.6,404.61,6.5,12,62,0,13,34,0,66,25,0,0,13,12,1,0,32,5,0,0,4,1,0,0,30,0,0,1.6,0.061,4,41.0,61.105,70.015,40.137,37.176,0.0
5.678,6.692,43.2,50.0,0.986,1.122,0.661,0.614,294.43,4.5,12,44,0,12,25,0,47,19,0,0,12,7,0,0,22,3,0,0,2,1,0,0,22,0,0,2.3,0.021,1,31.0,43.367,49.358,29.08,27.026,0.0
5.721,6.61,45.0,50.0,0.979,1.118,0.672,0.62,264.4,5.0,12,40,0,12,23,0,43,18,0,0,12,6,0,0,20,2,0,0,2,0,0,0,20,0,0,0.0,0.0,0,29.0,39.156,44.733,26.864,24.784,0.0
6.066,6.61,45.0,50.0,0.979,1.118,0.672,0.62,264.4,5.0,12,40,0,12,23,0,43,18,0,0,12,6,0,0,20,2,0,0,2,0,0,0,20,0,0,0.0,0.023,1,29.0,39.156,44.733,26.864,24.784,0.0
5.252,6.563,42.6,51.1,0.984,1.123,0.656,0.607,308.46,4.3,12,47,0,12,26,0,50,20,0,0,12,8,0,0,24,3,0,0,2,1,0,0,23,0,0,2.1,0.04,2,32.0,46.251,52.773,30.841,28.552,0.0
5.398,6.521,42.2,51.1,0.981,1.125,0.658,0.607,293.45,6.7,12,45,0,12,25,0,48,19,0,0,12,7,0,0,23,3,0,0,3,0,0,0,22,0,0,0.0,0.021,1,31.0,44.141,50.647,29.631,27.332,0.0
6.046,7.276,44.2,48.8,0.985,1.118,0.686,0.631,312.87,4.7,12,43,0,12,25,0,46,19,1,0,12,7,0,0,21,3,1,0,2,0,0,0,22,0,1,0.0,0.022,1,31.0,42.363,48.093,29.483,27.138,2.3
4.745,6.164,42.3,53.8,0.975,1.123,0.652,0.594,320.52,3.8,12,52,0,12,27,0,55,22,0,0,12,10,0,0,28,2,0,0,2,0,0,0,24,0,0,0.0,0.073,4,33.0,50.69,58.394,33.91,30.891,0.0
5.921,6.232,42.2,53.3,0.976,1.124,0.653,0.596,280.45,4.4,12,45,0,12,23,0,47,19,0,0,12,7,0,0,24,2,0,0,2,0,0,0,21,0,0,0.0,0.064,3,29.0,43.923,50.564,29.387,26.838,0.0
4.0,6.689,47.2,49.1,0.977,1.113,0.682,0.63,354.53,3.8,18,53,0,18,31,0,57,25,0,0,18,7,0,0,26,2,0,0,2,0,0,0,27,0,0,0.0,0.053,3,40.0,51.807,58.979,36.148,33.364,0.0
4.347,7.839,40.4,42.6,1.017,1.131,0.658,0.642,368.43,8.5,12,47,0,16,30,0,50,19,0,0,12,7,4,0,20,8,0,0,4,4,0,0,27,0,0,8.5,0.06,3,40.0,47.785,53.152,30.932,30.159,0.0
5.155,6.343,42.9,52.4,0.977,1.123,0.658,0.603,266.42,4.8,12,42,0,12,22,0,44,18,0,0,12,6,0,0,22,2,0,0,2,0,0,0,20,0,0,0.0,0.091,4,28.0,41.04,47.149,27.625,25.311,0.0
6.627,6.475,44.2,51.2,0.978,1.12,0.666,0.612,278.43,4.7,12,43,0,12,24,0,46,19,0,0,12,7,0,0,22,2,0,0,2,0,0,0,21,0,0,0.0,0.022,1,30.0,42.04,48.149,28.625,26.311,0.0
4.699,6.01,41.4,55.2,0.973,1.125,0.645,0.585,348.58,3.4,12,58,0,12,29,0,61,24,0,0,12,12,0,0,32,2,0,0,2,0,0,0,26,0,0,0.0,0.098,6,35.0,56.458,65.225,37.432,33.945,0.0
5.393,6.472,43.6,51.3,0.978,1.121,0.663,0.61,252.39,5.1,12,39,0,12,21,0,41,17,0,0,12,5,0,0,20,2,0,0,2,0,0,0,19,0,0,0.0,0.073,3,27.0,38.156,43.733,25.864,23.784,0.0
5.886,6.358,43.5,52.2,0.977,1.121,0.661,0.605,292.46,4.3,12,46,0,12,25,0,49,20,0,0,12,8,0,0,24,2,0,0,2,0,0,0,22,0,0,0.0,0.041,2,31.0,44.923,51.564,30.387,27.838,0.0
