pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.5,8.778,48.8,37.2,1.009,1.113,0.73,0.699,377.47,7.0,23,43.0,0,24,30,0,46.0,21,0,0,20,1,1,1,16,6,1,0,3,1,0,1,27,0,1,2.3,0.087,4,42.5,43.407,47.87,31.387,30.037,2.3
4.0,9.372,45.0,37.5,1.019,1.11,0.73,0.697,374.87,5.0,18,40.0,0,20,27,0,42.0,18,1,0,16,2,2,0,15,7,2,0,2,3,0,1,25,0,1,7.5,0.095,4,38.0,40.771,44.395,29.21,27.889,2.5
4.0,9.294,46.2,38.5,1.018,1.106,0.736,0.695,362.47,0.0,17,39.0,0,19,26,0,41.0,18,0,0,16,2,2,1,15,6,2,0,0,3,0,2,24,0,1,7.7,0.098,4,36.5,39.716,43.13,28.688,27.116,2.6
5.523,7.172,44.2,46.5,0.996,1.12,0.669,0.633,308.41,4.7,12,43.0,0,14,25,0,45.0,19,0,0,14,5,2,0,20,4,0,0,2,2,0,0,23,0,0,4.7,0.111,5,33.0,42.811,48.152,28.773,27.214,0.0
7.387,7.568,44.1,44.1,1.008,1.119,0.668,0.643,257.31,2.9,11,34.0,0,13,20,0,35.0,15,0,0,12,3,2,0,15,4,0,0,1,3,0,0,19,0,0,8.8,0.114,4,27.5,34.269,38.033,22.699,21.853,0.0
4.0,7.725,38.1,47.6,1.013,1.122,0.656,0.62,324.43,0.0,6,42.0,0,10,23,0,43.0,16,0,0,9,7,4,0,20,6,1,0,0,5,0,1,22,0,0,11.9,0.093,4,30.0,42.549,47.119,27.534,26.029,0.0
4.0,9.279,45.9,32.4,1.04,1.151,0.693,0.7,343.34,13.5,17,37.0,0,19,27,0,39.0,17,0,0,15,2,2,3,12,8,0,0,5,0,0,0,25,0,3,0.0,0.077,3,37.5,38.465,42.587,25.648,25.891,8.1
4.31,9.693,41.5,34.1,1.051,1.146,0.687,0.689,397.41,7.3,17,41.0,0,19,29,0,43.0,17,0,0,14,3,2,3,14,10,1,0,3,3,0,1,27,0,3,7.3,0.093,4,39.5,43.087,46.969,28.171,28.233,7.3
4.0,8.558,42.9,40.5,1.021,1.114,0.691,0.667,359.43,2.4,12,42.0,0,16,27,0,44.0,18,0,0,14,4,4,0,17,7,1,0,1,5,0,1,25,0,0,11.9,0.091,4,37.0,42.884,46.787,29.017,27.997,0.0
5.0,9.173,44.2,37.2,1.039,1.125,0.689,0.681,394.42,0.0,12,43.0,0,16,29,0,45.0,19,0,0,15,4,4,2,16,8,1,0,0,5,0,1,27,0,2,11.6,0.089,4,39.0,44.691,48.383,29.648,29.269,4.7
