pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.125,9.326,17.9,46.4,1.055,1.154,0.639,0.591,261.13,3.6,0,28,0,3,14,0,27,5,0,0,1,4,3,0,13,10,2,0,1,7,2,0,15,0,0,25.0,0.222,6,17.0,29.527,32.318,17.881,16.56,0.0
7.495,6.676,38.9,51.9,1.0,1.127,0.628,0.592,360.49,0.0,0,54,0,4,29,0,57,21,0,0,6,15,4,0,28,5,0,0,0,5,0,0,26,0,0,9.3,0.035,2,33.0,54.007,60.86,33.932,31.949,0.0
7.18,6.912,43.1,49.0,0.993,1.128,0.658,0.617,352.49,3.9,11,51,0,13,29,0,54,22,0,0,13,9,2,1,25,4,0,0,2,1,0,0,26,0,1,2.0,0.074,4,36.5,50.647,57.528,33.54,31.463,2.0
7.848,7.566,44.4,46.3,0.995,1.119,0.689,0.642,408.58,3.7,16,54,0,17,33,0,58,24,0,0,15,9,1,1,25,5,1,0,2,1,0,1,29,0,1,1.9,0.052,3,42.0,53.723,60.448,37.188,34.65,1.9
6.071,6.383,34.6,54.2,0.996,1.141,0.613,0.571,683.01,5.6,11,107,0,15,51,0,109,37,0,0,13,24,4,0,58,12,0,0,6,6,0,0,49,0,0,5.6,0.174,19,60.5,106.548,122.041,65.558,61.114,0.0
6.889,7.378,45.6,45.6,1.001,1.128,0.671,0.638,420.54,3.5,17,57,0,18,35,0,61,26,0,0,17,9,1,2,26,5,0,0,2,1,0,0,31,0,2,1.8,0.049,3,44.5,57.043,64.283,38.239,36.373,3.5
6.741,6.81,42.0,50.0,0.993,1.131,0.651,0.609,340.48,4.0,11,50,0,12,28,0,53,21,0,0,11,10,1,1,25,4,0,0,2,1,0,0,25,0,1,2.0,0.038,2,34.5,49.647,56.528,32.54,30.463,2.0
7.18,6.676,42.1,50.9,0.99,1.129,0.65,0.606,380.55,3.5,11,57,0,12,32,0,61,24,0,0,11,13,1,1,29,4,0,0,2,1,0,0,28,0,1,1.8,0.082,5,38.5,56.414,64.359,37.063,34.516,1.8
7.27,7.378,45.6,45.6,1.001,1.128,0.671,0.638,420.54,3.5,17,57,0,18,35,0,61,26,0,0,17,9,1,2,26,5,0,0,2,1,0,0,31,0,2,1.8,0.066,4,44.5,57.043,64.283,38.239,36.373,3.5
7.424,7.378,45.6,45.6,1.001,1.128,0.671,0.638,420.54,3.5,17,57,0,18,35,0,61,26,0,0,17,9,1,2,26,5,0,0,2,1,0,0,31,0,2,1.8,0.049,3,44.5,57.043,64.283,38.239,36.373,3.5
