pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.0,9.132,45.8,41.7,1.003,1.114,0.711,0.672,438.35,6.3,22,48,0,22,31,1,51,22,0,0,18,4,0,0,20,6,1,0,3,2,0,0,28,0,1,4.2,0.137,7,42.0,48.142,53.492,34.131,32.26,2.1
5.0,9.113,47.9,43.8,0.986,1.102,0.742,0.678,437.43,4.2,22,48,0,22,30,1,51,23,0,0,19,4,0,0,21,4,2,0,2,0,0,1,27,0,1,0.0,0.118,6,41.0,47.345,52.91,35.625,32.523,2.1
5.0,10.174,48.9,40.0,0.995,1.099,0.772,0.707,457.84,4.4,22,45,0,22,30,1,48,22,1,0,19,3,0,0,18,5,3,0,2,0,0,1,27,0,2,0.0,0.125,6,41.0,44.785,49.439,34.722,31.824,4.4
5.027,8.99,46.2,44.2,0.991,1.106,0.728,0.669,467.46,3.8,22,52,0,22,32,1,55,24,0,0,19,5,0,0,23,5,2,0,2,1,0,1,29,0,1,1.9,0.145,8,43.0,51.556,57.535,37.841,34.765,1.9
5.0,10.355,46.9,36.7,1.025,1.125,0.732,0.702,507.4,4.1,22,49,0,22,34,1,52,23,0,0,19,4,0,3,18,8,2,0,2,1,0,1,31,0,4,2.0,0.135,7,45.0,50.211,55.139,35.892,34.388,8.2
5.0,9.738,47.9,39.6,1.002,1.102,0.745,0.696,467.41,4.2,22,48,0,23,32,1,51,23,0,0,20,3,1,0,19,6,2,0,2,2,0,1,29,0,1,4.2,0.137,7,44.0,48.116,52.914,35.773,33.426,2.1
5.0,9.409,48.9,42.2,0.988,1.1,0.753,0.689,423.4,4.4,22,45,0,22,29,1,48,22,0,0,19,3,0,0,19,4,2,0,2,0,0,1,26,0,1,0.0,0.125,6,40.0,44.462,49.495,33.864,30.996,2.2
6.553,9.552,47.8,41.3,0.995,1.102,0.746,0.689,439.4,4.3,22,46,0,22,30,1,49,22,0,0,19,3,0,0,19,5,2,0,2,1,0,1,27,0,1,2.2,0.122,6,41.0,45.789,50.704,34.319,31.711,2.2
5.0,9.254,46.9,42.9,0.993,1.104,0.736,0.678,453.43,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,2,0,2,1,0,1,28,0,1,2.0,0.135,7,42.0,48.672,54.12,36.08,33.238,2.0
5.796,9.552,47.8,41.3,0.995,1.102,0.746,0.689,439.4,4.3,22,46,0,22,30,1,49,22,0,0,19,3,0,0,19,5,2,0,2,1,0,1,27,0,1,2.2,0.122,6,41.0,45.789,50.704,34.319,31.711,2.2
6.495,9.389,46.0,42.0,1.0,1.107,0.731,0.679,469.43,4.0,22,50,0,22,32,1,53,23,0,0,19,4,0,0,21,6,2,0,2,2,0,1,29,0,1,4.0,0.132,7,43.0,50.0,55.329,36.534,33.953,2.0
5.0,9.122,45.3,43.4,0.998,1.108,0.723,0.669,483.46,3.8,22,53,0,22,33,1,56,24,0,0,19,5,0,0,23,6,2,0,2,2,0,1,30,0,1,3.8,0.143,8,44.0,52.883,58.744,38.296,35.479,1.9
5.0,9.389,46.0,42.0,1.0,1.107,0.731,0.679,469.43,4.0,22,50,0,22,32,1,53,23,0,0,19,4,0,0,21,6,2,0,2,2,0,1,29,0,1,4.0,0.132,7,43.0,50.0,55.329,36.534,33.953,2.0
5.0,9.689,46.8,40.4,1.002,1.105,0.74,0.69,455.4,4.3,22,47,0,22,31,1,50,22,0,0,19,3,0,0,19,6,2,0,2,2,0,1,28,0,1,4.3,0.12,6,42.0,47.116,51.914,34.773,32.426,2.1
6.602,5.646,35.1,59.7,0.982,1.135,0.602,0.545,434.73,0.0,0,77,0,1,34,0,80,27,0,0,1,26,1,0,46,4,0,0,0,4,0,0,31,0,0,5.2,0.063,5,35.0,75.632,87.387,46.33,41.976,0.0
5.0,7.837,47.8,43.5,0.99,1.106,0.717,0.667,360.51,4.3,22,46,0,22,29,0,49,22,0,0,19,3,0,0,20,4,1,0,2,1,0,1,26,0,0,2.2,0.122,6,40.0,45.56,50.863,32.966,30.686,0.0
5.409,7.644,46.9,44.9,0.989,1.108,0.709,0.657,374.54,4.1,22,49,0,22,30,0,52,23,0,0,19,4,0,0,22,4,1,0,2,1,0,1,27,0,0,2.0,0.115,6,41.0,48.443,54.278,34.728,32.213,0.0
5.071,7.811,46.0,44.0,0.995,1.11,0.704,0.659,390.54,4.0,22,50,0,22,31,0,53,23,0,0,19,4,0,0,22,5,1,0,2,2,0,1,28,0,0,4.0,0.132,7,42.0,49.771,55.487,35.182,32.928,0.0
5.367,8.586,47.8,41.3,0.997,1.104,0.735,0.685,394.95,4.3,22,46,0,22,30,0,49,22,1,0,19,3,0,0,19,5,2,0,2,1,0,1,27,0,1,2.2,0.122,6,41.0,45.883,50.807,33.824,31.513,2.2
5.432,8.347,46.9,42.9,0.995,1.107,0.726,0.674,408.98,4.1,22,49,0,22,31,0,52,23,1,0,19,4,0,0,21,5,2,0,2,1,0,1,28,0,1,2.0,0.135,7,42.0,48.767,54.222,35.586,33.04,2.0
5.495,9.254,46.9,42.9,0.993,1.104,0.736,0.678,453.43,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,2,0,2,1,0,1,28,0,1,2.0,0.135,7,42.0,48.672,54.12,36.08,33.238,2.0
4.886,9.254,46.9,42.9,0.993,1.104,0.736,0.678,453.43,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,2,0,2,1,0,1,28,0,1,2.0,0.135,7,42.0,48.672,54.12,36.08,33.238,2.0
5.337,9.254,46.9,42.9,0.993,1.104,0.736,0.678,453.43,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,2,0,2,1,0,1,28,0,1,2.0,0.135,7,42.0,48.672,54.12,36.08,33.238,2.0
5.215,8.926,46.9,42.9,0.998,1.11,0.712,0.669,437.36,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,1,0,2,2,0,0,28,0,1,4.1,0.135,7,42.0,48.923,54.409,34.887,32.766,2.0
5.398,8.926,46.9,42.9,0.998,1.11,0.712,0.669,437.36,4.1,22,49,0,22,31,1,52,23,0,0,19,4,0,0,21,5,1,0,2,2,0,0,28,0,1,4.1,0.135,7,42.0,48.923,54.409,34.887,32.766,2.0
5.092,8.604,48.1,44.2,0.99,1.108,0.715,0.665,447.4,3.8,23,52,0,23,32,1,55,25,0,0,21,4,0,0,23,4,1,0,2,1,0,0,29,0,1,1.9,0.127,7,43.5,51.48,57.615,37.194,34.578,1.9
5.432,8.792,47.1,43.1,0.994,1.112,0.714,0.668,448.39,5.9,23,51,0,23,32,1,54,24,0,0,20,4,0,0,22,5,1,0,3,1,0,0,29,0,1,2.0,0.13,7,43.5,50.698,56.698,36.438,34.072,2.0
5.301,8.792,47.1,43.1,0.994,1.112,0.714,0.668,448.39,5.9,23,51,0,23,32,1,54,24,0,0,20,4,0,0,22,5,1,0,3,1,0,0,29,0,1,2.0,0.13,7,43.5,50.698,56.698,36.438,34.072,2.0
5.0,8.931,46.2,42.3,1.0,1.114,0.709,0.669,464.39,5.8,23,52,0,23,33,1,55,24,0,0,20,4,0,0,22,6,1,0,3,2,0,0,30,0,1,3.8,0.145,8,44.5,52.025,57.907,36.892,34.787,1.9
5.0,9.467,45.8,41.7,0.998,1.108,0.736,0.682,454.42,6.3,22,48,0,22,31,1,51,22,0,0,18,4,0,0,20,6,2,0,3,1,0,1,28,0,1,2.1,0.137,7,42.0,47.891,53.203,35.324,32.733,2.1
