pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.529,7.388,34.5,48.3,1.028,1.136,0.607,0.595,214.24,0.0,0,29,0,2,16,0,30,10,0,0,2,8,2,0,14,5,0,0,0,5,0,0,15,0,0,17.2,0.133,4,18.0,29.822,32.953,17.602,17.262,0.0
5.317,7.133,34.4,50.0,1.022,1.137,0.605,0.587,228.27,0.0,0,32,0,2,17,0,33,11,0,0,2,9,2,0,16,5,0,0,0,5,0,0,16,0,0,15.6,0.152,5,19.0,32.705,36.369,19.364,18.788,0.0
5.703,8.408,40.0,40.0,1.042,1.125,0.643,0.648,168.16,0.0,0,20,0,2,14,0,22,8,0,0,2,6,2,0,8,4,0,0,0,4,0,0,12,0,0,20.0,0.0,0,16.0,20.844,22.498,12.864,12.966,0.0
6.658,6.704,42.4,50.6,0.992,1.121,0.65,0.608,569.8,1.2,22,85,0,24,45,0,88,36,0,0,21,15,2,0,43,6,0,0,1,5,0,0,42,0,0,5.9,0.216,19,58.0,84.294,95.265,55.268,51.658,0.0
4.453,8.583,48.9,36.2,1.024,1.108,0.698,0.692,403.41,2.1,22,47,0,24,33,0,50,23,0,0,21,2,2,0,17,7,0,0,1,6,0,0,30,0,0,12.8,0.14,7,46.0,48.134,52.076,32.824,32.525,0.0
5.886,8.384,47.9,37.5,1.019,1.112,0.695,0.684,402.43,4.2,22,48,0,24,33,0,51,23,0,0,21,2,2,0,18,7,0,0,2,5,0,0,30,0,0,10.4,0.137,7,46.0,48.909,53.365,33.375,32.831,0.0
7.672,7.052,34.0,50.6,1.018,1.146,0.605,0.583,1142.42,3.1,6,162,0,15,83,0,165,55,0,0,15,40,9,3,82,25,0,0,5,17,0,0,80,0,3,10.5,0.194,32,95.0,164.955,185.678,98.024,94.481,1.9
7.488,6.736,36.4,51.9,1.006,1.133,0.617,0.585,1037.38,1.3,12,154,0,20,77,0,157,56,0,0,21,35,8,0,80,18,0,0,2,16,0,0,74,0,0,10.4,0.185,29,91.0,154.901,174.54,94.978,90.025,0.0
8.076,6.905,33.8,51.3,1.013,1.143,0.607,0.581,1063.37,3.9,6,154,0,16,77,0,156,52,0,0,15,37,10,1,79,23,0,0,6,16,0,0,75,0,1,10.4,0.199,31,90.0,156.054,176.042,93.416,89.44,0.6
7.304,7.052,34.0,50.6,1.018,1.146,0.605,0.583,1142.42,3.1,6,162,0,15,83,0,165,55,0,0,15,40,9,3,82,25,0,0,5,17,0,0,80,0,3,10.5,0.194,32,95.0,164.955,185.678,98.024,94.481,1.9
5.327,7.7,34.6,46.2,1.036,1.136,0.609,0.605,200.21,0.0,0,26,0,2,15,0,27,9,0,0,2,7,2,0,12,5,0,0,0,5,0,0,14,0,0,19.2,0.111,3,17.0,26.938,29.538,15.841,15.735,0.0
5.301,6.441,35.2,54.4,1.002,1.135,0.606,0.57,805.12,0.0,0,125,0,4,63,0,131,44,0,0,7,37,4,0,68,13,0,0,0,13,0,0,57,0,0,10.4,0.076,10,67.0,125.297,141.839,75.796,71.204,0.0
8.097,6.736,36.4,51.9,1.006,1.133,0.617,0.585,1037.38,1.3,12,154,0,20,77,0,157,56,0,0,21,35,8,0,80,18,0,0,2,16,0,0,74,0,0,10.4,0.185,29,91.0,154.901,174.54,94.978,90.025,0.0
8.347,6.383,33.3,55.3,1.005,1.139,0.596,0.56,785.09,0.0,0,123,0,6,56,0,124,41,0,0,7,34,6,0,68,14,0,0,0,14,0,0,55,0,0,11.4,0.185,23,62.0,123.625,140.048,73.251,68.918,0.0
7.708,7.133,33.3,51.2,1.012,1.14,0.619,0.586,1155.57,3.7,6,162,0,16,81,0,164,54,0,0,15,39,10,1,83,25,2,0,6,16,0,2,79,0,1,9.9,0.213,35,94.0,163.974,184.713,100.234,94.868,0.6
8.469,6.862,33.8,51.6,1.012,1.143,0.606,0.579,1077.4,3.8,6,157,0,16,78,0,159,53,0,0,15,38,10,1,81,23,0,0,6,16,0,0,76,0,1,10.2,0.201,32,91.0,158.937,179.458,95.177,90.967,0.6
7.762,6.905,33.8,51.3,1.013,1.143,0.607,0.581,1063.37,3.9,6,154,0,16,77,0,156,52,0,0,15,37,10,1,79,23,0,0,6,16,0,0,75,0,1,10.4,0.199,31,90.0,156.054,176.042,93.416,89.44,0.6
6.301,6.684,33.1,53.6,1.005,1.139,0.611,0.571,1009.32,2.6,5,151,0,13,72,0,153,50,0,1,14,35,7,0,81,20,1,0,4,15,1,0,70,1,0,9.9,0.17,26,83.5,151.752,172.051,92.217,86.277,0.0
7.622,7.133,33.3,51.2,1.012,1.14,0.619,0.586,1155.57,3.7,6,162,0,16,81,0,164,54,0,0,15,39,10,1,83,25,2,0,6,16,0,2,79,0,1,9.9,0.213,35,94.0,163.974,184.713,100.234,94.868,0.6
7.456,6.864,33.8,51.0,1.008,1.143,0.613,0.584,995.33,6.9,6,145,0,19,72,0,146,49,0,0,22,27,13,0,74,22,0,0,10,12,0,0,71,0,0,8.3,0.103,15,88.0,146.221,165.782,88.876,84.649,0.0
5.75,7.547,38.5,46.2,1.023,1.128,0.63,0.616,196.22,0.0,0,26,0,2,16,0,28,10,0,0,2,8,2,0,12,4,0,0,0,4,0,0,14,0,0,15.4,0.0,0,18.0,26.611,29.329,16.386,16.02,0.0
