pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.824,7.433,47.5,44.1,0.996,1.112,0.687,0.653,438.56,3.4,18,59,0,22,36,0,62,28,0,0,24,4,4,0,26,5,0,0,2,3,0,0,33,0,0,5.1,0.129,8,49.0,58.789,65.607,40.512,38.509,0.0
6.638,7.28,33.3,47.9,1.016,1.147,0.619,0.598,349.44,10.4,5,48,0,8,27,0,50,16,0,0,6,10,3,0,23,9,0,0,5,4,0,0,25,0,0,8.3,0.12,6,32.5,48.771,55.066,29.699,28.707,0.0
6.824,6.927,32.7,51.0,1.014,1.145,0.605,0.58,339.44,6.1,0,49,0,4,25,0,50,16,0,0,5,11,4,0,25,8,0,0,3,5,0,0,24,0,0,10.2,0.14,7,29.0,49.662,56.109,29.665,28.433,0.0
7.337,8.78,39.1,39.1,1.029,1.134,0.675,0.663,403.86,10.9,11,46,0,14,31,0,49,18,1,0,12,6,3,0,18,10,1,0,5,4,0,0,28,0,1,8.7,0.082,4,39.5,47.327,52.18,31.034,30.481,2.2
6.495,8.031,39.1,41.3,1.022,1.136,0.656,0.645,369.42,10.9,11,46,0,14,30,0,49,18,0,0,12,6,3,0,19,9,0,0,5,4,0,0,27,0,0,8.7,0.082,4,38.5,47.003,52.236,30.176,29.654,0.0
6.523,7.826,38.8,42.9,1.018,1.136,0.652,0.636,383.45,10.2,11,49,0,14,31,0,52,19,0,0,12,7,3,0,21,9,0,0,5,4,0,0,28,0,0,8.2,0.096,5,39.5,49.887,55.651,31.938,31.181,0.0
6.824,7.221,34.6,48.1,1.013,1.144,0.624,0.601,375.48,9.6,5,52,0,8,30,0,55,18,0,0,6,12,3,0,25,9,0,0,5,4,0,0,27,0,0,7.7,0.091,5,35.5,52.654,59.481,32.461,31.234,0.0
7.377,9.528,39.1,37.0,1.036,1.133,0.693,0.681,438.3,10.9,11,46,0,14,32,0,49,18,2,0,12,6,3,0,17,11,2,0,5,4,0,0,29,0,2,8.7,0.082,4,40.5,47.651,52.124,31.892,31.309,4.3
5.959,8.031,39.1,41.3,1.022,1.136,0.656,0.645,369.42,10.9,11,46,0,14,30,0,49,18,0,0,12,6,3,0,19,9,0,0,5,4,0,0,27,0,0,8.7,0.082,4,38.5,47.003,52.236,30.176,29.654,0.0
5.398,8.78,39.1,39.1,1.029,1.134,0.675,0.663,403.86,10.9,11,46,0,14,31,0,49,18,1,0,12,6,3,0,18,10,1,0,5,4,0,0,28,0,1,8.7,0.082,4,39.5,47.327,52.18,31.034,30.481,2.2
5.886,8.231,37.8,40.0,1.027,1.14,0.654,0.648,370.41,13.3,11,45,0,14,30,0,48,17,0,0,11,6,3,0,18,10,0,0,6,4,0,0,27,0,0,8.9,0.083,4,38.5,46.222,51.319,29.421,29.148,0.0
6.398,6.922,42.5,48.8,0.994,1.123,0.657,0.618,553.76,3.8,18,80,0,22,44,0,83,34,0,0,23,11,4,0,39,7,0,0,3,4,0,0,41,0,0,5.0,0.169,14,57.0,79.519,89.806,52.54,49.406,0.0
6.824,9.774,36.7,36.7,1.053,1.152,0.674,0.67,478.92,8.2,6,49,0,10,33,0,51,18,1,0,11,7,4,3,18,13,2,0,4,4,0,1,31,0,4,8.2,0.078,4,40.0,51.607,56.451,33.012,32.851,8.2
6.602,9.794,40.4,38.3,1.026,1.129,0.692,0.674,460.32,10.6,11,47,0,15,32,1,50,19,0,0,14,5,4,0,18,10,1,0,5,4,0,0,29,0,1,8.5,0.1,5,41.5,48.233,53.077,32.529,31.679,2.1
7.683,10.527,40.4,36.2,1.033,1.128,0.71,0.692,494.76,10.6,11,47,0,15,33,1,50,19,1,0,14,5,4,0,17,11,2,0,5,4,0,0,30,0,2,8.5,0.1,5,42.5,48.556,53.021,33.387,32.507,4.3
5.328,8.148,33.3,41.7,1.034,1.15,0.629,0.628,293.32,13.9,5,36,0,8,23,0,38,12,0,0,6,6,3,0,15,9,0,0,5,4,0,0,21,0,0,11.1,0.079,3,28.5,37.236,41.405,22.654,22.6,0.0
5.602,7.103,45.3,46.9,0.993,1.116,0.672,0.634,454.61,3.1,18,64,0,21,37,0,67,29,0,0,22,7,3,0,30,5,0,0,2,3,0,0,34,0,0,4.7,0.149,10,49.0,63.556,71.438,43.034,40.562,0.0
6.301,6.995,44.8,47.8,0.992,1.117,0.669,0.628,468.64,3.0,18,67,0,21,38,0,70,30,0,0,22,8,3,0,32,5,0,0,2,3,0,0,35,0,0,4.5,0.157,11,50.0,66.44,74.853,44.796,42.089,0.0
6.409,7.104,43.2,47.3,0.997,1.121,0.662,0.626,525.7,4.1,18,74,0,22,42,0,77,32,0,0,23,9,4,0,35,7,0,0,3,4,0,0,39,0,0,5.4,0.156,12,55.0,73.752,82.976,49.017,46.352,0.0
5.328,6.895,44.3,48.6,0.99,1.118,0.665,0.623,482.67,2.9,18,70,0,21,39,0,73,31,0,0,22,9,3,0,34,5,0,0,2,3,0,0,36,0,0,4.3,0.164,12,51.0,69.323,78.268,46.557,43.616,0.0
5.284,7.92,45.2,43.5,1.005,1.116,0.687,0.654,491.02,3.2,18,62,0,21,38,0,65,28,1,0,22,6,3,0,27,7,1,0,2,4,0,0,35,0,1,6.5,0.154,10,50.0,62.323,69.176,42.585,40.578,1.6
4.638,7.501,44.3,44.3,1.004,1.12,0.672,0.643,457.57,4.9,18,61,0,21,37,0,64,27,0,0,21,6,3,0,27,7,0,0,3,4,0,0,34,0,0,6.6,0.156,10,49.0,61.218,68.315,40.972,39.245,0.0
5.013,7.364,45.2,45.2,1.0,1.117,0.673,0.641,456.58,3.2,18,62,0,21,37,0,65,28,0,0,22,6,3,0,28,6,0,0,2,4,0,0,34,0,0,6.5,0.154,10,49.0,62.0,69.232,41.728,39.75,0.0
5.721,7.509,44.8,46.3,0.996,1.116,0.681,0.641,503.08,3.0,18,67,0,21,39,0,70,30,1,0,22,8,3,0,31,6,1,0,2,3,0,0,36,0,1,4.5,0.157,11,51.0,66.763,74.797,45.654,42.917,1.5
6.433,7.116,43.9,47.0,0.995,1.12,0.667,0.63,469.63,4.5,18,66,0,21,38,0,69,29,0,0,21,8,3,0,31,6,0,0,3,3,0,0,35,0,0,4.5,0.159,11,50.0,65.658,73.936,44.04,41.584,0.0
5.201,8.489,33.9,48.2,1.022,1.138,0.633,0.606,475.38,3.6,0,56,0,5,30,1,57,19,0,0,7,12,5,0,27,10,1,0,2,7,0,0,29,0,1,12.5,0.193,11,35.0,57.211,63.702,35.443,33.92,1.8
4.215,8.395,32.8,47.8,1.026,1.141,0.625,0.603,562.47,4.5,0,67,0,6,36,1,68,22,0,0,8,14,6,0,32,13,1,0,3,9,0,0,35,0,1,13.4,0.191,13,42.0,68.734,76.449,41.881,40.425,1.5
5.194,8.089,32.9,49.3,1.021,1.141,0.622,0.596,590.53,4.1,0,73,0,6,38,1,74,24,0,0,8,16,6,0,36,13,1,0,3,9,0,0,37,0,1,12.3,0.203,15,44.0,74.501,83.28,45.404,43.478,1.4
4.131,9.735,39.6,39.6,1.035,1.126,0.675,0.663,467.3,4.2,6,48,0,11,31,1,50,19,0,0,13,6,5,0,19,10,1,0,2,7,0,0,29,0,1,14.6,0.14,7,39.0,49.676,54.041,32.398,31.813,2.1
4.357,9.564,38.5,40.4,1.036,1.128,0.666,0.655,497.33,3.8,6,52,0,11,33,1,54,20,0,0,13,7,5,0,21,11,1,0,2,8,0,0,31,0,1,15.4,0.148,8,41.0,53.887,58.665,34.614,34.054,1.9
4.569,6.763,32.8,52.5,1.012,1.142,0.6,0.573,412.54,3.3,0,61,0,4,30,0,62,20,0,0,5,15,4,0,32,9,0,0,2,7,0,0,29,0,0,11.5,0.194,12,34.0,61.749,69.69,36.614,34.948,0.0
5.167,8.12,33.9,50.0,1.016,1.138,0.628,0.596,503.44,3.2,0,62,0,5,32,1,63,21,0,0,7,14,5,0,31,10,1,0,2,7,0,0,31,0,1,11.3,0.206,13,37.0,62.978,70.532,38.966,36.974,1.6
5.201,8.489,33.9,48.2,1.022,1.138,0.633,0.606,475.38,3.6,0,56,0,5,30,1,57,19,0,0,7,12,5,0,27,10,1,0,2,7,0,0,29,0,1,12.5,0.193,11,35.0,57.211,63.702,35.443,33.92,1.8
4.553,6.576,32.8,53.7,1.008,1.142,0.599,0.567,440.6,3.0,0,67,0,4,32,0,68,22,0,0,5,17,4,0,36,9,0,0,2,7,0,0,31,0,0,10.4,0.206,14,36.0,67.516,76.521,40.137,38.002,0.0
5.62,8.017,47.5,42.4,1.002,1.111,0.701,0.667,473.0,3.4,18,59,0,22,37,0,62,28,1,0,24,4,4,0,25,6,1,0,2,3,0,0,34,0,1,5.1,0.129,8,50.0,59.112,65.551,41.37,39.336,1.7
5.745,7.578,46.6,43.1,1.0,1.115,0.685,0.655,439.55,5.2,18,58,0,22,36,0,61,27,0,0,23,4,4,0,25,6,0,0,3,3,0,0,33,0,0,5.2,0.131,8,49.0,58.007,64.69,39.756,38.003,0.0
4.347,6.804,43.8,49.3,0.989,1.119,0.662,0.618,496.7,2.7,18,73,0,21,40,0,76,32,0,0,22,10,3,0,36,5,0,0,2,3,0,0,37,0,0,4.1,0.171,13,52.0,72.207,81.683,48.319,45.143,0.0
4.347,7.354,46.6,44.8,0.996,1.114,0.681,0.647,426.55,3.4,18,58,0,21,35,0,61,27,0,0,22,5,3,0,26,5,0,0,2,3,0,0,32,0,0,5.2,0.131,8,47.0,57.789,64.607,39.512,37.509,0.0
5.721,7.509,45.5,43.9,1.002,1.117,0.678,0.648,495.62,4.5,18,66,0,23,40,0,69,30,0,0,25,5,5,0,29,7,0,0,3,4,0,0,37,0,0,6.1,0.13,9,54.0,66.101,73.73,44.733,42.772,0.0
4.569,6.763,32.8,52.5,1.012,1.142,0.6,0.573,412.54,3.3,0,61,0,4,30,0,62,20,0,0,5,15,4,0,32,9,0,0,2,7,0,0,29,0,0,11.5,0.194,12,34.0,61.749,69.69,36.614,34.948,0.0
4.26,8.761,32.8,45.9,1.032,1.141,0.629,0.613,534.41,4.9,0,61,0,6,34,1,62,20,0,0,8,12,6,0,28,13,1,0,3,9,0,0,33,0,1,14.8,0.177,11,40.0,62.967,69.619,38.358,37.371,1.6
