pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.301,10.193,22.9,37.5,1.065,1.152,0.67,0.645,489.25,10.4,10,48,0,13,32,0,50,11,0,0,5,6,3,0,18,19,3,0,5,11,3,0,30,0,0,22.9,0.16,8,40.0,51.102,55.288,32.165,30.955,0.0
6.046,10.113,21.7,39.1,1.068,1.15,0.66,0.634,465.22,6.5,0,46,0,6,29,0,47,10,0,0,4,6,6,0,18,18,3,0,3,12,3,0,28,0,0,26.1,0.17,8,35.0,49.109,52.916,30.369,29.154,0.0
6.222,10.005,22.9,39.6,1.067,1.147,0.658,0.633,480.23,4.2,0,48,0,6,30,0,49,11,0,0,4,7,6,0,19,18,3,0,2,13,3,0,29,0,0,27.1,0.163,8,36.0,51.218,55.042,31.579,30.374,0.0
6.0,10.311,22.4,36.7,1.07,1.153,0.666,0.646,505.25,10.2,5,49,0,10,33,0,51,11,0,0,5,6,5,0,18,20,3,0,5,12,3,0,31,0,0,24.5,0.157,8,40.5,52.429,56.497,32.619,31.67,0.0
4.699,8.353,31.3,40.6,1.042,1.156,0.622,0.627,267.28,15.6,0,32,0,5,20,0,33,10,0,0,4,6,5,0,13,9,0,0,5,4,0,0,19,0,0,12.5,0.091,3,25.0,33.353,36.99,19.892,20.073,0.0
4.345,6.402,39.3,53.6,0.992,1.126,0.629,0.585,358.52,0.0,0,56,0,5,28,0,58,22,0,0,8,14,5,0,30,4,0,0,0,4,0,0,26,0,0,7.1,0.052,3,33.0,55.563,63.066,35.239,32.761,0.0
5.0,10.911,20.9,34.9,1.087,1.159,0.664,0.651,469.18,7.0,0,43,0,6,29,0,44,9,0,0,4,5,6,1,15,19,3,0,3,12,3,0,28,0,1,27.9,0.182,8,35.0,46.738,49.84,28.545,28.011,2.3
4.87,10.256,22.2,36.1,1.069,1.158,0.662,0.647,369.2,13.9,10,36,0,12,24,0,37,8,0,0,5,3,2,0,13,15,2,0,5,8,2,0,23,0,0,22.2,0.189,7,31.0,38.495,41.69,23.835,23.307,0.0
5.796,10.956,19.5,34.1,1.081,1.157,0.674,0.656,449.18,12.2,10,41,0,13,28,0,42,8,0,0,5,3,3,0,14,19,3,0,5,11,3,0,27,0,0,26.8,0.214,9,36.0,44.335,47.457,27.642,26.902,0.0
4.481,9.279,25.0,40.9,1.046,1.155,0.657,0.629,408.29,13.6,10,44,0,12,28,0,46,11,0,0,5,6,2,0,18,15,2,0,6,7,2,0,26,0,0,15.9,0.196,9,35.0,46.036,50.809,28.909,27.667,0.0
