pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.62,7.25,37.5,47.3,1.009,1.137,0.638,0.612,812.04,8.0,21,112,0,28,63,0,116,42,0,0,24,18,7,0,53,17,0,0,9,8,0,0,59,0,0,7.1,0.164,19,80.5,112.974,127.294,71.438,68.501,0.0
5.155,6.163,35.5,55.6,0.99,1.137,0.614,0.567,764.18,4.0,12,124,0,15,58,0,127,44,0,0,14,30,3,0,69,11,0,0,5,6,0,0,55,0,0,4.8,0.181,23,67.0,122.748,141.034,76.12,70.253,0.0
5.194,6.078,33.3,56.8,0.993,1.142,0.601,0.555,802.24,3.8,6,132,0,9,60,0,135,44,0,0,9,35,3,0,75,13,0,0,5,8,0,0,57,0,0,6.1,0.178,24,66.0,131.053,150.699,79.314,73.263,0.0
5.041,6.2,35.5,55.4,0.991,1.137,0.615,0.568,750.15,4.1,12,121,0,15,57,0,124,43,0,0,14,29,3,0,67,11,0,0,5,6,0,0,54,0,0,5.0,0.177,22,66.0,119.864,137.619,74.359,68.727,0.0
5.42,6.033,33.6,57.0,0.991,1.141,0.602,0.555,772.21,3.9,6,128,0,9,58,0,131,43,0,0,9,34,3,0,73,12,0,0,5,7,0,0,55,0,0,5.5,0.176,23,64.0,126.843,146.074,77.098,71.022,0.0
5.854,6.855,34.0,53.4,0.997,1.136,0.632,0.582,706.09,4.9,11,103,0,15,51,0,106,35,0,0,11,24,4,0,55,13,2,0,5,6,0,2,48,0,0,5.8,0.16,17,60.5,102.716,116.968,65.086,59.94,0.0
4.0,6.887,37.8,50.0,1.002,1.134,0.633,0.599,619.84,5.6,16,90,0,20,48,0,93,34,0,0,17,17,4,0,45,11,0,0,5,6,0,0,45,0,0,6.7,0.161,15,60.0,90.145,102.052,56.983,53.932,0.0
4.0,7.066,37.5,48.9,1.007,1.135,0.633,0.604,621.81,5.7,16,88,0,20,48,0,91,33,0,0,17,16,4,0,43,12,0,0,5,7,0,0,45,0,0,8.0,0.165,15,60.0,88.589,99.846,55.677,53.12,0.0
4.0,7.052,39.8,48.4,1.002,1.13,0.645,0.612,655.87,5.4,22,93,0,26,51,0,96,37,0,0,23,14,4,0,45,11,0,0,5,6,0,0,48,0,0,6.5,0.188,18,66.0,93.145,105.052,59.983,56.932,0.0
5.357,6.83,36.8,50.5,1.001,1.136,0.629,0.595,648.89,6.3,16,95,0,20,50,0,98,35,0,0,17,18,4,0,48,12,0,0,6,6,0,0,47,0,0,6.3,0.153,15,62.0,95.13,107.965,59.751,56.48,0.0
4.0,6.844,37.1,50.5,1.002,1.135,0.628,0.595,663.9,5.2,16,97,0,20,51,0,100,36,0,0,17,19,4,0,49,12,0,0,5,7,0,0,48,0,0,7.2,0.17,17,63.0,97.239,110.092,60.961,57.7,0.0
6.222,6.34,33.1,55.1,1.0,1.143,0.601,0.562,748.09,4.2,6,118,0,12,53,0,118,39,0,0,12,27,6,0,65,14,0,0,5,9,0,0,53,0,0,7.6,0.212,25,62.0,117.963,134.832,70.961,66.344,0.0
6.056,6.34,33.1,55.1,1.0,1.143,0.601,0.562,748.09,4.2,6,118,0,12,53,0,118,39,0,0,12,27,6,0,65,14,0,0,5,9,0,0,53,0,0,7.6,0.212,25,62.0,117.963,134.832,70.961,66.344,0.0
5.658,6.42,32.8,54.5,1.001,1.144,0.602,0.565,860.24,5.2,5,134,0,11,64,0,137,44,0,0,9,35,6,0,73,17,0,0,7,10,0,0,61,0,0,7.5,0.182,25,72.5,134.144,153.284,80.711,75.682,0.0
6.0,6.795,35.9,51.1,1.004,1.138,0.622,0.589,890.21,5.3,20,131,0,26,67,0,134,47,0,0,22,25,6,0,67,17,0,0,7,10,0,0,64,0,0,7.6,0.187,25,83.0,131.494,149.038,81.427,77.102,0.0
7.097,5.998,32.6,57.6,0.993,1.143,0.595,0.549,551.86,3.3,6,92,0,8,39,0,92,30,0,0,8,22,2,0,53,9,0,0,3,6,0,0,39,0,0,6.5,0.207,19,44.0,91.359,105.131,54.779,50.523,0.0
9.585,6.506,33.1,53.8,1.002,1.144,0.605,0.569,943.34,5.5,11,145,0,17,69,0,147,48,0,0,15,33,6,0,78,19,0,0,8,11,0,0,67,0,0,7.6,0.184,27,80.5,145.341,165.822,87.694,82.472,0.0
7.187,6.902,36.1,50.0,1.003,1.14,0.628,0.596,1090.49,8.2,22,158,0,30,85,0,164,57,0,0,26,31,8,0,79,22,0,0,13,9,0,0,79,0,0,5.7,0.171,28,104.0,158.428,180.064,99.291,94.096,0.0
6.432,7.087,37.4,48.4,1.004,1.137,0.637,0.607,1098.46,8.4,28,155,0,36,86,0,161,58,0,0,32,26,8,0,75,22,0,0,13,9,0,0,80,0,0,5.8,0.18,29,108.0,155.661,176.234,98.768,94.042,0.0
5.896,6.934,37.2,49.7,1.002,1.136,0.633,0.6,1005.36,6.9,23,145,0,31,77,0,149,54,0,0,29,25,8,0,72,19,0,0,10,9,0,0,73,0,0,6.2,0.181,27,96.5,145.355,164.739,91.751,86.978,0.0
5.0,6.956,35.8,49.7,1.004,1.141,0.628,0.596,1050.42,8.6,22,151,0,30,81,0,156,54,0,0,26,28,8,0,75,22,0,0,13,9,0,0,76,0,0,6.0,0.179,28,100.0,151.661,172.234,94.768,90.042,0.0
6.57,6.87,35.8,50.3,1.003,1.14,0.626,0.593,1037.42,7.9,22,151,0,30,79,0,155,54,0,0,26,28,8,0,76,21,0,0,12,9,0,0,75,0,0,6.0,0.187,29,98.0,151.443,172.151,94.524,89.548,0.0
