pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.404,7.317,40.4,46.2,1.004,1.13,0.654,0.625,380.49,7.7,18,52,0,18,30,0,54,21,0,0,16,5,0,0,24,7,0,0,4,3,0,0,28,0,0,5.8,0.167,9,39.0,52.225,58.773,34.0,32.498,0.0
6.266,6.963,38.5,49.2,1.001,1.133,0.638,0.605,452.61,6.2,18,65,0,18,35,0,67,25,0,0,16,9,0,0,32,8,0,0,4,4,0,0,33,0,0,6.2,0.209,14,44.0,65.087,73.644,41.5,39.32,0.0
6.774,7.044,39.7,48.3,1.0,1.131,0.647,0.613,408.55,6.9,18,58,0,18,32,0,60,23,0,0,16,7,0,0,28,7,0,0,4,3,0,0,30,0,0,5.2,0.2,12,41.0,57.992,65.604,37.523,35.552,0.0
6.412,6.873,36.4,50.0,1.0,1.14,0.631,0.597,302.42,9.1,12,44,0,12,23,0,45,16,0,0,10,6,0,0,22,6,0,0,4,2,0,0,22,0,0,4.5,0.156,7,29.0,44.014,50.149,27.784,26.256,0.0
5.296,7.147,41.2,47.1,0.998,1.129,0.658,0.623,364.49,7.8,18,51,0,18,29,0,53,21,0,0,16,5,0,0,24,6,0,0,4,2,0,0,27,0,0,3.9,0.132,7,38.0,50.898,57.564,33.546,31.783,0.0
6.593,7.074,38.7,48.4,1.003,1.133,0.641,0.61,438.58,6.5,18,62,0,18,34,0,64,24,0,0,16,8,0,0,30,8,0,0,4,4,0,0,32,0,0,6.5,0.203,13,43.0,62.203,70.228,39.739,37.793,0.0
5.516,7.116,42.6,46.8,0.993,1.126,0.667,0.629,334.46,8.5,18,47,0,18,27,0,49,20,0,0,16,4,0,0,22,5,0,0,4,1,0,0,25,0,0,2.1,0.143,7,36.0,46.687,52.939,31.33,29.542,0.0
6.268,6.661,37.2,51.2,0.993,1.138,0.636,0.594,286.42,9.3,12,43,0,12,22,0,44,16,0,0,10,6,0,0,22,5,0,0,4,1,0,0,21,0,0,2.3,0.159,7,28.0,42.687,48.939,27.33,25.542,0.0
6.486,6.995,37.7,49.3,1.004,1.134,0.634,0.602,482.64,5.8,18,69,0,18,37,0,71,26,0,0,16,10,0,0,34,9,0,0,4,5,0,0,35,0,0,7.2,0.169,12,46.0,69.298,78.268,43.716,41.562,0.0
6.446,7.173,40.0,47.3,1.002,1.131,0.65,0.619,394.52,7.3,18,55,0,18,31,0,57,22,0,0,16,6,0,0,26,7,0,0,4,3,0,0,29,0,0,5.5,0.175,10,40.0,55.109,62.189,35.762,34.025,0.0
5.935,6.61,36.0,52.0,0.996,1.14,0.626,0.586,330.48,8.0,12,50,0,12,25,0,51,18,0,0,10,8,0,0,26,6,0,0,4,2,0,0,24,0,0,4.0,0.176,9,31.0,49.781,56.979,31.307,29.31,0.0
