pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
9.748,6.58,36.7,53.1,1.003,1.132,0.616,0.58,322.44,0.0,6,49,0,8,23,0,49,18,0,0,8,10,2,0,26,5,0,0,0,5,0,0,23,0,0,10.2,0.224,11,28.0,49.123,55.445,30.171,28.422,0.0
4.043,9.453,40.0,40.0,1.019,1.123,0.72,0.679,425.37,8.9,16,45,0,17,29,0,47,18,2,0,13,5,1,0,18,9,3,0,4,2,0,1,27,0,2,4.4,0.149,7,38.0,45.854,50.542,32.387,30.572,4.4
4.056,6.942,36.2,51.7,0.994,1.133,0.646,0.596,402.62,6.9,6,58,0,8,31,0,61,21,0,0,8,13,2,0,30,7,1,0,4,2,0,1,28,0,0,3.4,0.082,5,36.0,57.625,65.73,37.478,34.551,0.0
4.0,8.344,39.6,41.7,1.018,1.127,0.679,0.653,400.5,8.3,17,48,0,20,30,0,50,19,0,0,16,3,3,0,20,9,1,0,4,4,0,1,28,0,0,8.3,0.14,7,41.5,48.862,54.072,32.58,31.346,0.0
4.335,7.703,33.3,50.0,0.994,1.135,0.677,0.612,323.54,11.9,10,42,0,10,23,0,44,14,0,0,6,8,0,0,21,7,2,0,5,0,0,2,21,0,0,0.0,0.091,4,28.0,41.731,47.653,28.415,25.696,0.0
4.227,7.366,45.2,45.2,1.001,1.116,0.672,0.641,309.39,2.4,12,42,0,13,26,0,45,19,0,0,13,6,1,0,19,4,0,0,1,3,0,0,23,0,0,7.1,0.089,4,33.0,42.036,46.863,28.222,26.907,0.0
5.071,9.13,38.2,41.2,1.019,1.116,0.713,0.668,310.43,5.9,5,34,0,8,22,0,36,13,0,0,7,6,3,0,14,7,2,0,2,3,0,2,20,0,0,8.8,0.111,4,27.5,34.64,37.956,24.239,22.722,0.0
4.0,7.211,40.0,50.0,0.989,1.122,0.674,0.617,288.45,5.0,11,40,0,11,22,0,42,16,0,0,10,6,0,0,20,4,1,0,2,1,0,1,20,0,0,2.5,0.095,4,27.5,39.56,44.863,26.966,24.686,0.0
4.0,7.203,38.5,50.0,0.997,1.126,0.657,0.61,374.55,3.8,12,52,0,14,28,0,54,20,0,0,12,8,2,0,26,6,1,0,2,3,0,1,26,0,0,5.8,0.13,7,36.0,51.865,58.527,34.159,31.696,0.0
6.174,7.501,45.6,43.9,1.0,1.117,0.68,0.649,427.54,5.3,18,57,0,20,36,0,61,26,0,0,20,6,2,0,25,6,0,0,3,3,0,0,32,0,0,5.3,0.082,5,47.0,57.007,63.69,38.756,37.003,0.0
4.344,7.421,38.4,47.9,1.007,1.128,0.652,0.616,541.73,4.1,12,73,0,17,41,0,76,28,0,0,15,13,5,0,35,10,1,0,3,6,0,1,38,0,0,8.2,0.079,6,52.0,73.483,82.315,47.574,44.969,0.0
4.528,9.337,50.0,32.6,1.022,1.103,0.74,0.723,429.48,6.5,17,46,0,22,34,0,49,23,0,1,21,1,4,0,15,8,1,0,3,4,0,1,31,1,0,8.7,0.102,5,48.5,46.993,50.744,34.051,33.271,0.0
