pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.581,9.19,41.8,34.5,1.051,1.153,0.663,0.677,505.47,9.1,17,55,0,20,39,0,58,23,0,0,17,6,3,4,19,13,0,0,5,4,0,0,36,0,4,7.3,0.121,7,50.5,57.821,63.425,36.449,37.241,7.3
5.0,9.756,47.5,35.0,1.024,1.121,0.736,0.713,390.26,7.5,16,40,0,17,30,0,44,19,2,0,15,4,1,1,14,7,2,0,3,1,0,0,26,0,3,2.5,0.0,0,39.0,40.978,44.838,29.455,28.505,7.5
6.886,7.113,37.9,48.3,1.006,1.135,0.638,0.608,412.54,6.9,11,58,0,14,32,0,60,22,0,0,12,10,3,0,28,8,0,0,4,4,0,0,30,0,0,6.9,0.133,8,40.5,58.32,65.813,36.978,35.266,0.0
6.638,7.874,42.4,42.4,1.016,1.131,0.664,0.646,464.54,6.8,17,59,0,20,37,0,62,25,0,0,18,7,3,1,25,9,0,0,4,4,0,0,34,0,1,6.8,0.113,7,48.5,59.949,66.738,39.154,38.123,1.7
7.959,8.062,46.4,41.1,1.019,1.125,0.676,0.66,451.5,1.8,17,56,0,20,36,0,59,26,0,0,20,6,3,2,23,7,0,0,1,4,0,0,33,0,2,7.1,0.102,6,47.5,57.04,62.998,37.835,36.969,3.6
6.387,7.9,45.5,41.8,1.014,1.123,0.675,0.656,434.5,3.6,17,55,0,20,35,0,58,25,0,0,19,6,3,1,23,7,0,0,2,4,0,0,32,0,1,7.3,0.103,6,46.5,55.745,61.741,37.142,36.08,1.8
6.367,7.213,42.9,46.9,1.003,1.12,0.657,0.626,353.45,2.0,11,49,0,14,28,0,51,21,0,0,14,7,3,0,23,5,0,0,1,4,0,0,26,0,0,8.2,0.098,5,36.5,49.131,54.903,32.199,30.675,0.0
5.629,8.09,36.0,40.0,1.015,1.153,0.662,0.647,202.25,24.0,10,25,0,10,18,0,28,9,0,0,4,5,0,0,10,6,0,0,6,0,0,0,15,0,0,0.0,0.036,1,23.0,25.378,28.82,16.557,16.182,0.0
7.347,9.254,43.4,34.0,1.051,1.15,0.669,0.683,490.45,7.5,17,53,0,20,38,0,56,23,0,0,17,6,3,4,18,12,0,0,4,4,0,0,35,0,4,7.5,0.125,7,49.5,55.72,60.926,35.443,36.219,7.5
7.495,7.9,45.5,41.8,1.014,1.123,0.675,0.656,434.5,3.6,17,55,0,20,35,0,58,25,0,0,19,6,3,1,23,7,0,0,2,4,0,0,32,0,1,7.3,0.103,6,46.5,55.745,61.741,37.142,36.08,1.8
7.386,8.354,44.8,39.7,1.029,1.135,0.669,0.662,484.51,3.4,17,58,0,20,38,0,61,26,0,0,19,7,3,3,23,9,0,0,2,4,0,0,35,0,3,6.9,0.098,6,49.5,59.654,65.836,38.779,38.373,5.2
6.921,8.441,48.9,40.0,1.008,1.107,0.713,0.683,379.86,2.2,18,45,0,20,29,0,47,22,1,0,20,2,2,0,18,5,1,0,1,3,0,0,27,0,1,6.7,0.128,6,40.0,45.36,49.807,32.08,30.735,2.2
6.298,7.724,35.7,42.9,1.009,1.151,0.654,0.632,216.28,21.4,10,28,0,10,19,0,31,10,0,0,4,6,0,0,12,6,0,0,6,0,0,0,16,0,0,0.0,0.065,2,24.0,28.262,32.235,18.318,17.709,0.0
5.955,8.241,38.5,38.5,1.015,1.147,0.675,0.661,214.26,23.1,10,26,0,11,19,0,29,10,0,0,6,4,1,0,10,6,0,0,6,0,0,0,16,0,0,0.0,0.069,2,25.0,26.378,29.82,17.557,17.182,0.0
5.738,8.01,34.5,41.4,1.02,1.153,0.647,0.635,232.28,20.7,10,29,0,10,20,0,32,10,0,0,4,6,0,0,12,7,0,0,6,1,0,0,17,0,0,3.4,0.094,3,25.0,29.589,33.445,18.773,18.424,0.0
7.277,8.863,41.8,36.4,1.042,1.147,0.664,0.67,487.48,9.1,17,55,0,20,38,0,58,23,0,0,17,6,3,3,20,12,0,0,5,4,0,0,35,0,3,7.3,0.121,7,49.5,57.309,63.085,36.512,36.857,5.5
5.848,7.872,37.9,41.4,1.009,1.146,0.666,0.645,228.29,20.7,10,29,0,11,20,0,32,11,0,0,6,5,1,0,12,6,0,0,6,0,0,0,17,0,0,0.0,0.094,3,26.0,29.262,33.235,19.318,18.709,0.0
5.544,7.724,35.7,42.9,1.009,1.151,0.654,0.632,216.28,21.4,10,28,0,10,19,0,31,10,0,0,4,6,0,0,12,6,0,0,6,0,0,0,16,0,0,0.0,0.032,1,24.0,28.262,32.235,18.318,17.709,0.0
5.699,7.572,37.5,43.8,1.005,1.145,0.659,0.632,242.32,18.8,10,32,0,10,22,0,36,12,0,0,4,8,0,0,14,6,0,0,6,0,0,0,18,0,0,0.0,0.028,1,27.0,32.145,36.651,21.08,20.236,0.0
7.569,8.379,42.6,38.9,1.028,1.132,0.668,0.663,452.48,7.4,17,54,0,20,36,0,57,23,0,0,17,6,3,1,21,10,0,0,4,5,0,0,33,0,1,9.3,0.123,7,47.5,55.509,61.117,36.085,35.784,1.9
7.009,8.556,41.5,37.7,1.033,1.136,0.667,0.666,453.47,9.4,17,53,0,20,36,0,56,22,0,0,16,6,3,1,20,11,0,0,5,5,0,0,33,0,1,9.4,0.125,7,47.5,54.727,60.2,35.33,35.279,1.9
6.432,7.56,38.8,44.9,1.014,1.134,0.647,0.626,370.45,8.2,11,49,0,14,29,0,51,19,0,0,12,7,3,0,22,8,0,0,4,4,0,0,27,0,0,8.2,0.118,6,37.5,49.669,55.568,31.693,30.686,0.0
4.747,7.467,37.5,45.8,1.014,1.137,0.639,0.618,358.44,8.3,11,48,0,13,28,0,50,18,0,0,10,8,2,0,22,8,0,0,4,4,0,0,26,0,0,8.3,0.12,6,35.5,48.669,54.568,30.693,29.686,0.0
6.77,7.394,38.5,46.2,1.011,1.134,0.643,0.619,384.48,7.7,11,52,0,14,30,0,54,20,0,0,12,8,3,0,24,8,0,0,4,4,0,0,28,0,0,7.7,0.111,6,38.5,52.552,58.983,33.455,32.213,0.0
5.959,7.924,38.3,42.6,1.024,1.135,0.647,0.636,372.42,8.5,11,47,0,14,29,0,49,18,0,0,11,7,3,0,20,9,0,0,4,5,0,0,27,0,0,10.6,0.122,6,37.5,48.113,53.362,30.387,29.874,0.0
4.607,7.729,38.0,44.0,1.02,1.136,0.643,0.628,386.45,8.0,11,50,0,14,30,0,52,19,0,0,11,8,3,0,22,9,0,0,4,5,0,0,28,0,0,10.0,0.115,6,38.5,50.996,56.777,32.148,31.401,0.0
6.268,7.56,38.8,44.9,1.014,1.134,0.647,0.626,370.45,8.2,11,49,0,14,29,0,51,19,0,0,12,7,3,0,22,8,0,0,4,4,0,0,27,0,0,8.2,0.118,6,37.5,49.669,55.568,31.693,30.686,0.0
7.77,7.556,37.7,45.3,1.017,1.136,0.64,0.621,400.48,7.5,11,53,0,14,31,0,55,20,0,0,11,9,3,0,24,9,0,0,4,5,0,0,29,0,0,9.4,0.145,8,39.5,53.88,60.192,33.909,32.928,0.0
6.076,9.781,38.6,31.8,1.075,1.166,0.645,0.679,430.35,9.1,11,44,0,14,32,0,46,17,0,0,11,6,3,4,14,13,0,0,4,5,0,0,30,0,4,11.4,0.13,6,40.5,47.28,51.305,28.375,29.88,9.1
5.131,8.759,42.3,36.5,1.037,1.141,0.669,0.672,455.46,9.6,17,52,0,20,36,0,55,22,0,0,16,6,3,2,19,11,0,0,5,4,0,0,33,0,2,7.7,0.127,7,47.5,53.912,59.33,34.813,34.947,3.8
7.125,9.009,42.9,35.7,1.046,1.149,0.664,0.674,504.48,7.1,17,56,0,20,39,0,59,24,0,0,17,7,3,4,20,12,0,0,4,4,0,0,36,0,4,7.1,0.119,7,50.5,58.603,64.342,37.205,37.746,7.1
6.638,8.575,43.4,37.7,1.032,1.137,0.671,0.669,454.47,7.5,17,53,0,20,36,0,56,23,0,0,17,6,3,2,20,10,0,0,4,4,0,0,33,0,2,7.5,0.125,7,47.5,54.694,60.247,35.568,35.453,3.8
6.602,8.536,41.8,38.2,1.033,1.141,0.665,0.663,469.49,9.1,17,55,0,20,37,0,58,23,0,0,17,6,3,2,21,11,0,0,5,4,0,0,34,0,2,7.3,0.121,7,48.5,56.796,62.745,36.574,36.474,3.6
7.69,8.914,43.4,35.8,1.042,1.143,0.67,0.676,472.46,7.5,17,53,0,20,37,0,56,23,0,0,17,6,3,3,19,11,0,0,4,4,0,0,34,0,3,7.5,0.125,7,48.5,55.207,60.587,35.506,35.836,5.7
6.613,8.09,36.0,40.0,1.015,1.153,0.662,0.647,202.25,24.0,10,25,0,10,18,0,28,9,0,0,4,5,0,0,10,6,0,0,6,0,0,0,15,0,0,0.0,0.036,1,23.0,25.378,28.82,16.557,16.182,0.0
6.553,7.56,38.8,44.9,1.014,1.134,0.647,0.626,370.45,8.2,11,49,0,14,29,0,51,19,0,0,12,7,3,0,22,8,0,0,4,4,0,0,27,0,0,8.2,0.118,6,37.5,49.669,55.568,31.693,30.686,0.0
6.114,7.394,38.5,46.2,1.011,1.134,0.643,0.619,384.48,7.7,11,52,0,14,30,0,54,20,0,0,12,8,3,0,24,8,0,0,4,4,0,0,28,0,0,7.7,0.111,6,38.5,52.552,58.983,33.455,32.213,0.0
6.699,7.748,39.1,43.5,1.017,1.134,0.651,0.634,356.42,8.7,11,46,0,14,28,0,48,18,0,0,12,6,3,0,20,8,0,0,4,4,0,0,26,0,0,8.7,0.125,6,36.5,46.785,52.152,29.932,29.159,0.0
6.638,7.748,39.1,43.5,1.017,1.134,0.651,0.634,356.42,8.7,11,46,0,14,28,0,48,18,0,0,12,6,3,0,20,8,0,0,4,4,0,0,26,0,0,8.7,0.125,6,36.5,46.785,52.152,29.932,29.159,0.0
4.889,7.872,37.9,41.4,1.009,1.146,0.666,0.645,228.29,20.7,10,29,0,11,20,0,32,11,0,0,6,5,1,0,12,6,0,0,6,0,0,0,17,0,0,0.0,0.094,3,26.0,29.262,33.235,19.318,18.709,0.0
7.347,8.555,36.4,36.4,1.022,1.155,0.673,0.666,188.22,27.3,10,22,0,10,17,0,25,8,0,0,4,4,0,0,8,6,0,0,6,0,0,0,14,0,0,0.0,0.04,1,22.0,22.494,25.405,14.796,14.655,0.0
5.523,7.926,41.7,41.7,1.016,1.128,0.665,0.649,380.44,8.3,17,48,0,19,30,0,50,20,0,0,16,4,2,0,20,8,0,0,4,4,0,0,28,0,0,8.3,0.12,6,40.5,48.785,54.152,31.932,31.159,0.0
6.456,7.236,39.6,47.2,1.006,1.13,0.645,0.617,383.49,5.7,11,53,0,14,30,0,55,21,0,0,13,8,3,0,25,7,0,0,3,4,0,0,28,0,0,7.5,0.109,6,38.5,53.334,59.9,34.211,32.718,0.0
7.553,7.741,46.4,42.9,1.009,1.119,0.677,0.653,433.51,1.8,17,56,0,20,35,0,59,26,0,0,20,6,3,1,24,6,0,0,1,4,0,0,32,0,1,7.1,0.102,6,46.5,56.527,62.658,37.898,36.585,1.8
6.807,8.241,38.5,38.5,1.015,1.147,0.675,0.661,214.26,23.1,10,26,0,11,19,0,29,10,0,0,6,4,1,0,10,6,0,0,6,0,0,0,16,0,0,0.0,0.069,2,25.0,26.378,29.82,17.557,17.182,0.0
