pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.268,7.538,40.0,47.3,1.003,1.122,0.666,0.626,414.57,3.6,12,55,0,16,31,0,57,22,0,0,14,8,4,0,26,7,1,0,2,4,0,1,29,0,0,7.3,0.123,7,41,55.192,61.737,36.614,34.411,0
7.155,8.372,40.0,44.0,1.01,1.117,0.695,0.651,418.58,4.0,12,50,0,16,30,0,52,20,0,0,14,6,4,0,22,8,2,0,2,4,0,2,28,0,0,8.0,0.135,7,40,50.502,55.826,34.739,32.544,0
6.125,7.009,38.0,49.3,1.006,1.132,0.633,0.603,497.65,4.2,12,71,0,16,37,0,72,27,0,0,16,11,4,0,35,9,0,0,3,6,0,0,36,0,0,8.5,0.194,14,47,71.407,80.395,44.926,42.782,0
6.081,7.347,41.3,46.3,1.008,1.125,0.652,0.625,587.73,3.8,18,80,0,23,45,0,82,33,0,0,23,10,5,0,37,10,0,0,3,7,0,0,43,0,0,8.8,0.195,16,59,80.618,90.019,52.142,50.023,0
8.328,7.167,40.8,47.4,1.002,1.127,0.651,0.62,544.71,5.3,18,76,0,22,42,0,78,31,0,0,22,9,4,0,36,9,0,0,4,5,0,0,40,0,0,6.6,0.192,15,55,76.181,85.683,49.478,47.088,0
7.131,6.997,39.3,48.8,1.001,1.131,0.643,0.609,587.79,6.0,18,84,0,22,45,0,86,33,0,0,22,11,4,0,41,10,0,0,5,5,0,0,43,0,0,6.0,0.198,17,58,84.05,95.012,54.006,51.163,0
6.167,7.25,41.0,47.0,1.006,1.126,0.649,0.621,601.76,3.6,18,83,0,23,46,0,85,34,0,0,23,11,5,0,39,10,0,0,3,7,0,0,44,0,0,8.4,0.2,17,60,83.501,93.434,53.904,51.55,0
5.378,6.997,39.3,48.8,1.001,1.131,0.643,0.609,587.79,6.0,18,84,0,22,45,0,86,33,0,0,22,11,4,0,41,10,0,0,5,5,0,0,43,0,0,6.0,0.198,17,58,84.05,95.012,54.006,51.163,0
7.347,7.276,41.3,46.7,1.005,1.125,0.652,0.624,545.69,4.0,18,75,0,22,42,0,77,31,0,0,22,9,4,0,35,9,0,0,3,6,0,0,40,0,0,8.0,0.195,15,55,75.407,84.395,48.926,46.782,0
6.172,7.176,41.0,47.4,1.004,1.126,0.65,0.619,559.72,3.8,18,78,0,22,43,0,80,32,0,0,22,10,4,0,37,9,0,0,3,6,0,0,41,0,0,7.7,0.188,15,56,78.29,87.81,50.688,48.309,0
7.208,7.112,38.2,48.5,1.008,1.132,0.635,0.607,483.62,4.4,12,68,0,16,36,0,69,26,0,0,16,10,4,0,33,9,0,0,3,6,0,0,35,0,0,8.8,0.203,14,46,68.523,76.979,43.165,41.255,0
6.125,7.125,42.3,47.4,1.0,1.123,0.657,0.623,555.73,3.8,18,78,0,22,44,0,81,33,0,0,22,11,4,0,37,8,0,0,3,5,0,0,41,0,0,6.4,0.173,14,57,77.963,87.6,51.233,48.594,0
7.699,7.309,38.6,49.1,1.001,1.125,0.656,0.613,416.59,3.5,12,57,0,16,30,0,58,22,0,0,14,8,4,0,28,7,1,0,2,4,0,1,29,0,0,7.0,0.172,10,40,57.076,64.152,37.375,34.937,0
7.268,7.061,41.6,48.1,1.0,1.125,0.652,0.618,543.72,3.9,18,77,0,22,42,0,79,32,0,0,22,10,4,0,37,8,0,0,3,5,0,0,40,0,0,6.5,0.19,15,55,76.963,86.6,50.233,47.594,0
6.027,7.25,41.0,47.0,1.006,1.126,0.649,0.621,601.76,3.6,18,83,0,23,46,0,85,34,0,0,23,11,5,0,39,10,0,0,3,7,0,0,44,0,0,8.4,0.2,17,60,83.501,93.434,53.904,51.55,0
7.149,7.061,41.6,48.1,1.0,1.125,0.652,0.618,543.72,3.9,18,77,0,22,42,0,79,32,0,0,22,10,4,0,37,8,0,0,3,5,0,0,40,0,0,6.5,0.19,15,55,76.963,86.6,50.233,47.594,0
6.971,6.881,38.6,50.0,1.001,1.131,0.635,0.601,481.65,4.3,12,70,0,16,36,0,71,27,0,0,16,11,4,0,35,8,0,0,3,5,0,0,35,0,0,7.1,0.197,14,46,70.08,79.185,44.472,42.067,0
6.602,7.888,40.8,44.9,1.009,1.121,0.675,0.64,386.51,4.1,12,49,0,16,29,0,51,20,0,0,14,6,4,0,22,7,1,0,2,4,0,1,27,0,0,8.2,0.137,7,39,49.425,54.906,33.091,31.357,0
4.954,7.125,42.3,47.4,1.0,1.123,0.657,0.623,555.73,3.8,18,78,0,22,44,0,81,33,0,0,22,11,4,0,37,8,0,0,3,5,0,0,41,0,0,6.4,0.173,14,57,77.963,87.6,51.233,48.594,0
7.097,7.703,40.4,46.2,1.006,1.122,0.67,0.632,400.54,3.8,12,52,0,16,30,0,54,21,0,0,14,7,4,0,24,7,1,0,2,4,0,1,28,0,0,7.7,0.13,7,40,52.309,58.321,34.853,32.884,0
4.553,7.083,40.7,48.1,1.002,1.126,0.648,0.615,573.75,3.7,18,81,0,22,44,0,83,33,0,0,22,11,4,0,39,9,0,0,3,6,0,0,42,0,0,7.4,0.193,16,57,81.174,91.225,52.449,49.835,0
4.119,6.79,38.4,50.7,0.999,1.132,0.633,0.597,495.68,4.1,12,73,0,16,37,0,74,28,0,0,16,12,4,0,37,8,0,0,3,5,0,0,36,0,0,6.8,0.189,14,47,72.963,82.6,46.233,43.594,0
6.699,6.979,38.8,49.3,1.003,1.131,0.637,0.605,467.62,4.5,12,67,0,16,35,0,68,26,0,0,16,10,4,0,33,8,0,0,3,5,0,0,34,0,0,7.5,0.191,13,45,67.196,75.77,42.711,40.54,0
