pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.215,7.475,25.0,53.6,1.024,1.149,0.6,0.563,209.3,3.6,0,28,0,0,13,0,28,7,0,0,0,7,0,0,15,6,1,0,1,4,0,1,13,0,0,14.3,0.071,2,13.0,28.673,32.162,16.801,15.755,0
7.959,6.852,28.1,53.1,1.025,1.152,0.574,0.557,219.27,3.1,0,32,0,1,15,0,32,9,0,0,1,8,1,0,17,6,0,0,1,5,0,0,15,0,0,15.6,0.094,3,16.0,32.807,36.867,18.369,17.81,0
6.937,7.223,28.6,50.0,1.029,1.154,0.586,0.574,202.24,7.1,0,28,0,1,14,0,28,8,0,1,0,7,0,0,14,6,0,0,2,4,0,0,14,1,0,14.3,0.036,1,16.0,28.814,32.325,16.398,16.063,0
5.086,5.577,29.5,61.4,0.99,1.148,0.574,0.523,245.41,2.3,0,44,0,0,17,0,44,13,0,0,0,13,0,0,27,4,0,0,1,3,0,0,17,0,0,6.8,0.136,6,17.0,43.571,50.524,25.267,23.014,0
6.853,6.752,25.6,53.8,1.023,1.161,0.568,0.548,263.34,7.7,0,39,0,1,18,0,39,10,0,0,1,9,1,0,21,8,0,0,3,5,0,0,18,0,0,12.8,0.103,4,19.0,39.894,45.279,22.142,21.379,0
6.71,7.227,32.7,49.1,1.022,1.144,0.606,0.589,397.48,5.5,6,55,0,8,29,0,56,18,0,0,8,10,2,0,27,10,0,0,3,7,0,0,28,0,0,12.7,0.143,8,34.0,56.2,62.943,33.335,32.389,0
5.553,6.125,25.6,58.1,1.008,1.16,0.563,0.528,263.39,7.0,0,43,0,0,18,0,43,11,0,0,0,11,0,0,25,7,0,0,3,4,0,0,18,0,0,9.3,0.14,6,18.0,43.334,49.9,24.211,22.718,0
6.155,5.384,30.4,62.5,0.984,1.146,0.577,0.52,301.53,1.8,0,56,0,0,21,0,56,17,0,0,0,17,0,0,35,4,0,0,1,3,0,0,21,0,0,5.4,0.179,10,21.0,55.105,64.185,32.313,29.121,0
5.569,5.384,30.4,62.5,0.984,1.146,0.577,0.52,301.53,1.8,0,56,0,0,21,0,56,17,0,0,0,17,0,0,35,4,0,0,1,3,0,0,21,0,0,5.4,0.179,10,21.0,55.105,64.185,32.313,29.121,0
5.745,5.469,30.0,62.0,0.987,1.147,0.576,0.521,273.47,2.0,0,50,0,0,19,0,50,15,0,0,0,15,0,0,31,4,0,0,1,3,0,0,19,0,0,6.0,0.16,8,19.0,49.338,57.355,28.79,26.068,0
