pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.143,7.51,46.7,43.3,0.996,1.116,0.688,0.655,450.58,6.7,22,60.0,0,25,37.0,0,63.0,28,0,1,22,5,2,0,26.0,6,0,0,4,2,0,0,34.0,1,0,3.3,0.079,5,52.0,59.781,66.979,41.307,39.31,0.0
6.219,7.964,46.4,42.9,1.0,1.115,0.699,0.663,445.98,5.4,22,56.0,0,24,35.0,0,59.0,26,1,0,22,4,2,0,24.0,6,1,0,3,2,0,0,32.0,0,1,3.6,0.102,6,48.0,56.003,62.425,39.159,37.116,1.8
5.155,9.803,45.8,33.9,1.043,1.132,0.707,0.704,578.4,5.1,23,59.0,0,25,42.0,0,62.0,27,2,0,23,4,2,3,20.0,12,2,0,3,4,0,0,39.0,0,5,6.8,0.145,9,55.5,61.52,66.807,41.739,41.523,8.5
8.523,7.077,31.9,50.1,1.014,1.148,0.609,0.584,3149.11,8.8,29,445.0,0,61,226.0,0,449.0,142,0,0,59,83,32,0,223.0,80,1,0,39,40,0,1,222.0,0,0,9.0,0.234,105,272.5,451.43,510.928,271.099,260.079,0.0
6.256,9.55,46.8,34.0,1.043,1.135,0.7,0.7,448.85,4.3,18,47.0,0,20,33.0,0,49.0,22,1,0,20,2,2,3,16.0,9,1,0,2,3,0,0,31.0,0,4,6.4,0.122,6,44.0,49.0,53.325,32.898,32.906,8.5
6.733,8.479,44.2,40.4,1.019,1.118,0.688,0.668,440.91,3.8,18,52.0,0,20,33.0,0,54.0,23,1,0,20,3,2,0,21.0,8,1,0,2,5,0,0,31.0,0,1,9.6,0.148,8,44.0,53.0,58.14,35.756,34.712,1.9
6.27,9.55,46.8,34.0,1.043,1.135,0.7,0.7,448.85,4.3,18,47.0,0,20,33.0,0,49.0,22,1,0,20,2,2,3,16.0,9,1,0,2,3,0,0,31.0,0,4,6.4,0.122,6,44.0,49.0,53.325,32.898,32.906,8.5
6.394,9.39,45.1,35.3,1.043,1.136,0.689,0.689,478.88,3.9,18,51.0,0,20,35.0,0,53.0,23,1,0,20,3,2,3,18.0,10,1,0,2,4,0,0,33.0,0,4,7.8,0.132,7,46.0,53.211,57.949,35.114,35.147,7.8
6.777,7.766,42.2,45.3,1.008,1.122,0.669,0.638,497.03,3.1,18,64.0,0,20,37.0,0,66.0,27,1,0,20,7,2,0,29.0,8,1,0,2,5,0,0,35.0,0,1,7.8,0.121,8,48.0,64.534,71.8,42.801,40.819,1.6
6.854,9.253,43.6,36.4,1.044,1.138,0.679,0.68,508.91,3.6,18,55.0,0,20,37.0,0,57.0,24,1,0,20,4,2,3,20.0,11,1,0,2,5,0,0,35.0,0,4,9.1,0.14,8,48.0,57.422,62.574,37.33,37.389,7.3
6.282,8.656,47.7,38.6,1.013,1.111,0.712,0.687,380.85,4.5,18,44.0,0,20,29.0,0,46.0,21,1,0,20,1,2,0,17.0,6,1,0,2,3,0,0,27.0,0,1,6.8,0.13,6,40.0,44.578,48.89,31.324,30.229,2.3
6.562,9.55,46.8,34.0,1.043,1.135,0.7,0.7,448.85,4.3,18,47.0,0,20,33.0,0,49.0,22,1,0,20,2,2,3,16.0,9,1,0,2,3,0,0,31.0,0,4,6.4,0.122,6,44.0,49.0,53.325,32.898,32.906,8.5
7.252,7.918,42.6,44.3,1.011,1.121,0.673,0.644,483.0,3.3,18,61.0,0,20,36.0,0,63.0,26,1,0,20,6,2,0,27.0,8,1,0,2,5,0,0,34.0,0,1,8.2,0.143,9,47.0,61.651,68.385,41.04,39.293,1.6
6.618,9.55,46.8,34.0,1.043,1.135,0.7,0.7,448.85,4.3,18,47.0,0,20,33.0,0,49.0,22,1,0,20,2,2,3,16.0,9,1,0,2,3,0,0,31.0,0,4,6.4,0.122,6,44.0,49.0,53.325,32.898,32.906,8.5
6.818,7.918,42.6,44.3,1.011,1.121,0.673,0.644,483.0,3.3,18,61.0,0,20,36.0,0,63.0,26,1,0,20,6,2,0,27.0,8,1,0,2,5,0,0,34.0,0,1,8.2,0.143,9,47.0,61.651,68.385,41.04,39.293,1.6
6.69,9.253,43.6,36.4,1.044,1.138,0.679,0.68,508.91,3.6,18,55.0,0,20,37.0,0,57.0,24,1,0,20,4,2,3,20.0,11,1,0,2,5,0,0,35.0,0,4,9.1,0.14,8,48.0,57.422,62.574,37.33,37.389,7.3
7.071,9.438,48.0,34.0,1.035,1.132,0.709,0.704,471.89,6.0,22,50.0,0,24,36.0,0,53.0,24,1,0,22,2,2,3,17.0,9,1,0,3,2,0,0,33.0,0,4,4.0,0.094,5,49.0,51.774,56.614,35.449,35.212,8.0
7.967,7.055,31.9,50.2,1.014,1.148,0.61,0.584,3118.1,9.0,29,442.0,0,61,224.0,0,446.0,141,0,0,59,82,32,0,222.0,79,1,0,40,38,0,1,220.0,0,0,8.6,0.233,104,270.5,447.993,507.592,269.434,258.144,0.0
