pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.499,9.951,43.4,41.5,1.003,1.12,0.725,0.672,527.4,9.4,17,53,0,19,34,0,56,23,0,1,16,6,1,0,22,8,1,1,5,2,0,0,31,1,1,3.8,0.089,5,45.5,53.185,59.368,38.449,35.595,1.9
5.983,8.598,42.0,40.0,1.024,1.124,0.68,0.664,429.89,6.0,16,50,0,17,34,0,54,21,1,0,14,7,1,0,20,9,1,0,3,5,0,0,30,0,1,10.0,0.074,4,43.0,51.218,56.223,34.0,33.207,2.0
8.74,7.409,41.8,45.5,1.006,1.125,0.658,0.631,407.51,5.5,16,55,0,20,32,0,57,23,0,0,16,7,4,0,25,7,0,0,3,4,0,0,30,0,0,7.3,0.14,8,44.0,55.334,61.9,36.211,34.718,0.0
4.602,6.662,41.1,50.5,0.988,1.128,0.652,0.607,632.93,6.3,19,95,0,24,52,0,100,39,0,0,22,17,5,0,48,8,0,0,6,2,0,0,47,0,0,2.1,0.11,11,66.5,93.821,107.128,61.933,57.621,0.0
5.252,6.95,42.2,48.2,0.991,1.126,0.661,0.621,576.81,7.2,19,83,0,24,48,0,88,35,0,0,22,13,5,0,40,8,0,0,6,2,0,0,43,0,0,2.4,0.08,7,62.5,82.287,93.467,54.887,51.514,0.0
5.658,8.491,46.4,43.6,0.994,1.114,0.71,0.661,933.96,6.4,36,110,0,42,70,0,118,51,0,0,38,13,6,0,48,11,1,1,7,3,0,0,62,0,1,2.7,0.085,10,94.0,109.319,122.556,78.052,72.674,0.9
6.509,8.115,45.1,45.9,0.991,1.117,0.698,0.646,990.08,5.7,36,122,0,42,74,0,130,55,0,0,38,17,6,0,56,11,1,1,7,3,0,0,66,0,1,2.5,0.108,14,98.0,120.854,136.217,85.098,78.781,0.8
6.0,8.293,45.7,44.8,0.992,1.115,0.703,0.653,962.02,6.0,36,116,0,42,72,0,124,53,0,0,38,15,6,0,52,11,1,1,7,3,0,0,64,0,1,2.6,0.081,10,96.0,115.086,129.387,81.575,75.727,0.9
6.678,7.954,44.5,46.9,0.989,1.118,0.692,0.639,1018.14,5.5,36,128,0,42,76,0,136,57,0,0,38,19,6,0,60,11,1,1,7,3,0,0,68,0,1,2.3,0.103,14,100.0,126.621,143.047,88.62,81.835,0.8
6.208,9.66,45.7,45.7,0.988,1.11,0.733,0.66,444.34,4.3,17,46,0,18,27,0,48,21,0,0,16,5,1,0,21,4,1,1,2,1,0,0,25,0,1,2.2,0.083,4,36.5,45.436,51.079,33.739,30.342,2.2
