pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.222,8.732,37.0,38.9,1.03,1.136,0.672,0.659,471.55,13.0,17,54,0,20,35,0,56,20,0,0,15,5,3,0,21,13,1,0,7,5,0,1,33,0,0,9.3,0.179,10,46.5,55.611,61.362,36.29,35.598,0.0
5.398,8.937,34.9,39.5,1.043,1.133,0.661,0.649,384.31,4.7,6,43,0,10,28,0,45,15,0,0,10,5,4,0,17,11,1,0,2,8,1,0,26,0,0,18.6,0.111,5,35.0,44.865,48.717,28.42,27.899,0.0
5.378,8.66,34.8,41.3,1.038,1.133,0.656,0.64,398.34,4.3,6,46,0,10,29,0,48,16,0,0,10,6,4,0,19,11,1,0,2,8,1,0,27,0,0,17.4,0.104,5,36.0,47.749,52.132,30.182,29.426,0.0
5.577,8.816,34.0,40.4,1.044,1.135,0.652,0.641,414.34,4.3,6,47,0,10,30,0,49,16,0,0,10,6,4,0,19,12,1,0,2,9,1,0,28,0,0,19.1,0.122,6,37.0,49.076,53.342,30.636,30.141,0.0
5.649,8.874,33.3,40.0,1.044,1.138,0.654,0.643,399.33,6.7,6,45,0,10,29,0,47,15,0,0,10,5,4,0,18,12,1,0,3,8,1,0,27,0,0,17.8,0.106,5,36.0,46.967,51.215,29.426,28.921,0.0
5.347,8.604,38.6,40.4,1.032,1.126,0.669,0.653,490.44,3.5,12,57,0,16,37,0,60,22,0,0,16,6,4,0,23,12,1,0,2,9,1,0,34,0,0,15.8,0.133,8,47.0,58.844,64.172,38.159,37.194,0.0
5.219,9.098,34.1,38.6,1.05,1.135,0.656,0.65,400.31,4.5,6,44,0,10,29,0,46,15,0,0,10,5,4,0,17,12,1,0,2,9,1,0,27,0,0,20.5,0.109,5,36.0,46.193,49.927,28.875,28.614,0.0
5.599,8.38,33.3,43.1,1.034,1.138,0.646,0.627,427.39,5.9,6,51,0,10,31,0,53,17,0,0,10,7,4,0,22,12,1,0,3,8,1,0,29,0,0,15.7,0.113,6,38.0,52.734,58.046,32.949,31.974,0.0
5.209,9.303,36.4,36.4,1.047,1.132,0.674,0.668,409.32,6.8,6,44,0,11,30,0,46,16,0,1,10,5,4,0,16,12,1,0,3,8,1,0,28,1,0,18.2,0.109,5,39.0,46.084,49.8,29.665,29.394,0.0
5.251,9.833,34.8,34.8,1.071,1.155,0.652,0.665,452.31,4.3,6,46,0,10,32,0,48,16,0,0,10,6,4,3,16,14,1,0,2,8,1,0,30,0,3,17.4,0.104,5,39.0,49.287,53.151,29.994,30.576,6.5
5.322,9.092,34.0,38.3,1.049,1.137,0.657,0.652,427.34,6.4,6,47,0,11,31,0,49,16,0,0,11,5,5,0,18,13,1,0,3,9,1,0,29,0,0,19.1,0.122,6,39.0,49.295,53.425,30.881,30.636,0.0
5.57,10.772,34.9,37.2,1.049,1.129,0.692,0.673,463.2,4.7,6,43,0,10,29,1,45,15,0,0,10,5,4,0,16,12,2,0,2,8,1,0,27,0,1,18.6,0.111,5,36.0,45.095,48.559,29.773,28.925,2.3
5.389,9.028,34.7,38.8,1.049,1.134,0.655,0.65,442.35,4.1,6,49,0,11,32,0,51,17,0,0,11,6,5,0,19,13,1,0,2,10,1,0,30,0,0,20.4,0.137,7,40.0,51.404,55.551,32.091,31.856,0.0
7.886,8.235,36.1,41.2,1.038,1.139,0.634,0.635,980.01,7.6,17,119,0,29,72,0,121,43,0,2,25,16,11,0,49,27,0,0,9,18,0,0,70,1,0,15.1,0.24,29,93.5,123.48,135.558,75.46,75.595,0.0
7.854,8.296,37.9,40.2,1.035,1.136,0.645,0.645,721.75,8.0,17,87,0,25,54,0,89,33,0,2,21,10,7,0,35,19,0,0,7,12,0,0,52,1,0,13.8,0.213,19,71.5,90.011,98.814,56.153,56.103,0.0
7.854,8.347,39.4,39.4,1.032,1.133,0.655,0.653,592.62,8.5,17,71,0,23,45,0,73,28,0,2,19,7,5,0,28,15,0,0,6,9,0,0,43,1,0,12.7,0.192,14,60.5,73.276,80.442,46.5,46.356,0.0
7.854,8.261,36.9,40.8,1.036,1.138,0.639,0.639,850.88,7.8,17,103,0,27,63,0,105,38,0,2,23,13,9,0,42,23,0,0,8,15,0,0,61,1,0,14.6,0.229,24,82.5,106.745,117.186,65.807,65.849,0.0
7.678,8.287,42.6,38.9,1.022,1.127,0.674,0.665,447.49,9.3,17,54,0,21,35,0,56,23,0,2,17,4,3,0,21,10,0,0,5,5,0,0,33,1,0,9.3,0.161,9,48.5,55.214,60.86,36.392,35.895,0.0
4.854,8.17,35.7,41.1,1.031,1.144,0.64,0.637,457.5,12.5,12,56,0,15,36,0,59,20,0,0,13,7,3,0,23,13,0,0,7,6,0,0,33,0,0,10.7,0.119,7,45.0,57.745,64.066,35.858,35.653,0.0
4.022,7.848,38.7,41.9,1.012,1.141,0.662,0.643,243.3,16.1,15,31,0,15,20,0,33,12,0,0,9,3,0,0,13,6,0,0,5,1,0,0,18,0,0,3.2,0.0,0,27.5,31.371,35.362,20.529,19.929,0.0
4.638,9.739,50.0,32.1,1.026,1.108,0.744,0.729,272.7,7.1,12,28,0,14,21,0,30,14,1,0,13,1,2,0,9,5,1,0,2,2,0,0,19,0,1,7.1,0.033,1,29.0,28.716,31.02,20.824,20.407,3.6
5.222,8.215,50.0,38.2,1.011,1.106,0.704,0.686,279.31,2.9,12,34,0,15,23,0,36,17,0,0,15,2,3,0,13,4,0,0,1,3,0,0,21,0,0,8.8,0.056,2,32.0,34.385,37.618,23.938,23.327,0.0
4.854,9.008,48.5,33.3,1.035,1.11,0.7,0.704,297.28,3.0,12,33,0,15,24,0,35,16,0,0,15,1,3,0,11,6,0,0,1,5,0,0,22,0,0,15.2,0.057,2,33.0,34.156,36.621,23.085,23.229,0.0
5.523,8.234,52.5,37.5,1.007,1.101,0.717,0.696,329.37,2.5,18,40,0,20,28,0,43,21,0,0,20,1,2,0,15,4,0,0,1,3,0,0,25,0,0,7.5,0.047,2,39.0,40.269,44.033,28.699,27.853,0.0
4.658,8.743,53.3,33.3,1.013,1.103,0.732,0.719,262.28,6.7,12,30,0,15,22,0,32,16,0,1,14,1,2,0,10,4,0,0,2,2,0,0,20,1,0,6.7,0.031,1,32.0,30.393,33.076,21.966,21.58,0.0
6.509,7.696,41.8,43.3,1.011,1.127,0.663,0.642,515.62,7.5,22,67,0,25,41,0,70,28,0,0,21,7,3,0,29,10,0,0,5,5,0,0,38,0,0,7.5,0.157,11,55.0,67.749,75.521,44.438,43.003,0.0
4.036,8.12,38.9,40.7,1.024,1.136,0.656,0.647,438.49,11.1,17,54,0,20,34,0,56,21,0,0,16,5,3,0,22,11,0,0,6,5,0,0,32,0,0,9.3,0.161,9,45.5,55.316,61.358,35.398,34.917,0.0
