pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.721,11.496,43.2,35.1,1.023,1.103,0.773,0.723,425.35,5.4,10,37,0,14,26,1,39,16,0,0,13,3,4,0,13,8,3,0,2,3,0,2,24,0,1,8.1,0.103,4,35.0,37.869,40.798,28.591,26.747,2.7
6.102,8.753,40.0,40.0,1.025,1.121,0.687,0.664,306.37,5.7,5,35,0,10,22,0,36,14,0,0,10,4,5,0,14,7,1,0,2,4,0,1,21,0,0,11.4,0.111,4,29.5,35.891,39.245,24.046,23.25,0.0
6.215,9.372,45.0,37.5,1.019,1.11,0.73,0.697,374.87,5.0,11,40,0,15,27,0,42,18,1,0,15,3,4,0,15,7,2,0,2,3,0,1,25,0,1,7.5,0.095,4,36.5,40.771,44.395,29.21,27.889,2.5
6.602,8.7,46.7,37.8,1.012,1.11,0.719,0.691,391.48,6.7,16,45,0,20,31,0,48,21,0,0,18,3,4,0,17,7,1,0,3,3,0,1,28,0,0,6.7,0.083,4,43.0,45.549,49.95,32.358,31.083,0.0
6.301,8.754,43.6,38.5,1.017,1.116,0.708,0.681,341.42,7.7,11,39,0,15,26,0,41,17,0,0,14,3,4,0,15,7,1,0,3,3,0,1,24,0,0,7.7,0.098,4,35.5,39.665,43.534,27.597,26.557,0.0
6.523,8.511,45.0,40.0,1.011,1.111,0.709,0.677,340.43,5.0,11,40,0,15,26,0,42,18,0,0,15,3,4,0,16,6,1,0,2,3,0,1,24,0,0,7.5,0.095,4,35.5,40.447,44.451,28.352,27.062,0.0
6.284,9.822,45.0,35.0,1.032,1.118,0.729,0.707,392.86,5.0,11,40,0,15,28,0,42,18,1,0,15,3,4,1,14,8,2,0,2,3,0,1,26,0,2,7.5,0.095,4,37.5,41.284,44.735,29.148,28.273,5.0
5.328,9.183,41.5,39.0,1.021,1.112,0.718,0.682,376.49,4.9,10,41,0,14,27,0,43,17,0,0,12,5,4,0,16,8,2,0,2,4,0,2,25,0,0,9.8,0.14,6,36.0,41.851,45.581,29.455,27.964,0.0
6.569,11.496,43.2,35.1,1.023,1.103,0.773,0.723,425.35,5.4,10,37,0,14,26,1,39,16,0,0,13,3,4,0,13,8,3,0,2,3,0,2,24,0,1,8.1,0.103,4,35.0,37.869,40.798,28.591,26.747,2.7
6.585,8.991,46.8,38.3,1.009,1.102,0.74,0.697,422.56,4.3,16,47,0,20,32,0,50,22,0,0,19,3,4,0,18,7,2,0,2,3,0,2,29,0,0,6.4,0.1,5,44.0,47.407,51.786,34.762,32.776,0.0
6.481,9.364,43.2,37.8,1.017,1.107,0.736,0.695,346.46,5.4,10,37,0,14,25,0,39,16,0,0,13,3,4,0,14,7,2,0,2,3,0,2,23,0,0,8.1,0.103,4,34.0,37.64,40.956,27.239,25.722,0.0
6.244,10.037,41.0,33.3,1.039,1.114,0.728,0.709,391.46,7.7,10,39,0,16,28,0,41,16,0,0,13,3,6,0,13,10,2,0,3,5,0,2,26,0,0,12.8,0.122,5,39.0,40.513,43.458,28.392,27.646,0.0
6.959,9.741,45.5,36.4,1.014,1.098,0.765,0.714,428.59,4.5,15,44,0,19,31,0,47,20,0,0,17,3,4,0,16,8,3,0,2,3,0,3,28,0,0,6.8,0.106,5,42.5,44.6,48.291,33.648,31.436,0.0
6.0,8.377,41.5,41.5,1.013,1.121,0.692,0.661,343.44,7.3,10,41,0,14,26,0,43,17,0,0,13,4,4,0,17,7,1,0,3,3,0,1,24,0,0,7.3,0.093,4,35.0,41.549,45.95,28.358,27.083,0.0
6.456,8.344,41.7,41.7,1.018,1.119,0.683,0.657,400.49,4.2,11,48,0,15,30,0,50,20,0,0,15,5,4,0,20,8,1,0,2,5,0,1,28,0,0,10.4,0.12,6,39.5,48.869,53.7,32.784,31.545,0.0
6.31,11.062,43.2,35.1,1.03,1.11,0.74,0.71,409.28,5.4,10,37,0,14,26,1,39,16,0,0,13,3,4,0,13,8,2,0,2,4,0,1,24,0,1,10.8,0.103,4,35.0,38.12,41.087,27.398,26.275,2.7
6.638,9.533,43.9,36.6,1.027,1.112,0.724,0.698,390.87,4.9,11,41,0,15,28,0,43,18,1,0,15,3,4,0,15,8,2,0,2,4,0,1,26,0,1,9.8,0.093,4,37.5,42.098,45.605,29.665,28.604,2.4
6.252,8.181,42.6,42.6,1.012,1.117,0.688,0.656,384.49,4.3,11,47,0,15,29,0,49,20,0,0,15,5,4,0,20,7,1,0,2,4,0,1,27,0,0,8.5,0.122,6,38.5,47.542,52.491,32.33,30.83,0.0
6.699,11.496,43.2,35.1,1.023,1.103,0.773,0.723,425.35,5.4,10,37,0,14,26,1,39,16,0,0,13,3,4,0,13,8,3,0,2,3,0,2,24,0,1,8.1,0.103,4,35.0,37.869,40.798,28.591,26.747,2.7
4.824,9.592,45.2,35.7,1.026,1.11,0.73,0.705,402.88,4.8,11,42,0,16,29,0,44,19,1,0,16,3,5,0,15,8,2,0,2,4,0,1,27,0,1,9.5,0.114,5,39.5,43.098,46.605,30.665,29.604,2.4
6.167,8.662,43.5,39.1,1.021,1.115,0.696,0.674,398.47,4.3,11,46,0,16,30,0,48,20,0,0,16,4,5,0,18,8,1,0,2,5,0,1,28,0,0,10.9,0.125,6,40.5,46.985,51.285,32.023,31.018,0.0
5.706,10.233,45.0,35.0,1.027,1.108,0.752,0.718,409.31,5.0,11,40,0,15,28,0,42,18,2,0,15,3,4,0,14,8,3,0,2,3,0,1,26,0,2,7.5,0.095,4,37.5,41.095,44.339,30.068,28.717,5.0
6.027,9.177,42.9,35.7,1.031,1.118,0.703,0.69,385.43,7.1,11,42,0,17,29,0,44,18,0,0,15,3,6,0,15,9,1,0,3,5,0,1,27,0,0,11.9,0.114,5,40.5,43.32,46.953,29.506,28.986,0.0
4.796,8.418,42.9,40.8,1.018,1.116,0.689,0.664,412.5,4.1,11,49,0,16,31,0,51,21,0,0,16,5,5,0,20,8,1,0,2,5,0,1,29,0,0,10.2,0.137,7,41.5,49.869,54.7,33.784,32.545,0.0
6.143,9.177,42.9,35.7,1.031,1.118,0.703,0.69,385.43,7.1,11,42,0,17,29,0,44,18,0,0,15,3,6,0,15,9,1,0,3,5,0,1,27,0,0,11.9,0.114,5,40.5,43.32,46.953,29.506,28.986,0.0
5.699,9.15,46.5,34.9,1.023,1.11,0.722,0.704,393.45,7.0,11,43,0,17,30,0,45,20,0,1,16,3,5,0,15,8,1,0,3,4,0,1,28,1,0,9.3,0.111,5,42.5,43.993,47.744,31.051,30.271,0.0
6.301,8.331,48.0,40.0,1.004,1.106,0.718,0.682,416.53,4.0,17,50,0,21,33,0,53,24,0,0,21,3,4,0,20,6,1,0,2,3,0,1,30,0,0,6.0,0.094,5,45.5,50.214,55.282,35.875,34.116,0.0
6.187,9.012,42.5,40.0,1.013,1.109,0.725,0.681,360.49,5.0,10,40,0,14,26,0,42,17,0,0,13,4,4,0,16,7,2,0,2,3,0,2,24,0,0,7.5,0.095,4,35.0,40.524,44.371,29.0,27.249,0.0
5.569,8.772,45.2,38.1,1.018,1.111,0.71,0.685,368.44,4.8,11,42,0,16,28,0,44,19,0,0,16,3,5,0,16,7,1,0,2,4,0,1,26,0,0,9.5,0.114,5,38.5,42.774,46.661,29.807,28.777,0.0
6.319,10.483,45.0,37.5,1.017,1.107,0.743,0.702,419.32,5.0,11,40,0,15,27,1,42,18,0,0,15,3,4,0,15,7,2,0,2,3,0,1,25,0,1,7.5,0.095,4,36.5,40.676,44.293,29.705,28.087,2.5
5.523,9.396,43.2,34.1,1.037,1.117,0.704,0.698,413.44,6.8,11,44,0,18,31,0,46,19,0,0,16,3,7,0,15,10,1,0,3,6,0,1,29,0,0,13.6,0.13,6,43.5,45.647,49.163,30.96,30.701,0.0
5.337,9.602,43.6,35.9,1.025,1.107,0.736,0.704,374.47,5.1,10,39,0,15,27,0,41,17,0,0,14,3,5,0,14,8,2,0,2,4,0,2,25,0,0,10.3,0.122,5,37.0,39.967,43.165,28.693,27.437,0.0
6.276,8.772,45.2,38.1,1.018,1.111,0.71,0.685,368.44,4.8,11,42,0,16,28,0,44,19,0,0,16,3,5,0,16,7,1,0,2,4,0,1,26,0,0,9.5,0.114,5,38.5,42.774,46.661,29.807,28.777,0.0
5.824,8.243,44.2,41.9,1.008,1.113,0.7,0.665,354.46,4.7,11,43,0,15,27,0,45,19,0,0,15,4,4,0,18,6,1,0,2,3,0,1,25,0,0,7.0,0.089,4,36.5,43.331,47.866,30.114,28.589,0.0
