pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.343,8.778,48.8,37.2,1.009,1.113,0.73,0.699,377.47,7.0,23,43,0,24,30,0,46,21,0,0,20,1,1,1,16,6,1,0,3,1,0,1,27,0,1,2.3,0.087,4,42.5,43.407,47.87,31.387,30.037,2.3
5.0,6.975,41.4,48.3,0.994,1.127,0.656,0.618,404.56,6.9,17,58,0,18,33,0,61,24,0,0,15,9,1,0,28,6,0,0,4,2,0,0,30,0,0,3.4,0.115,7,42.5,57.665,65.394,38.069,35.837,0.0
5.0,6.787,33.3,51.1,1.003,1.148,0.618,0.584,305.43,11.1,5,45,0,7,24,0,47,15,0,0,4,11,2,0,23,7,0,0,5,2,0,0,22,0,0,4.4,0.106,5,28.5,45.116,51.647,27.79,26.278,0.0
4.886,6.787,33.3,51.1,1.003,1.148,0.618,0.584,305.43,11.1,5,45,0,7,24,0,47,15,0,0,4,11,2,0,23,7,0,0,5,2,0,0,22,0,0,4.4,0.106,5,28.5,45.116,51.647,27.79,26.278,0.0
5.78,7.785,37.9,43.1,1.017,1.139,0.65,0.634,451.54,12.1,21,58,0,21,37,0,62,22,0,0,14,8,0,0,25,11,0,0,7,4,0,0,33,0,0,6.9,0.113,7,47.5,58.974,66.063,37.71,36.75,0.0
4.87,6.846,32.7,51.0,1.007,1.148,0.612,0.582,335.46,10.2,5,49,0,7,26,0,51,16,0,0,4,12,2,0,25,8,0,0,5,3,0,0,24,0,0,6.1,0.098,5,30.5,49.327,56.272,30.006,28.519,0.0
4.0,8.047,32.7,42.3,1.031,1.153,0.628,0.624,418.47,15.4,15,52,0,16,33,0,55,17,0,0,9,8,1,0,22,13,0,0,8,5,0,0,30,0,0,9.6,0.091,5,41.5,53.636,59.94,32.648,32.433,0.0
4.277,8.487,30.4,39.1,1.04,1.163,0.629,0.634,195.21,21.7,5,23,0,7,15,0,24,7,0,0,4,3,2,0,9,7,0,0,5,2,0,0,14,0,0,8.7,0.0,0,19.5,23.931,26.741,14.46,14.59,0.0
4.539,8.247,36.4,43.2,1.018,1.142,0.662,0.638,362.86,13.6,11,44,0,13,27,0,46,16,1,0,10,6,2,0,19,9,1,0,6,2,0,0,25,0,1,4.5,0.109,5,34.5,44.774,50.259,29.131,28.073,2.3
5.175,7.15,34.4,48.4,1.01,1.145,0.625,0.599,457.6,10.9,15,64,0,15,37,0,68,22,0,0,8,14,0,0,31,11,0,0,7,4,0,0,33,0,0,6.3,0.103,7,44.5,64.625,73.308,39.995,38.331,0.0
4.0,8.446,33.3,39.6,1.041,1.151,0.632,0.637,405.42,14.6,15,48,0,16,32,0,51,16,0,0,9,7,1,0,19,13,0,0,7,6,0,0,29,0,0,12.5,0.118,6,40.5,49.978,55.236,30.335,30.599,0.0
5.893,8.446,33.3,39.6,1.041,1.151,0.632,0.637,405.42,14.6,15,48,0,16,32,0,51,16,0,0,9,7,1,0,19,13,0,0,7,6,0,0,29,0,0,12.5,0.118,6,40.5,49.978,55.236,30.335,30.599,0.0
5.87,8.753,32.6,37.2,1.046,1.156,0.636,0.648,376.38,18.6,15,43,0,16,30,0,46,14,0,0,9,5,1,0,16,13,0,0,8,5,0,0,27,0,0,11.6,0.087,4,38.5,44.985,49.694,27.364,27.852,0.0
5.347,7.442,35.1,45.9,1.013,1.146,0.635,0.613,275.35,13.5,5,37,0,7,23,0,40,13,0,0,4,9,2,0,17,7,0,0,5,2,0,0,20,0,0,5.4,0.025,1,27.5,37.465,42.402,23.506,22.697,0.0
4.237,7.555,33.3,45.5,1.018,1.151,0.629,0.611,249.31,15.2,5,33,0,7,20,0,35,11,0,0,4,7,2,0,15,7,0,0,5,2,0,0,18,0,0,6.1,0.029,1,24.5,33.582,37.986,20.745,20.171,0.0
4.64,6.655,33.3,52.1,1.0,1.147,0.616,0.579,319.46,10.4,5,48,0,7,25,0,50,16,0,0,4,12,2,0,25,7,0,0,5,2,0,0,23,0,0,4.2,0.1,5,29.5,48.0,55.062,29.552,27.805,0.0
5.229,7.955,38.2,41.8,1.02,1.139,0.654,0.64,437.51,12.7,21,55,0,21,36,0,59,21,0,0,14,7,0,0,23,11,0,0,7,4,0,0,32,0,0,7.3,0.102,6,46.5,56.091,62.647,35.949,35.223,0.0
5.0,7.473,43.9,43.9,0.998,1.125,0.678,0.646,306.4,9.8,17,41,0,17,26,0,44,18,0,0,14,4,0,0,18,5,0,0,4,1,0,0,23,0,0,2.4,0.045,2,34.5,40.92,46.109,27.807,26.488,0.0
5.67,7.472,33.3,46.3,1.018,1.149,0.624,0.606,403.5,13.0,15,54,0,15,32,0,57,18,0,0,8,10,0,0,25,11,0,0,7,4,0,0,29,0,0,7.4,0.123,7,39.5,54.974,62.063,33.711,32.75,0.0
7.699,7.387,32.1,47.2,1.018,1.152,0.617,0.599,391.49,13.2,10,53,0,11,31,0,56,17,0,0,6,11,1,0,25,11,0,0,7,4,0,0,28,0,0,7.5,0.089,5,37.0,53.974,61.063,32.711,31.75,0.0
5.0,7.581,42.9,42.9,0.998,1.131,0.681,0.65,159.21,14.3,11,21,0,11,13,0,22,9,0,0,8,1,0,0,9,3,0,0,3,0,0,0,12,0,0,0.0,0.0,0,18.5,20.956,23.741,14.301,13.645,0.0
5.0,7.272,45.2,45.2,0.993,1.12,0.68,0.643,305.41,7.1,17,42,0,17,26,0,45,19,0,0,14,5,0,0,19,4,0,0,3,1,0,0,23,0,0,2.4,0.044,2,34.5,41.702,47.026,28.563,26.993,0.0
5.762,7.581,45.7,42.9,0.998,1.12,0.687,0.655,265.34,8.6,17,35,0,17,22,0,37,16,0,0,14,2,0,0,15,4,0,0,3,1,0,0,20,0,0,2.9,0.054,2,30.5,34.934,39.196,24.04,22.94,0.0
