pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.208,7.41,46.0,44.0,0.994,1.119,0.687,0.651,370.49,8.0,22,50,0,22,32,0,54,23,0,0,18,5,0,0,22,5,0,0,4,1,0,0,28,0,0,2.0,0.093,5,43,49.687,55.939,34.33,32.542,0.0
6.26,7.575,45.3,43.4,1.002,1.118,0.679,0.651,401.5,5.7,22,53,0,22,34,0,57,24,0,0,18,6,0,0,23,6,0,0,3,3,0,0,30,0,0,5.7,0.105,6,45,53.123,59.275,35.995,34.477,0.0
6.456,7.417,44.4,44.4,0.998,1.122,0.677,0.644,400.52,7.4,22,54,0,22,34,0,58,24,0,0,18,6,0,0,24,6,0,0,4,2,0,0,30,0,0,3.7,0.103,6,45,53.898,60.564,36.546,34.783,0.0
6.602,8.174,43.6,41.8,1.01,1.116,0.693,0.661,449.57,5.5,22,55,0,24,36,0,59,24,0,0,18,6,2,0,23,8,1,0,3,4,0,1,32,0,0,7.3,0.102,6,49,55.527,61.405,38.097,36.378,0.0
7.0,8.011,42.9,42.9,1.005,1.12,0.69,0.655,448.59,7.1,22,56,0,24,36,0,60,24,0,0,18,6,2,0,24,8,1,0,4,3,0,1,32,0,0,5.4,0.1,6,49,56.302,62.693,38.648,36.685,0.0
7.046,7.83,41.0,44.3,1.005,1.125,0.679,0.643,477.64,8.2,22,61,0,24,38,0,65,25,0,0,18,7,2,0,27,9,1,0,5,3,0,1,34,0,0,4.9,0.108,7,51,61.287,68.607,41.415,39.233,0.0
6.523,8.151,42.1,42.1,1.011,1.121,0.686,0.656,464.59,7.0,22,57,0,24,37,0,61,24,0,0,18,6,2,0,24,9,1,0,4,4,0,1,33,0,0,7.0,0.115,7,50,57.629,63.903,39.102,37.4,0.0
7.398,7.993,41.4,43.1,1.007,1.124,0.684,0.65,463.61,8.6,22,58,0,24,37,0,62,24,0,0,18,6,2,0,25,9,1,0,5,3,0,1,33,0,0,5.2,0.113,7,50,58.403,65.192,39.654,37.706,0.0
7.699,7.04,41.5,47.7,0.995,1.128,0.659,0.621,457.63,7.7,22,65,0,22,38,0,69,27,0,0,18,9,0,0,31,7,0,0,5,2,0,0,34,0,0,3.1,0.13,9,49,64.65,73.308,42.836,40.385,0.0
6.796,7.256,42.0,46.4,1.001,1.125,0.659,0.628,500.65,5.8,22,69,0,22,42,0,74,29,0,0,18,11,0,0,32,8,0,0,4,4,0,0,37,0,0,5.8,0.122,9,53,69.087,77.644,45.5,43.32,0.0
7.097,7.138,41.4,47.1,0.998,1.128,0.658,0.623,499.67,7.1,22,70,0,22,42,0,75,29,0,0,18,11,0,0,33,8,0,0,5,3,0,0,37,0,0,4.3,0.12,9,53,69.861,78.933,46.052,43.627,0.0
7.222,7.01,42.0,47.8,0.993,1.126,0.661,0.622,483.67,7.2,22,69,0,22,41,0,74,29,0,0,18,11,0,0,33,7,0,0,5,2,0,0,36,0,0,2.9,0.122,9,52,68.534,77.723,45.597,42.912,0.0
6.638,7.442,43.3,44.8,1.003,1.123,0.668,0.639,498.63,6.0,22,67,0,23,42,0,72,29,0,0,19,10,1,0,30,8,0,0,4,4,0,0,37,0,0,6.0,0.125,9,54,67.203,75.228,44.739,42.793,0.0
7.699,7.318,42.6,45.6,1.0,1.125,0.666,0.634,497.65,7.4,22,68,0,23,42,0,73,29,0,0,19,10,1,0,31,8,0,0,5,3,0,0,37,0,0,4.4,0.123,9,54,67.978,76.517,45.29,43.1,0.0
6.745,7.501,44.1,44.1,1.002,1.122,0.674,0.644,442.56,6.8,22,59,0,23,37,0,63,26,0,0,19,7,1,0,26,7,0,0,4,3,0,0,33,0,0,5.1,0.095,6,49,59.109,66.189,39.762,38.025,0.0
7.699,7.36,43.3,45.0,0.998,1.125,0.672,0.639,441.58,8.3,22,60,0,23,37,0,64,26,0,0,19,7,1,0,27,7,0,0,5,2,0,0,33,0,0,3.3,0.094,6,49,59.883,67.478,40.313,38.331,0.0
