pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.699,9.496,46.7,35.6,1.02,1.116,0.733,0.708,427.31,8.9,18,45,0,20,32,0,48,21,2,0,19,2,2,0,16,8,2,0,4,2,0,0,29,0,2,4.4,0.083,4,43.0,45.894,50.206,32.977,31.858,4.4
7.155,7.924,38.3,46.7,1.003,1.134,0.672,0.63,475.47,10.0,12,60,0,14,35,0,63,23,2,0,13,10,2,0,28,9,2,0,6,1,0,0,32,0,2,1.7,0.111,7,43.0,60.189,68.07,40.341,37.82,3.3
8.0,9.957,47.5,32.5,1.023,1.117,0.75,0.728,398.27,12.5,18,40,0,20,30,0,43,19,2,0,18,1,2,0,13,8,2,0,5,1,0,0,27,0,2,2.5,0.07,3,41.0,40.902,44.665,30.006,29.111,5.0
7.523,7.199,41.4,46.6,0.998,1.129,0.661,0.626,417.56,8.6,22,58,0,22,34,0,61,24,0,0,18,6,0,0,27,7,0,0,5,2,0,0,31,0,0,3.4,0.131,8,45.0,57.883,65.478,38.313,36.331,0.0
7.222,7.77,38.1,47.6,1.001,1.135,0.668,0.625,489.5,9.5,12,63,0,14,36,0,66,24,2,0,13,11,2,0,30,9,2,0,6,1,0,0,33,0,2,1.6,0.121,8,44.0,63.072,71.485,42.103,39.347,3.2
6.125,9.859,44.1,35.3,1.024,1.123,0.735,0.709,335.21,11.8,12,34,0,14,24,0,36,15,2,0,13,2,2,0,12,7,2,0,4,1,0,0,22,0,2,2.9,0.056,2,32.0,34.8,38.167,25.0,24.089,5.9
6.229,9.439,43.2,37.8,1.018,1.124,0.723,0.692,349.24,10.8,12,37,0,14,25,0,39,16,2,0,13,3,2,0,14,7,2,0,4,1,0,0,23,0,2,2.7,0.077,3,33.0,37.684,41.582,26.762,25.616,5.4
7.097,9.387,46.0,36.0,1.022,1.117,0.724,0.702,469.35,8.0,18,50,0,21,35,0,53,23,2,0,20,3,3,0,18,9,2,0,4,3,0,0,32,0,2,6.0,0.113,6,47.0,51.105,55.831,36.193,35.099,4.0
7.854,9.387,46.0,36.0,1.022,1.117,0.724,0.702,469.35,8.0,18,50,0,21,35,0,53,23,2,0,20,3,3,0,18,9,2,0,4,3,0,0,32,0,2,6.0,0.113,6,47.0,51.105,55.831,36.193,35.099,4.0
8.046,10.029,47.7,31.8,1.03,1.114,0.743,0.728,441.29,9.1,18,44,0,21,33,0,47,21,2,0,20,1,3,0,14,9,2,0,4,3,0,0,30,0,2,6.8,0.085,4,45.0,45.338,49.001,32.671,32.046,4.5
