pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
5.886,8.709,36.7,36.7,1.038,1.146,0.656,0.661,261.27,16.7,12,30,0,14,20,0,31,11,0,0,10,1,2,0,11,8,0,0,5,3,0,0,19,0,0,10.0,0.129,4,28.0,31.142,34.365,19.676,19.832,0.0
7.523,8.009,33.3,50.0,1.011,1.138,0.639,0.599,672.72,6.0,15,84,0,15,45,1,87,28,0,0,9,19,0,0,42,14,2,0,5,7,0,1,42,0,1,8.3,0.207,18,52.5,84.894,95.608,53.677,50.332,1.2
6.167,9.86,33.3,40.7,1.038,1.138,0.668,0.649,532.42,9.3,15,54,0,15,35,1,57,18,0,0,9,9,0,0,22,14,2,0,5,7,0,1,32,0,1,13.0,0.14,8,42.5,56.058,61.456,36.063,35.064,1.9
7.523,8.265,33.3,48.7,1.014,1.138,0.643,0.606,644.66,6.4,15,78,0,15,43,1,81,26,0,0,9,17,0,0,38,14,2,0,5,7,0,1,40,0,1,9.0,0.198,16,50.5,79.127,88.777,50.154,47.278,1.3
6.347,9.341,33.3,43.3,1.03,1.138,0.66,0.635,560.48,8.3,15,60,0,15,37,1,63,20,0,0,9,11,0,0,26,14,2,0,5,7,0,1,34,0,1,11.7,0.159,10,44.5,61.825,68.286,39.585,38.118,1.7
5.721,9.043,34.5,34.5,1.047,1.153,0.652,0.666,262.26,20.7,12,29,0,14,20,0,30,10,0,0,9,1,2,0,10,9,0,0,6,3,0,0,19,0,0,10.3,0.133,4,28.0,30.36,33.448,18.921,19.326,0.0
6.793,8.143,36.7,40.0,1.02,1.148,0.659,0.647,244.29,20.0,11,30,0,12,20,0,32,11,0,0,9,2,1,0,12,7,0,0,6,1,0,0,18,0,0,3.3,0.094,3,26.5,30.589,34.445,19.773,19.424,0.0
6.921,8.331,35.7,39.3,1.029,1.148,0.651,0.647,233.26,17.9,10,28,0,11,19,0,30,10,0,0,8,2,1,0,11,7,0,0,5,2,0,0,17,0,0,7.1,0.1,3,25.0,28.814,32.156,18.222,18.117,0.0
8.151,11.722,35.7,35.7,1.028,1.132,0.742,0.701,328.22,17.9,10,28,0,11,20,1,30,10,0,0,8,2,1,0,10,8,2,0,5,1,0,1,18,0,1,3.6,0.1,3,26.0,28.793,31.708,20.767,19.615,3.6
4.456,8.143,36.7,40.0,1.02,1.148,0.659,0.647,244.29,20.0,11,30,0,12,20,0,32,11,0,0,9,2,1,0,12,7,0,0,6,1,0,0,18,0,0,3.3,0.094,3,26.5,30.589,34.445,19.773,19.424,0.0
4.678,7.977,32.3,41.9,1.022,1.159,0.638,0.627,247.3,22.6,10,31,0,11,20,0,33,10,0,0,7,3,1,0,13,8,0,0,7,1,0,0,18,0,0,3.2,0.091,3,26.0,31.691,35.943,19.779,19.445,0.0
7.292,9.078,37.9,34.5,1.046,1.155,0.661,0.672,263.26,17.2,12,29,0,13,20,0,30,11,0,0,10,1,1,1,10,8,0,0,5,2,0,0,19,0,1,6.9,0.133,4,27.0,30.327,33.496,19.159,19.5,3.4
7.155,9.271,33.3,37.0,1.029,1.146,0.691,0.67,250.32,22.2,10,27,0,11,19,0,29,9,0,0,7,2,1,0,10,8,1,0,6,1,0,1,17,0,0,3.7,0.103,3,25.0,27.782,30.95,18.659,18.084,0.0
