pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
4.466,7.494,38.6,45.5,1.013,1.134,0.645,0.623,989.21,7.6,27,132.0,0,34,79,0,139.0,51,0,0,28,23,7,0,60,21,0,0,10,11,0,0,72,0,0,8.3,0.094,13,99.5,133.708,149.666,85.092,82.247,0.0
8.481,6.658,31.5,52.7,1.006,1.15,0.603,0.571,2197.08,9.1,16,330.0,0,38,159,0,333.0,104,0,0,36,68,22,0,174,52,0,0,30,22,0,0,156,0,0,6.7,0.234,78,189.0,331.874,379.45,198.991,188.297,0.0
5.066,7.085,41.5,47.2,0.994,1.129,0.662,0.624,375.52,9.4,18,53.0,0,18,31,0,56.0,22,0,0,16,6,0,0,25,6,0,0,5,1,0,0,28,0,0,1.9,0.107,6,40.0,52.672,59.853,35.097,33.09,0.0
4.458,8.104,41.5,41.5,1.023,1.149,0.659,0.646,429.49,9.4,18,53.0,0,18,34,0,56.0,22,0,0,16,6,0,3,22,9,0,0,5,1,0,0,31,0,3,1.9,0.107,6,43.0,54.21,60.872,34.91,34.24,5.7
5.161,7.764,41.5,43.4,1.013,1.142,0.66,0.639,411.5,9.4,18,53.0,0,18,33,0,56.0,22,0,0,16,6,0,2,23,8,0,0,5,1,0,0,30,0,2,1.9,0.107,6,42.0,53.698,60.532,34.972,33.856,3.8
5.169,7.425,41.5,45.3,1.003,1.136,0.661,0.632,393.51,9.4,18,53.0,0,18,32,0,56.0,22,0,0,16,6,0,1,24,7,0,0,5,1,0,0,29,0,1,1.9,0.107,6,41.0,53.185,60.193,35.035,33.473,1.9
4.893,6.945,40.3,48.4,0.993,1.132,0.655,0.616,430.61,9.7,18,62.0,0,18,36,0,66.0,25,0,0,16,9,0,0,30,7,0,0,6,1,0,0,32,0,0,1.6,0.091,6,45.0,61.541,70.182,40.625,38.165,0.0
5.337,7.25,40.7,46.3,1.0,1.131,0.658,0.626,391.52,9.3,18,54.0,0,18,32,0,57.0,22,0,0,16,6,0,0,25,7,0,0,5,2,0,0,29,0,0,3.7,0.123,7,41.0,54.0,61.062,35.552,33.805,0.0
4.561,7.593,40.0,45.0,1.013,1.143,0.649,0.627,455.56,8.3,18,60.0,0,18,36,0,63.0,24,0,0,16,8,0,2,27,9,0,0,5,2,0,0,33,0,2,3.3,0.127,8,45.0,60.792,68.572,38.949,37.625,3.3
5.298,7.593,40.0,45.0,1.013,1.143,0.649,0.627,455.56,8.3,18,60.0,0,18,36,0,63.0,24,0,0,16,8,0,2,27,9,0,0,5,2,0,0,33,0,2,3.3,0.127,8,45.0,60.792,68.572,38.949,37.625,3.3
5.227,7.892,40.0,43.3,1.022,1.149,0.648,0.633,473.55,8.3,18,60.0,0,18,37,0,63.0,24,0,0,16,8,0,3,26,10,0,0,5,2,0,0,34,0,3,3.3,0.127,8,46.0,61.305,68.912,38.887,38.008,5.0
5.25,6.993,40.0,48.3,0.996,1.132,0.651,0.614,419.58,8.3,18,60.0,0,18,34,0,63.0,24,0,0,16,8,0,0,29,7,0,0,5,2,0,0,31,0,0,3.3,0.127,8,43.0,59.767,67.893,39.074,36.858,0.0
5.166,7.892,40.0,43.3,1.022,1.149,0.648,0.633,473.55,8.3,18,60.0,0,18,37,0,63.0,24,0,0,16,8,0,3,26,10,0,0,5,2,0,0,34,0,3,3.3,0.127,8,46.0,61.305,68.912,38.887,38.008,5.0
5.475,7.538,38.6,45.7,1.014,1.15,0.642,0.62,527.66,10.0,18,70.0,0,18,42,0,74.0,27,0,0,15,12,0,3,32,11,0,0,7,1,0,0,38,0,3,1.4,0.081,6,51.0,70.948,80.529,44.966,43.39,4.3
5.409,7.301,38.9,47.2,1.007,1.149,0.643,0.614,525.69,9.7,18,72.0,0,18,42,0,76.0,28,0,0,15,13,0,3,34,10,0,0,7,0,0,0,38,0,3,0.0,0.066,5,51.0,72.505,82.735,46.273,44.202,4.2
5.199,7.795,38.6,44.3,1.021,1.155,0.641,0.625,545.65,10.0,18,70.0,0,18,43,0,74.0,27,0,0,15,12,0,4,31,12,0,0,7,1,0,0,39,0,4,1.4,0.081,6,52.0,71.461,80.869,44.904,43.773,5.7
5.886,7.676,39.1,44.9,1.016,1.154,0.644,0.624,529.65,10.1,18,69.0,0,18,42,0,73.0,27,0,0,15,12,0,4,31,11,0,0,7,0,0,0,38,0,4,0.0,0.068,5,51.0,70.134,79.66,44.449,43.058,5.8
5.261,7.293,40.0,46.7,1.005,1.137,0.65,0.621,437.57,8.3,18,60.0,0,18,35,0,63.0,24,0,0,16,8,0,1,28,8,0,0,5,2,0,0,32,0,1,3.3,0.111,7,44.0,60.28,68.232,39.012,37.241,1.7
5.169,7.293,40.0,46.7,1.005,1.137,0.65,0.621,437.57,8.3,18,60.0,0,18,35,0,63.0,24,0,0,16,8,0,1,28,8,0,0,5,2,0,0,32,0,1,3.3,0.111,7,44.0,60.28,68.232,39.012,37.241,1.7
5.416,7.168,39.7,47.6,1.003,1.137,0.647,0.615,451.6,7.9,18,63.0,0,18,36,0,66.0,25,0,0,16,9,0,1,30,8,0,0,5,2,0,0,33,0,1,3.2,0.136,9,45.0,63.163,71.648,40.773,38.768,1.6
5.416,7.853,40.6,42.2,1.013,1.139,0.664,0.645,502.61,12.5,24,64.0,0,24,41,0,68.0,26,0,0,20,6,0,1,27,11,0,0,8,2,0,0,37,0,1,3.1,0.118,8,53.0,64.818,72.897,42.506,41.252,1.6
5.166,7.585,42.4,43.9,1.006,1.132,0.667,0.64,500.63,9.1,24,66.0,0,24,41,0,70.0,28,0,0,22,6,0,1,29,9,0,0,6,2,0,0,37,0,1,3.0,0.114,8,53.0,66.381,74.731,44.017,42.263,1.5
4.796,7.037,38.9,48.6,1.0,1.139,0.643,0.609,506.69,8.3,18,72.0,0,18,41,0,76.0,28,0,0,16,12,0,1,35,9,0,0,6,2,0,0,37,0,1,2.8,0.105,8,50.0,72.032,81.976,46.302,43.843,1.4
5.55,7.28,37.8,47.3,1.009,1.14,0.638,0.612,538.69,8.1,18,74.0,0,19,42,0,77.0,28,0,0,17,11,1,1,35,11,0,0,6,4,0,0,39,0,1,5.4,0.117,9,52.0,74.687,84.395,47.211,45.273,1.4
4.927,7.072,41.7,47.9,0.999,1.125,0.654,0.619,678.9,4.2,18,96.0,0,23,55,0,101.0,40,0,0,24,16,5,0,46,10,0,0,4,6,0,0,50,0,0,6.3,0.139,14,69.0,95.927,107.969,62.739,59.437,0.0
7.426,6.738,32.3,52.1,1.007,1.148,0.606,0.575,1940.67,8.3,16,288.0,0,35,142,0,292.0,93,0,0,34,59,19,0,150,45,0,0,24,21,0,0,138,0,0,7.3,0.182,53,169.0,289.983,330.514,174.649,165.713,0.0
8.42,6.703,32.2,52.4,1.006,1.148,0.605,0.574,2124.94,8.2,16,317.0,0,37,155,0,321.0,102,0,0,36,66,21,0,166,49,0,0,26,23,0,0,151,0,0,7.3,0.184,59,184.0,319.027,363.836,191.9,181.873,0.0
8.398,6.511,32.2,53.8,1.003,1.147,0.602,0.567,2142.06,7.0,16,329.0,0,35,155,0,332.0,106,0,0,33,73,19,0,177,46,0,0,23,23,0,0,152,0,0,7.0,0.244,81,182.0,329.907,377.248,198.212,186.496,0.0
8.886,6.655,32.1,52.8,1.006,1.147,0.604,0.571,2029.82,7.5,16,305.0,0,35,147,0,308.0,98,0,0,33,65,19,0,161,46,0,0,23,23,0,0,144,0,0,7.5,0.237,73,174.0,306.838,349.926,184.121,174.282,0.0
9.398,7.26,32.2,48.5,1.019,1.149,0.611,0.592,3070.82,9.7,32,423.0,0,66,224,0,429.0,136,0,0,60,76,34,0,205,82,0,0,41,41,0,0,218,0,0,9.7,0.224,96,274.0,431.048,486.062,258.303,250.382,0.0
8.415,6.539,32.1,53.6,1.003,1.147,0.603,0.568,2098.99,7.5,16,321.0,0,35,152,0,324.0,103,0,0,33,70,19,0,172,46,0,0,24,22,0,0,149,0,0,6.9,0.238,77,179.0,322.03,368.291,193.479,182.222,0.0
8.495,7.107,33.2,49.4,1.014,1.146,0.614,0.59,1670.14,8.5,21,235.0,0,38,123,0,239.0,78,0,0,34,44,17,0,116,41,0,0,20,21,0,0,119,0,0,8.9,0.201,48,150.5,238.322,269.293,144.206,138.725,0.0
9.266,7.265,33.0,48.2,1.017,1.147,0.616,0.596,3211.02,9.7,43,442.0,0,77,237,0,450.0,146,0,0,69,77,34,0,213,83,0,0,43,40,0,0,229,0,0,9.0,0.22,99,292.5,449.575,507.095,272.144,263.29,0.0
