pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
7.959,8.629,48.5,39.4,1.005,1.11,0.724,0.689,284.76,6.1,12,33,0,14,22,0,35,16,1,0,14,2,2,0,13,4,1,0,2,1,0,0,20,0,1,3.0,0.029,1,30.0,33.156,36.641,23.892,22.746,3.0
6.611,8.466,48.6,37.1,1.019,1.121,0.698,0.686,296.32,5.7,16,35,0,18,24,0,37,17,0,0,16,1,2,1,13,5,0,0,2,2,0,0,22,0,1,5.7,0.108,4,34.0,35.673,39.246,24.426,24.017,2.9
9.304,8.755,46.5,37.2,1.01,1.112,0.724,0.694,376.47,9.3,21,43,0,23,30,0,46,20,0,0,18,2,2,0,16,7,1,0,4,2,0,1,27,0,0,4.7,0.087,4,42.5,43.44,47.823,31.148,29.863,0.0
6.71,7.907,46.2,41.0,1.01,1.116,0.685,0.663,308.36,5.1,16,39,0,18,25,0,41,18,0,0,16,2,2,0,16,5,0,0,2,3,0,0,23,0,0,7.7,0.122,5,35.0,39.371,43.531,26.705,25.875,0.0
6.533,9.444,43.6,30.8,1.049,1.126,0.687,0.705,368.33,10.3,16,39,0,22,29,0,41,17,0,0,16,1,6,0,12,10,0,0,4,6,0,0,27,0,0,15.4,0.146,6,43.0,40.905,43.91,26.795,27.482,0.0
7.409,10.318,50.0,37.5,1.009,1.102,0.745,0.707,330.19,3.1,17,32,0,17,22,1,34,16,0,0,15,1,0,0,12,4,1,0,1,2,0,0,20,0,1,6.3,0.029,1,30.5,32.287,35.25,23.835,22.637,3.1
4.229,8.056,30.4,47.8,1.011,1.143,0.659,0.612,185.28,13.0,5,23,0,5,13,0,24,7,0,0,2,5,0,0,11,5,1,0,3,1,0,1,12,0,0,4.3,0.042,1,15.5,23.244,26.285,15.165,14.073,0.0
6.648,7.804,48.7,41.0,1.001,1.111,0.699,0.671,304.37,5.1,16,39,0,18,26,0,42,19,0,0,16,3,2,0,16,4,0,0,2,2,0,0,23,0,0,5.1,0.071,3,36.0,39.043,43.322,27.25,26.16,0.0
6.71,8.96,46.3,34.1,1.035,1.126,0.691,0.694,367.36,7.3,16,41,0,20,30,0,44,19,0,0,16,3,4,1,14,8,0,0,3,4,0,0,27,0,1,9.8,0.091,4,42.0,42.429,46.163,28.341,28.468,2.4
6.699,9.171,44.2,32.6,1.042,1.124,0.687,0.698,394.37,9.3,16,43,0,22,32,0,46,19,0,0,16,3,6,0,14,10,0,0,4,6,0,0,29,0,0,14.0,0.109,5,46.0,44.789,48.326,29.557,30.008,0.0
7.553,8.431,44.4,37.8,1.025,1.121,0.68,0.674,379.4,6.7,16,45,0,20,31,0,48,20,0,0,16,4,4,0,17,8,0,0,3,5,0,0,28,0,0,11.1,0.104,5,43.0,46.127,50.448,30.619,30.326,0.0
6.609,7.777,46.5,41.9,1.006,1.115,0.685,0.661,334.4,4.7,16,43,0,18,28,0,46,20,0,0,16,4,2,0,18,5,0,0,2,3,0,0,25,0,0,7.0,0.087,4,38.0,43.254,47.946,29.466,28.402,0.0
8.921,7.587,51.1,42.2,0.994,1.103,0.706,0.671,341.43,2.2,23,45,0,23,29,0,48,23,0,0,21,2,0,0,19,3,0,0,1,2,0,0,26,0,0,4.4,0.063,3,40.5,44.709,49.654,31.767,30.192,0.0
8.046,8.521,46.3,36.6,1.022,1.118,0.693,0.685,349.37,7.3,16,41,0,20,29,0,44,19,0,0,16,3,4,0,15,7,0,0,3,4,0,0,26,0,0,9.8,0.091,4,41.0,41.916,45.824,28.404,28.084,0.0
9.097,7.782,52.3,40.9,0.999,1.099,0.709,0.679,342.41,0.0,18,44,0,20,29,0,47,23,0,0,21,2,2,0,18,3,0,0,0,3,0,0,26,0,0,6.8,0.064,3,40.0,43.934,48.365,31.216,29.886,0.0
5.688,8.266,48.7,38.5,1.014,1.12,0.697,0.681,322.36,5.1,16,39,0,18,27,0,42,19,0,0,16,3,2,1,15,5,0,0,2,2,0,0,24,0,1,5.1,0.071,3,37.0,39.556,43.662,27.188,26.543,2.6
7.796,8.739,45.9,35.1,1.028,1.119,0.693,0.691,323.33,8.1,16,37,0,20,26,0,39,17,0,0,16,1,4,0,13,7,0,0,3,4,0,0,24,0,0,10.8,0.128,5,38.0,38.033,41.409,25.642,25.557,0.0
7.377,8.619,43.9,36.6,1.03,1.123,0.679,0.678,353.36,7.3,16,41,0,20,28,0,43,18,0,0,16,2,4,0,15,8,0,0,3,5,0,0,26,0,0,12.2,0.14,6,40.0,42.244,46.033,27.858,27.799,0.0
5.939,7.694,47.4,42.1,1.001,1.114,0.691,0.662,292.36,5.3,16,38,0,18,24,0,40,18,0,0,16,2,2,0,16,4,0,0,2,2,0,0,22,0,0,5.3,0.1,4,34.0,38.043,42.322,26.25,25.16,0.0
7.854,8.434,45.0,37.5,1.023,1.121,0.685,0.677,337.36,7.5,16,40,0,20,27,0,42,18,0,0,16,2,4,0,15,7,0,0,3,4,0,0,25,0,0,10.0,0.119,5,39.0,40.916,44.824,27.404,27.084,0.0
7.301,6.987,43.2,47.7,0.991,1.124,0.666,0.625,307.43,6.8,16,44,0,17,25,0,46,19,0,0,14,5,1,0,21,4,0,0,3,1,0,0,23,0,0,2.3,0.065,3,34.0,43.585,49.441,29.324,27.52,0.0
5.0,6.446,25.0,56.3,1.018,1.161,0.56,0.535,103.14,6.3,0,16,0,1,6,0,15,4,0,0,1,3,1,0,9,3,0,0,1,2,0,0,7,0,0,12.5,0.2,3,7.0,16.291,18.578,8.96,8.558,0.0
