pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
8.509,7.249,40.0,48.0,1.01,1.142,0.639,0.611,181.23,4.0,6,25,0,6,14,0,26,10,0,0,6,4,0,1,12,3,0,0,1,1,0,0,13,0,1,4.0,0.115,3,17.0,25.243,28.539,15.966,15.28,4.0
6.757,6.324,37.1,54.3,0.992,1.133,0.622,0.577,221.33,2.9,6,35,0,6,17,0,36,13,0,0,6,7,0,0,19,3,0,0,1,2,0,0,16,0,0,5.7,0.111,4,20.0,34.709,39.654,21.767,20.192,0.0
7.114,7.616,39.3,46.4,1.023,1.153,0.631,0.614,213.25,3.6,6,28,0,6,16,0,29,11,0,0,6,5,0,2,13,4,0,0,1,1,0,0,15,0,2,3.6,0.103,3,19.0,28.64,32.294,17.665,17.19,7.1
5.287,6.039,38.2,55.9,0.982,1.131,0.627,0.573,205.33,2.9,6,34,0,6,16,0,35,13,0,0,6,7,0,0,19,2,0,0,1,1,0,0,15,0,0,2.9,0.114,4,19.0,33.382,38.445,21.313,19.477,0.0
6.281,7.912,38.7,45.2,1.033,1.163,0.625,0.616,245.27,3.2,6,31,0,6,18,0,32,12,0,0,6,6,0,3,14,5,0,0,1,1,0,0,17,0,3,3.2,0.094,3,21.0,32.036,36.048,19.364,19.101,9.7
5.729,6.995,39.5,52.6,0.989,1.126,0.656,0.601,265.81,2.6,6,38,0,6,20,0,40,15,1,0,6,9,0,0,20,3,1,0,1,1,0,0,18,0,1,2.6,0.075,3,23.0,37.589,42.804,24.932,22.832,2.6
5.0,7.912,38.7,45.2,1.033,1.163,0.625,0.616,245.27,3.2,6,31,0,6,18,0,32,12,0,0,6,6,0,3,14,5,0,0,1,1,0,0,17,0,3,3.2,0.094,3,21.0,32.036,36.048,19.364,19.101,9.7
5.267,7.547,39.3,50.0,0.996,1.131,0.676,0.617,211.33,3.6,6,28,0,6,15,0,29,11,0,0,6,5,0,1,14,3,1,0,1,0,0,1,14,0,1,0.0,0.103,3,18.0,27.876,31.664,18.921,17.279,3.6
6.951,8.393,38.7,48.4,1.005,1.126,0.686,0.632,260.18,3.2,6,31,0,6,17,0,32,12,2,0,6,6,0,0,15,4,2,0,1,1,0,0,16,0,2,3.2,0.094,3,20.0,31.145,34.917,21.267,19.606,6.5
5.294,6.079,37.9,55.2,0.979,1.135,0.632,0.577,176.29,6.9,6,29,0,6,14,0,30,11,0,0,6,5,0,0,16,2,0,0,2,0,0,0,13,0,0,0.0,0.1,3,17.0,28.389,32.903,18.341,16.73,0.0
