pXC50,AMW,C.,H.,Me,Mi,Mp,Mv,MW,N.,nAB,nAT,nB,nBM,nBO,nBR,nBT,nC,nCL,nCsp,nCsp2,nCsp3,nDB,nF,nH,nHet,nHM,nI,nN,nO,nP,nS,nSK,nTB,nX,O.,RBF,RBN,SCBO,Se,Si,Sp,Sv,X.
6.759,6.776,41.7,50.0,0.993,1.124,0.651,0.609,406.57,3.3,17,60,0,18,32,0,62,25,0,0,16,9,1,0,30,5,0,0,2,3,0,0,30,0,0,5.0,0.177,11,41.5,59.556,67.438,39.034,36.562,0.0
8.62,6.414,42.3,51.9,0.979,1.125,0.657,0.604,333.52,5.8,17,52,0,17,27,0,54,22,0,0,14,8,0,0,27,3,0,0,3,0,0,0,25,0,0,0.0,0.13,7,35.5,50.909,58.477,34.154,31.386,0.0
5.0,6.865,38.2,49.1,0.992,1.139,0.648,0.608,377.55,12.7,16,55,0,16,32,0,59,21,0,0,12,9,0,0,27,7,0,0,7,0,0,0,28,0,0,0.0,0.051,3,40.0,54.549,62.64,35.654,33.418,0.0
5.048,7.01,39.1,47.8,0.993,1.137,0.655,0.616,322.46,13.0,16,46,0,16,27,0,49,18,0,0,12,6,0,0,22,6,0,0,6,0,0,0,24,0,0,0.0,0.061,3,35.0,45.68,52.311,30.125,28.343,0.0
5.0,6.62,39.0,50.8,0.987,1.135,0.647,0.601,390.59,10.2,16,59,0,16,33,0,63,23,0,0,12,11,0,0,30,6,0,0,6,0,0,0,29,0,0,0.0,0.048,3,41.0,58.214,66.972,38.171,35.45,0.0
6.069,6.724,39.3,50.0,0.988,1.135,0.65,0.606,376.56,10.7,16,56,0,16,32,0,60,22,0,0,12,10,0,0,28,6,0,0,6,0,0,0,28,0,0,0.0,0.05,3,40.0,55.33,63.557,36.41,33.923,0.0
6.42,6.84,39.6,49.1,0.99,1.135,0.654,0.611,362.53,11.3,16,53,0,16,31,0,57,21,0,0,12,9,0,0,26,6,0,0,6,0,0,0,27,0,0,0.0,0.053,3,39.0,52.447,60.142,34.648,32.396,0.0
6.015,6.97,40.0,48.0,0.991,1.135,0.658,0.617,348.5,12.0,16,50,0,16,30,0,54,20,0,0,12,8,0,0,24,6,0,0,6,0,0,0,26,0,0,0.0,0.056,3,38.0,49.563,56.727,32.887,30.87,0.0
6.327,6.62,39.0,50.8,0.987,1.135,0.647,0.601,390.59,10.2,16,59,0,16,33,0,63,23,0,0,12,11,0,0,30,6,0,0,6,0,0,0,29,0,0,0.0,0.079,5,41.0,58.214,66.972,38.171,35.45,0.0
6.167,6.363,38.2,52.9,0.983,1.136,0.639,0.589,432.68,8.8,16,68,0,16,36,0,72,26,0,0,12,14,0,0,36,6,0,0,6,0,0,0,32,0,0,0.0,0.083,6,44.0,66.865,77.218,43.455,40.03,0.0
